fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-10-31,USD,5416000000,7871000000,2455000000,5278000000,-339000000,1262000000,515000000,2758000000,None,-353000000,26000000,109000000,None,-109000000,None,78000000,-357000000,-53000000,None,-304000000,-540000000,-339000000,-261000000,-304000000
2022-07-31,USD,5620000000,6951000000,1331000000,4555000000,466000000,1229000000,509000000,1820000000,None,121000000,6000000,74000000,None,-74000000,None,73000000,464000000,55000000,None,409000000,356000000,466000000,539000000,409000000
2022-04-30,USD,5171000000,6713000000,1542000000,4540000000,207000000,1249000000,517000000,1830000000,None,122000000,33000000,None,None,0,None,74000000,276000000,26000000,None,250000000,319000000,207000000,281000000,250000000
2022-01-31,USD,5645000000,6961000000,1316000000,4617000000,448000000,1201000000,504000000,1785000000,None,122000000,26000000,5000000,None,-5000000,None,73000000,493000000,-20000000,None,513000000,550000000,448000000,521000000,513000000
2021-10-31,USD,5780000000,7354000000,1574000000,4935000000,350000000,1280000000,502000000,-487000000,None,-378000000,35000000,106000000,None,-106000000,None,83000000,2688000000,135000000,None,2553000000,3269000000,350000000,433000000,2553000000
2021-07-31,USD,5489000000,6897000000,1408000000,4515000000,282000000,1291000000,506000000,1882000000,None,125000000,29000000,50000000,None,-50000000,None,82000000,406000000,14000000,None,392000000,523000000,282000000,364000000,392000000
2021-04-30,USD,5367000000,6700000000,1333000000,4413000000,278000000,1199000000,503000000,1799000000,None,124000000,7000000,11000000,None,-11000000,None,84000000,288000000,29000000,None,259000000,393000000,278000000,362000000,259000000
2021-01-31,USD,5486000000,6833000000,1347000000,4545000000,222000000,1159000000,468000000,1755000000,None,122000000,18000000,44000000,None,-44000000,None,110000000,205000000,-18000000,None,223000000,266000000,222000000,332000000,223000000
2020-10-31,USD,2206000000,7208000000,5002000000,5002000000,145000000,1166000000,484000000,1757000000,None,-477000000,40000000,215000000,None,-57000000,None,82000000,125000000,-32000000,None,157000000,-26000000,145000000,227000000,157000000
2020-07-31,USD,5536000000,6816000000,1280000000,4749000000,12000000,1131000000,455000000,1697000000,None,115000000,44000000,None,None,-71000000,None,97000000,-34000000,-43000000,None,9000000,-122000000,12000000,109000000,9000000
2020-04-30,USD,3896000000,6009000000,2113000000,4095000000,-834000000,1109000000,450000000,2528000000,None,115000000,78000000,None,None,-68000000,None,86000000,-911000000,-90000000,None,-821000000,-746000000,-834000000,-748000000,-821000000
2020-01-31,USD,5546000000,6949000000,1403000000,4667000000,348000000,1218000000,485000000,1807000000,None,113000000,14000000,5000000,None,-19000000,None,122000000,378000000,45000000,None,333000000,403000000,348000000,470000000,333000000
2019-10-31,USD,2393000000,7215000000,4822000000,4822000000,460000000,1229000000,438000000,1782000000,None,-38000000,39000000,144000000,-63000000,-38000000,None,68000000,723000000,243000000,None,480000000,-97000000,460000000,528000000,480000000
2019-07-31,USD,5281000000,7217000000,1936000000,4768000000,-76000000,1253000000,481000000,2355000000,None,-70000000,67000000,139000000,53000000,-70000000,None,58000000,-265000000,-238000000,None,-27000000,3000000,-76000000,-18000000,-27000000
2019-04-30,USD,5725000000,7150000000,1425000000,4845000000,434000000,1214000000,457000000,1824000000,None,-18000000,15000000,145000000,105000000,-18000000,None,69000000,440000000,21000000,None,419000000,533000000,434000000,503000000,419000000
2019-01-31,USD,6142000000,7553000000,1411000000,5207000000,456000000,1211000000,466000000,1812000000,None,None,None,73000000,-221000000,-51000000,None,72000000,655000000,478000000,None,177000000,101000000,456000000,528000000,177000000
2018-10-31,USD,1061000000,7946000000,6885000000,5507000000,653000000,1219000000,439000000,1835000000,None,None,None,82000000,191000000,-96000000,None,72000000,591000000,1348000000,None,-772000000,-1069000000,653000000,725000000,-757000000
2018-07-31,USD,1079000000,7764000000,6685000000,5399000000,490000000,1221000000,435000000,1735000000,None,None,None,311000000,233000000,-53000000,None,72000000,464000000,13000000,None,452000000,527000000,490000000,562000000,451000000
2018-04-30,USD,948000000,7468000000,6520000000,5210000000,366000000,1245000000,403000000,1726000000,None,None,None,312000000,260000000,-88000000,None,72000000,-188000000,-966000000,None,850000000,937000000,366000000,438000000,778000000
2018-01-31,USD,870000000,7674000000,6804000000,5505000000,228000000,1218000000,389000000,1701000000,None,None,None,312000000,-389000000,1000000,None,78000000,-703000000,-2139000000,None,1482000000,1376000000,228000000,306000000,1436000000
