fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2021-12-31,USD,72045000000,4375000000,559000000,559000000,389000000,2173000000,66727000000,43894000000,15046000000,1972000000,370000000,1602000000,14472000000,12947000000,None,209000000,1244000000,46064000000,10035000000,1849000000,278000000,3577000000,3471000000,34591000000,1292000000,20162000000,63000000,None,33419000000,1131000000,13523000000,25981000000,None,13548000000,11862000000,316919782
2020-12-31,USD,66623000000,4511000000,960000000,960000000,308000000,1711000000,61590000000,40003000000,13925000000,1804000000,202000000,1602000000,13828000000,12440000000,12440000000,149000000,753000000,43250000000,6839000000,1513000000,207000000,2425000000,885000000,34850000000,1294000000,33459000000,1504000000,None,34344000000,1016000000,13069000000,23373000000,None,13673000000,7053000000,288470244
2019-12-31,USD,65665000000,3339000000,108000000,108000000,277000000,1405000000,60650000000,36452000000,12877000000,1815000000,213000000,1602000000,14704000000,11519000000,None,163000000,732000000,45736000000,9150000000,1413000000,163000000,5031000000,3505000000,34710000000,1263000000,32847000000,1500000000,None,36352000000,866000000,13925000000,19929000000,None,11130000000,7480000000,292000000
2018-12-31,USD,60638000000,3645000000,102000000,190000000,258000000,469000000,54216000000,34439000000,12176000000,1826000000,224000000,1602000000,11989000000,9652000000,88000000,249000000,962000000,43500000000,7523000000,1474000000,70000000,3668000000,2024000000,33867000000,None,34967000000,1644000000,None,37046000000,935000000,12256000000,17138000000,None,10104000000,5540000000,274000000
2017-12-31,USD,50454000000,3341000000,288000000,288000000,307000000,424000000,46850000000,36503000000,11605000000,2993000000,596000000,2397000000,3626000000,2527000000,62000000,202000000,792000000,37784000000,6635000000,1523000000,0,2967000000,1540000000,28679000000,None,25539000000,1427000000,None,27079000000,816000000,12234000000,12670000000,None,10147000000,3149000000,251000000
