fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,24865000000,6622000000,511000000,511000000,1976000000,3453000000,16234000000,10219000000,18100000000,3345000000,229000000,3116000000,926000000,926000000,511000000,168000000,534000000,14961000000,4805000000,2668000000,118000000,616000000,606000000,8467000000,50000000,4766000000,616000000,None,5633000000,1143000000,1096000000,9488000000,4417000000,10340000000,449000000,448900000
2022-06-30,USD,25282000000,7046000000,826000000,826000000,1897000000,3462000000,16246000000,10234000000,18000000000,3365000000,241000000,3124000000,1081000000,930000000,151000000,204000000,568000000,15651000000,4352000000,2678000000,119000000,293000000,283000000,9784000000,52000000,7378000000,293000000,None,7916000000,1001000000,1092000000,9043000000,4149000000,9557000000,449000000,448900000
2022-03-31,USD,25158000000,7184000000,1031000000,1031000000,1746000000,3363000000,16005000000,10336000000,17800000000,3384000000,256000000,3128000000,899000000,608000000,291000000,174000000,596000000,15607000000,4142000000,2657000000,127000000,197000000,187000000,10028000000,54000000,7569000000,197000000,None,8007000000,943000000,1101000000,8887000000,3756000000,9218000000,449000000,448900000
2021-12-31,USD,25243000000,7096000000,1295000000,1295000000,1814000000,3232000000,16122000000,10441000000,17600000000,3398000000,268000000,3130000000,996000000,751000000,245000000,132000000,590000000,16161000000,4144000000,2606000000,27000000,196000000,196000000,9918000000,56000000,7296000000,196000000,5383000000,6533000000,902000000,1099000000,9082000000,3398000000,9029000000,449000000,448900000
2021-09-30,USD,29471000000,9896000000,2122000000,2122000000,2053000000,3549000000,17379000000,11360000000,21200000000,3564000000,290000000,3274000000,713000000,713000000,2122000000,246000000,705000000,19849000000,4698000000,2704000000,25000000,233000000,221000000,13052000000,75000000,10339000000,233000000,None,10835000000,1272000000,1167000000,9622000000,2987000000,9103000000,449000000,448900000
2021-06-30,USD,31448000000,12226000000,706000000,706000000,1828000000,3608000000,17010000000,11553000000,21000000000,3607000000,290000000,3317000000,622000000,622000000,4850000000,248000000,738000000,23096000000,8635000000,2565000000,35000000,116000000,103000000,12363000000,78000000,9169000000,4336000000,2200000000,13768000000,1117000000,1131000000,8352000000,2775000000,8442000000,449000000,448900000
2021-03-31,USD,31477000000,12167000000,491000000,787000000,1828000000,3342000000,17156000000,11667000000,20700000000,3541000000,299000000,3242000000,711000000,711000000,296000000,228000000,729000000,23719000000,8390000000,2354000000,41000000,31000000,19000000,13222000000,80000000,10048000000,4251000000,2100000000,14575000000,1785000000,1022000000,7758000000,2719000000,8214000000,449000000,448900000
2020-12-31,USD,31718000000,11236000000,595000000,468000000,1626000000,3064000000,18231000000,10945000000,16808000000,3632000000,317000000,3115000000,1178000000,1178000000,4850000000,141000000,628000000,23864000000,8284000000,2035000000,31000000,26000000,4249000000,13474000000,82000000,10526000000,26000000,8042000000,9028000000,1068000000,968000000,7854000000,2648000000,8070000000,449000000,448900000
2020-09-30,USD,31840000000,11288000000,678000000,678000000,2007000000,3034000000,18433000000,12410000000,21000000000,3630000000,326000000,3304000000,1100000000,1100000000,4850000000,217000000,776000000,24747000000,8476000000,2226000000,20000000,179000000,167000000,14177000000,83000000,8442000000,4399000000,2120000000,15305000000,4220000000,1056000000,7093000000,2648000000,8122000000,449000000,448900000
2020-06-30,USD,32519000000,6599000000,847000000,847000000,2010000000,3060000000,18962000000,12586000000,20700000000,3641000000,337000000,3304000000,8505000000,1407000000,None,169000000,807000000,25462000000,8330000000,2206000000,26000000,33000000,4253000000,15124000000,84000000,4404000000,134000000,9432000000,2089000000,4220000000,939000000,7057000000,2649000000,8123000000,449000000,448900000
