fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,361104000,1072744000,960750000,727154000,87523000,207845000,39985000,273581000,None,-15514000,None,15514000,1088258000,-420000,13414000,25751000,69864000,11594000,15514000,60446000,21683000,85378000,111129000,58270000
2022-06-30,USD,456985000,1277413000,1032948000,834406000,216844000,172666000,41599000,240141000,None,-10235000,None,10235000,1287648000,505000,13222000,25876000,202185000,45826000,13978000,157637000,120864000,212420000,238296000,156359000
2022-03-31,USD,360748000,1126302000,941377000,775108000,154735000,140215000,39744000,206013000,None,-9554000,None,9554000,1135856000,246000,12407000,26054000,142466000,28608000,9554000,116896000,122365000,152020000,178074000,113858000
2021-12-31,USD,362539000,1067071000,865371000,704532000,175481000,118538000,29406000,187058000,None,-9529000,None,9529000,1067071000,223000,11710000,20836000,163511000,20616000,9529000,175481000,143783000,173040000,193876000,142895000
2021-09-30,USD,335994000,934718000,741954000,606704000,173579000,123044000,27165000,162415000,None,-7980000,None,7980000,942698000,-400000,11010000,12206000,164181000,32611000,7980000,132753000,113727000,172161000,184367000,131570000
2021-06-30,USD,339735000,911429000,711685000,580246000,182952000,120387000,25344000,156783000,None,-7721000,None,7721000,919150000,-373000,10177000,11052000,173398000,46362000,8552000,127909000,119246000,181119000,192171000,127036000
2021-03-31,USD,321814000,799711000,595922000,485620000,189124000,101323000,22388000,132690000,None,-7723000,None,7723000,807434000,3309000,9258000,8979000,184361000,35368000,7723000,149945000,153816000,192084000,201063000,148993000
2020-12-31,USD,300202000,761082000,571126000,460880000,171054000,98719000,21489000,129148000,None,-7910000,None,7910000,761082000,581000,9746000,11527000,164007000,39006000,7910000,171054000,150697000,171917000,183444000,125001000
2020-09-30,USD,276149000,693259000,525060000,425206000,155637000,91962000,20658000,120512000,None,-8096000,None,8096000,701355000,-557000,9276000,7892000,147020000,32050000,8096000,115235000,123887000,155116000,163008000,114970000
2020-06-30,USD,208983000,538916000,437840000,337865000,89553000,92308000,19455000,119430000,None,-7932000,None,7932000,546848000,-216000,9136000,7667000,84618000,18473000,7932000,63592000,66758000,92550000,100217000,66145000
2020-03-31,USD,172320000,466862000,394404000,303595000,62862000,83028000,18649000,109458000,None,-9053000,8093000,9053000,475915000,-1914000,8335000,7781000,53904000,9444000,9053000,43411000,-3098000,62957000,70738000,44460000
2019-12-31,USD,222222000,590932000,467594000,368710000,104508000,89581000,19488000,117714000,None,-10116000,9238000,10116000,590932000,-65000,9423000,9303000,83037000,13423000,11042000,104508000,90011000,93153000,102456000,69614000
2019-09-30,USD,217517000,590431000,478619000,383618000,105556000,86952000,17603000,111961000,None,-10704000,10181000,10704000,601135000,-414000,8088000,8049000,95638000,20064000,10704000,74897000,64904000,106342000,114391000,75574000
2019-06-30,USD,195838000,531464000,434000000,346078000,90926000,79967000,17694000,104912000,None,-10452000,10000000,10452000,541916000,-393000,7489000,7955000,80785000,18827000,10452000,61706000,57398000,91237000,99192000,61958000
2019-03-31,USD,162175000,460081000,385989000,308178000,71173000,72051000,13609000,91002000,None,-10272000,9358000,10272000,470353000,-1061000,7265000,5760000,59846000,14985000,10272000,45769000,39527000,70118000,75878000,44861000
2018-12-31,USD,204306000,563404000,450621000,359098000,108848000,84845000,11897000,95458000,None,-10017000,None,10017000,563404000,-2946000,6964000,5320000,95561000,19986000,10017000,108848000,63603000,105578000,110898000,75575000
2018-09-30,USD,200334000,549691000,439343000,362054000,106519000,72035000,13653000,93815000,None,-9824000,None,9824000,559515000,-483000,6163000,5678000,95848000,20072000,9824000,76522000,80768000,105672000,111350000,75776000
2018-06-30,USD,178473000,482615000,396892000,319108000,85467000,72691000,12616000,93006000,None,-11002000,None,11002000,493617000,-887000,6118000,5482000,71643000,18382000,12334000,54231000,47884000,82645000,88127000,53261000
2018-03-31,USD,141927000,387521000,329445000,258164000,56347000,66157000,11853000,85580000,None,-10113000,None,10113000,397634000,-1394000,6051000,5632000,45061000,11416000,10113000,33770000,44703000,55174000,60806000,33645000
2017-12-31,USD,182928000,488002000,383141000,311340000,95374000,67129000,11179000,91460000,None,-10314000,None,10314000,493047000,-1041000,5990000,7307000,82944000,2037000,10314000,94073000,82106000,93258000,100565000,80907000
