fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,13801034000,5854329000,326971000,436971000,2900116000,2003261000,7946705000,4524536000,4818362000,2651068000,823100000,1827968000,None,None,110000000,18755000,370689000,5975977000,3904747000,1217731000,72860000,1542139000,1648650000,2071230000,413128000,1019984000,1542139000,1019984000,1019984000,1038366000,313741000,7818753000,215491000,7376304000,709000,70875000
2022-06-30,USD,14689487000,5940734000,223986000,488986000,2826044000,2105809000,8748753000,4582075000,4789908000,3392715000,856401000,2536314000,None,None,265000000,19037000,369237000,6082549000,3924377000,1359212000,70089000,1498900000,1607397000,2158172000,417758000,1052064000,1498900000,1052064000,1052064000,957768000,325803000,8600618000,215491000,7910657000,709000,70878000
2022-03-31,USD,14386719000,5564739000,230559000,540559000,2513244000,2044698000,8821980000,4552612000,4687717000,883527000,883527000,2579385000,None,None,310000000,18880000,421716000,6099116000,3871633000,None,None,None,1651286000,2227483000,398062000,1088401000,1546463000,1088401000,3032926000,924281000,347570000,8280970000,215495000,7630837000,709000,70880000
2021-12-31,USD,14224517000,5238357000,268895000,591895000,2391672000,1839985000,9034242000,4636865000,4613722000,3507889000,899980000,2607909000,None,None,323000000,20156000,451439000,5796301000,2946355000,1228621000,65744000,634063000,633120000,2888336000,38390000,1700282000,624503000,1700282000,2333402000,988797000,356753000,8421425000,215547000,7692064000,729000,72952000
2021-09-30,USD,14450300000,5646077000,1128027000,1128027000,2215630000,1880476000,8804223000,4442339000,4550631000,911271000,911271000,2612201000,None,None,0,19174000,452806000,5697851000,2901743000,None,None,None,691801000,2796108000,395938000,1710207000,588669000,1710207000,2694814000,1062938000,351224000,8745518000,215547000,7929950000,754000,68541000
2021-06-30,USD,14792793000,5950556000,753677000,1416035000,2081967000,2017622000,8842237000,4459380000,4464576000,922699000,922699000,2609174000,None,None,662358000,25263000,467641000,6018851000,3178886000,None,None,None,1059732000,2839965000,393052000,1723294000,958781000,1723294000,3075127000,987986000,369899000,8767118000,215547000,7867795000,764000,69432000
2021-03-31,USD,14290073000,5566012000,557262000,1339529000,1996628000,1813858000,8724061000,4432110000,4340236000,921846000,921846000,2594727000,None,None,782267000,33935000,437611000,5791041000,3007291000,None,None,None,1052895000,2783750000,347004000,1719115000,953913000,1719115000,3020032000,889611000,331178000,8492433000,215551000,7673129000,770000,70179000
2020-12-31,USD,14327751000,5363654000,768625000,1340366000,1913020000,1709493000,9009769000,4591229000,4314037000,3602438000,951607000,2650831000,None,None,571741000,31343000,447292000,5786593000,2371248000,1016897000,39466000,385280000,388431000,3453443000,38098000,2356887000,377255000,2356887000,2745318000,879054000,330064000,8534316000,215648000,7559191000,776000,77624000
2020-09-30,USD,13784214000,5151987000,781238000,1189022000,1841973000,1710961000,8670371000,4405243000,4095441000,3493419000,918778000,2574641000,None,None,407784000,35156000,430515000,5617145000,2387114000,989880000,36557000,363163000,453908000,3261778000,31747000,2282781000,356130000,2282781000,2282781000,943326000,321309000,8160657000,215648000,7430945000,785000,71197000
2020-06-30,USD,13369404000,4745998000,737712000,737712000,1922048000,1586398000,8655394000,4434544000,3970683000,3452744000,910838000,2541906000,None,None,None,99873000,418071000,5444540000,1872230000,845257000,35932000,141064000,253646000,3599374000,27064000,2573155000,135350000,2573155000,2573155000,773327000,338336000,7918812000,215648000,7225828000,785000,71186000
2020-03-31,USD,13256942000,4613031000,263086000,263086000,2195434000,1644750000,8673983000,4472913000,3794652000,3424002000,904023000,2519979000,None,None,None,90662000,415667000,5409299000,2871283000,899178000,29268000,1322464000,1210525000,2563627000,25611000,1514000000,1210525000,1514000000,1514000000,345913000,305151000,7841368000,215653000,7274085000,785000,71547000
