fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,10652341000,3377045000,306002000,306002000,1407797000,1497062000,7275296000,958894000,1522552000,5845334000,1313001000,4532333000,None,None,None,166184000,471068000,6660915000,2888754000,1143253000,267053000,788860000,788860000,3793033000,None,2842662000,788860000,2842662000,3631522000,321487000,496053000,3991426000,None,10030406000,259606000,142506000
2022-06-30,USD,10807421000,3590996000,515371000,515371000,1381607000,1514455000,7216425000,963780000,1530881000,5776077000,1294626000,4481451000,None,None,None,179563000,476568000,6418898000,2547635000,1200612000,277152000,393654000,393654000,3894783000,None,2936124000,393654000,2936124000,3329778000,316209000,524328000,4388523000,None,9816960000,259601000,143832000
2022-03-31,USD,10501047000,3232484000,289984000,289984000,1322347000,1446670000,7268563000,960130000,1520389000,5837825000,1311688000,4526137000,None,None,None,173483000,470608000,6171271000,2246922000,1136553000,273259000,113480000,113480000,3952334000,None,2981922000,113480000,2981922000,3095402000,328992000,524944000,4329776000,None,9599195000,259573000,144087000
2021-12-31,USD,10403627000,3061709000,385504000,385504000,1191095000,1347514000,7519528000,957310000,1505133000,5918344000,1359522000,4558822000,None,None,None,-385504000,466264000,6214099000,2250341000,1073568000,249062000,105702000,105702000,4471763000,6767000,3018714000,105702000,3018714000,3046318000,347097000,532542000,4189528000,6218758000,9445245000,259457000,144007000
2021-09-30,USD,9902983000,3299415000,739144000,739144000,1055831000,1351144000,6603568000,906268000,1549179000,5189931000,1036085000,4153846000,None,None,None,153296000,507369000,6518172000,2005881000,1047824000,219924000,None,None,4029699000,None,3044384000,None,3060184000,3044384000,350222000,575114000,3891818000,-6218758000,9154512000,259396000,143976000
2021-06-30,USD,9630000000,3059532000,601359000,601359000,977831000,1329051000,6570468000,895551000,1535010000,5175800000,1049109000,4126691000,None,None,None,151291000,499117000,5910696000,1901411000,1006557000,211851000,None,None,4031819000,None,3066846000,None,3083246000,3066846000,333772000,564606000,3719304000,-6218758000,8962863000,259371000,143941000
2021-03-31,USD,9270893000,2815085000,536512000,536512000,900607000,1240516000,6455808000,881131000,1516381000,5086609000,1040057000,4046552000,None,None,None,137450000,488068000,5771749000,1775362000,911074000,216012000,500000000,500000000,4017198000,None,3046574000,None,3063374000,3546574000,335555000,568911000,3499144000,-6218758000,8769709000,259338000,143765000
2020-12-31,USD,9152074000,2619187000,513075000,513075000,835804000,1137223000,6713364000,897326000,1506099000,5156314000,1083772000,4072542000,None,None,None,133085000,479247000,5766301000,1738798000,853942000,198766000,0,0,4428271000,8709000,3108829000,None,3108829000,3108829000,343637000,570314000,3385773000,6197121000,8608284000,258982000,143954000
2020-09-30,USD,8985971000,2604984000,427501000,427501000,838539000,1203429000,6380987000,879620000,1461279000,5032705000,1065815000,3966890000,None,None,None,135515000,468662000,6288341000,1766371000,899814000,126839000,90500000,500000000,3986839000,None,3029416000,90500000,3047216000,3529416000,434621000,573311000,2697630000,-6143758000,8497462000,258893000,144032000
2020-06-30,USD,9114133000,2799445000,649032000,649032000,885972000,1142583000,6314688000,858274000,1428491000,5004685000,1084834000,3919851000,None,None,None,121858000,451729000,6538960000,2113761000,912588000,90505000,505000000,500000000,3923092000,None,2982870000,5000000,3000870000,3482870000,375678000,542615000,2575173000,-6143758000,8368620000,258768000,143955000
