fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2020-10-31,4688000000,1131000000,10578000000,914000000,1.237,0.107,0.249,0.62,0.624
2020-07-31,4395000000,841000000,9569000000,923000000,0.911,0.088,0.234,0.473,0.495
2020-04-30,3957000000,755000000,9024000000,923000000,0.818,0.084,0.118,0.134,0.164
2020-01-31,4162000000,892000000,8660000000,927000000,0.962,0.103,0.109,0.157,0.204
2019-10-31,3754000000,698000000,8214000000,916000000,0.762,0.085,-0.065,-0.203,-0.159
2019-07-31,3562000000,571000000,8116000000,937000000,0.609,0.07,-0.203,-0.513,-0.478
2019-04-30,3539000000,666000000,8201000000,948000000,0.703,0.081,-0.227,-0.41,-0.353
2019-01-31,3753000000,771000000,8209000000,965000000,0.799,0.094,-0.107,4.711,5.338
2018-10-31,4014000000,876000000,6839000000,967000000,0.906,0.128,-0.028,-0.108,-0.022
2018-07-31,4468000000,1173000000,6825000000,1005000000,1.167,0.172,0.193,0.268,0.367
2018-04-30,4579000000,1129000000,7042000000,1040000000,1.086,0.16,,,
2018-01-31,4205000000,135000000,8506000000,1071000000,0.126,0.016,,,
2017-10-31,4130000000,982000000,9349000000,1060000000,0.926,0.105,,,
2017-07-31,3744000000,925000000,8716000000,1083000000,0.854,0.106,,,
2020-10-31,17202000000,3619000000,10578000000,914000000,3.96,0.342,0.178,0.337,0.34
2019-10-31,14608000000,2706000000,8214000000,916000000,2.954,0.329,-0.153,-0.183,-0.138
2018-10-31,17253000000,3313000000,6839000000,967000000,3.426,0.484,0.187,-0.035,0.058
2017-10-31,14537000000,3434000000,9349000000,1060000000,3.24,0.367,,,
