fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,3072953000000,212605000000,204976000000,204976000000,75000000,None,91982000000,11117000000,None,71122000000,2100000000,69022000000,3935664000000,1173416000000,7449000000,7629000000,None,2803429000000,21044000000,None,None,21044000000,21044000000,619682000000,None,269122000000,21044000000,27531000000,290166000000,84768000000,215636000000,269524000000,None,201957000000,59460000000,8024450244
2022-06-30,USD,3111606000000,204656000000,198002000000,198002000000,162000000,None,92101000000,11016000000,None,71122000000,2100000000,69022000000,4017288000000,1226937000000,266254000000,6654000000,None,2842488000000,27886000000,None,None,27886000000,27886000000,275697000000,None,275697000000,27886000000,28375000000,303583000000,97302000000,204319000000,269118000000,None,197159000000,59499000000,8035221887
2022-03-31,USD,3238223000000,284204000000,273934000000,273934000000,118000000,None,92162000000,10820000000,None,71122000000,2100000000,69022000000,3299161000000,1283280000000,289287000000,-631032000000,None,2971606000000,24789000000,None,None,24789000000,24789000000,278710000000,None,278710000000,24789000000,30459000000,303499000000,2072409000000,214691000000,266617000000,None,192929000000,59968000000,8062102236
2021-12-31,USD,3169495000000,363856000000,348221000000,348221000000,130000000,None,92288000000,10833000000,None,71222000000,2200000000,69022000000,4085700000000,1229707000000,299178000000,1221804000000,None,2899429000000,23753000000,None,None,23753000000,23753000000,280117000000,None,280117000000,23753000000,29708000000,303870000000,100690000000,192336000000,270066000000,None,188064000000,62398000000,8077831463
2021-09-30,USD,3085446000000,289269000000,279854000000,279854000000,87000000,None,91998000000,10684000000,None,71223000000,2200000000,69023000000,3197180000000,1257183000000,275358000000,1217237000000,None,2812982000000,20278000000,None,None,20278000000,20278000000,278621000000,None,278621000000,20278000000,28696000000,298899000000,112217000000,207438000000,272464000000,None,183007000000,69612000000,8241243911
2021-06-30,USD,3029894000000,268307000000,260030000000,260030000000,93000000,None,92000000000,10747000000,None,71223000000,2200000000,69023000000,3134890000000,1232047000000,278181000000,1203130000000,None,2752775000000,21635000000,None,None,21635000000,21635000000,274604000000,None,274604000000,21635000000,30361000000,296239000000,110084000000,213802000000,277119000000,None,177499000000,79242000000,8487151465
2021-03-31,USD,2969992000000,333996000000,326101000000,326101000000,137000000,None,91527000000,10803000000,None,71051000000,2100000000,68951000000,2944725000000,330674000000,270613000000,1173654000000,None,2695992000000,21724000000,None,None,21724000000,21724000000,251211000000,None,251211000000,21724000000,30514000000,272935000000,1884938000000,199454000000,274000000000,None,170082000000,83071000000,8589731470
2020-12-31,USD,2819627000000,389706000000,380463000000,380463000000,164000000,None,92151000000,11000000000,None,71151000000,2200000000,68951000000,3359414000000,255276000000,234491000000,1244825000000,None,2546703000000,19321000000,None,None,19321000000,19321000000,262934000000,None,262934000000,19321000000,32200000000,282255000000,1795480000000,170339000000,272924000000,None,164088000000,85982000000,8650814105
2020-09-30,USD,2738452000000,305440000000,301006000000,301006000000,135000000,None,91953000000,10902000000,None,71151000000,2200000000,68951000000,2427376000000,304231000000,233692000000,1310623000000,None,2469602000000,17861000000,None,None,17861000000,17861000000,255723000000,None,255723000000,17861000000,30455000000,273584000000,1702880000000,190788000000,268850000000,None,160447000000,85954000000,8661522562
2020-06-30,USD,2741688000000,296727000000,289346000000,289346000000,169000000,None,91341000000,10790000000,None,70551000000,1600000000,68951000000,2217553000000,1258585000000,190432000000,1505152000000,None,2476051000000,17998000000,None,None,17998000000,17998000000,261638000000,None,261638000000,17998000000,33825000000,279636000000,1718666000000,179046000000,265637000000,None,157578000000,85794000000,8664081625
