fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-10-30,USD,73249000000,18504000000,12416000000,12416000000,1925000000,2958000000,55302000000,2223000000,3604000000,50725000000,7111000000,43614000000,None,None,None,1205000000,1797000000,50540000000,7052000000,998000000,6682000000,440000000,47257000000,45061000000,22000000,33417000000,403000000,33014000000,80674000000,4412000000,4413000000,22709000000,None,1604000000,0,418000000
2022-07-31,USD,71326000000,15561000000,9977000000,9977000000,1838000000,2708000000,55765000000,2250000000,None,51782000000,8174000000,43608000000,None,None,None,1038000000,1733000000,50423000000,6702000000,712000000,7037000000,304000000,6275000000,44944000000,26000000,37272000000,269000000,40958000000,43547000000,4607000000,4530000000,20903000000,None,0,0,405000000
2022-05-01,USD,71719000000,14810000000,9005000000,9005000000,1668000000,None,56909000000,2262000000,None,52844000000,9241000000,43603000000,None,None,None,1054000000,1803000000,50729000000,6910000000,1069000000,None,None,302000000,43819000000,29000000,36790000000,269000000,40958000000,39466000000,4788000000,4655000000,20990000000,None,0,0,406000000
2022-01-30,USD,73224000000,15341000000,10219000000,10219000000,1520000000,2539000000,57883000000,2303000000,None,53694000000,10244000000,43450000000,None,None,None,1063000000,1886000000,50230000000,6287000000,1078000000,6572000000,331000000,300000000,45348000000,33000000,39441000000,300000000,39205000000,39441000000,4378000000,4738000000,22994000000,None,0,0,410000000
2021-10-31,USD,75570000000,16586000000,12163000000,12163000000,1297000000,2071000000,59627000000,2348000000,3196000000,54824000000,11374000000,43450000000,None,None,None,1055000000,1812000000,50581000000,6281000000,1086000000,6370000000,316000000,26000000,46252000000,39000000,39665000000,264000000,41235000000,39691000000,3839000000,4860000000,24989000000,None,748000000,0,413000000
2021-08-01,USD,75880000000,15636000000,11105000000,11105000000,1160000000,None,60244000000,2370000000,None,56176000000,12719000000,43457000000,None,None,None,1137000000,1698000000,51513000000,6501000000,968000000,None,None,1100000000,45012000000,34000000,40399000000,279000000,40178000000,41499000000,4361000000,4834000000,24367000000,None,320000000,0,412000000
2021-05-02,USD,75524000000,14245000000,9518000000,9518000000,1004000000,None,61279000000,2416000000,None,57525000000,14068000000,43457000000,None,None,None,1298000000,1338000000,51558000000,6436000000,830000000,None,1401000000,1123000000,45122000000,39000000,40376000000,255000000,40160000000,41499000000,4689000000,4962000000,23966000000,None,0,0,410000000
2021-01-31,USD,76972000000,14300000000,9552000000,9552000000,952000000,2524000000,62672000000,2496000000,None,58876000000,15419000000,43457000000,None,None,None,1272000000,1300000000,52973000000,6694000000,898000000,7666000000,885000000,558000000,47057000000,43000000,41868000000,864000000,41068000000,42426000000,4438000000,5211000000,23999000000,None,0,0,408000000
2020-11-01,USD,75933000000,11895000000,7618000000,7618000000,1003000000,2297000000,64038000000,2509000000,2822000000,60229000000,16782000000,43447000000,None,None,None,977000000,1300000000,52032000000,6371000000,836000000,6886000000,847000000,504000000,46532000000,48000000,40994000000,827000000,40235000000,41498000000,3831000000,5426000000,23901000000,None,0,0,407000000
2020-08-02,USD,79298000000,13681000000,8857000000,8857000000,1081000000,None,65617000000,2567000000,None,61804000000,18357000000,43447000000,None,None,None,1059000000,1246000000,55713000000,6702000000,1092000000,None,None,542000000,49039000000,52000000,43956000000,822000000,43201000000,44498000000,4056000000,5810000000,23585000000,None,0,0,404000000
