fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,648000000,2027000000,1766000000,1433000000,261000000,260000000,54000000,387000000,None,-48000000,48000000,48000000,2075000000,2000000,None,119000000,214000000,54000000,None,163000000,-7000000,261000000,380000000,160000000
2022-06-30,USD,645000000,2002000000,1734000000,1403000000,264000000,259000000,50000000,381000000,None,-44000000,39000000,44000000,2046000000,0,None,118000000,224000000,58000000,None,169000000,-26000000,264000000,382000000,166000000
2022-03-31,USD,595000000,1885000000,1692000000,1332000000,239000000,238000000,45000000,356000000,None,-43000000,40000000,43000000,1928000000,-2000000,None,122000000,199000000,50000000,None,150000000,166000000,239000000,361000000,149000000
2021-12-31,USD,652400000,2041700000,1806100000,1420200000,264100000,263500000,52500000,388300000,None,-42300000,32200000,42300000,2084300000,1200000,None,122400000,231700000,41500000,None,193300000,156700000,264100000,386500000,190200000
2021-09-30,USD,603000000,1861300000,1646300000,1304000000,217000000,269000000,44000000,386000000,None,-42000000,42500000,42200000,1903400000,-2000000,None,122600000,174100000,43000000,None,131800000,74000000,217000000,339600000,131000000
2021-06-30,USD,580000000,1969800000,1767200000,1432000000,203000000,263000000,42000000,377000000,None,-45000000,42600000,44900000,2014600000,3000000,None,126000000,169000000,44000000,None,125200000,158000000,203000000,329000000,125000000
2021-03-31,USD,534000000,1791300000,1651400000,1296000000,192000000,234000000,38000000,342000000,None,-48000000,58900000,47600000,1838800000,-1000000,None,120000000,155000000,43000000,None,114700000,42000000,192000000,312000000,112000000
2020-12-31,USD,505400000,1965100000,1873400000,1518200000,161600000,235100000,38300000,343800000,None,-48700000,48600000,48600000,2013600000,-600000,None,119700000,119100000,31600000,None,86800000,231200000,161600000,281300000,87500000
2020-09-30,USD,566200000,1826000000,1622200000,1298900000,206700000,252700000,36500000,359500000,None,-45600000,57600000,45600000,1871500000,-200000,None,119600000,175000000,46900000,None,128500000,183600000,206700000,326300000,128100000
2020-06-30,USD,486700000,1685800000,1540100000,1250700000,159400000,216800000,38200000,327300000,None,-51400000,49700000,51400000,1737100000,2300000,None,117900000,115300000,28500000,None,85800000,109600000,159400000,277300000,86800000
2020-03-31,USD,578700000,1862900000,1710400000,1351200000,217300000,243400000,49000000,361400000,None,-53300000,68000000,53300000,1916100000,-2500000,None,115800000,149600000,38000000,None,111200000,-66400000,217300000,333100000,111600000
2019-12-31,USD,674900000,2368400000,2129300000,1693500000,226100000,324100000,59700000,448900000,None,-58200000,50500000,58300000,2368400000,-2600000,None,111700000,173100000,37400000,None,226100000,222000000,226100000,337800000,135700000
2019-09-30,USD,599400000,1941700000,1774300000,1402300000,169100000,292200000,58600000,430300000,None,-57700000,59100000,57700000,1999300000,1000000,None,124200000,113800000,22700000,None,90600000,-88300000,169100000,293300000,91100000
2019-06-30,USD,614700000,2176742000,1978799000,1621600000,200600000,290900000,57200000,414100000,None,-58500000,-58496000,4000,2235164000,400000,None,109200000,145600000,41500000,4000,102854000,123900000,200600000,254804000,104100000
2019-03-31,USD,389000000,1535338000,1520285000,1204600000,67300000,259800000,34500000,321700000,None,-44600000,-44596000,4000,1579907000,100000,None,55900000,14000000,18500000,4000,-4013000,-56900000,67300000,69904000,-4500000
2018-12-31,USD,297000000,1117876000,1015221000,820800000,93400000,168000000,25900000,203600000,None,-36300000,None,36318000,1117876000,200000,None,26300000,57100000,22700000,None,93456000,-16600000,93400000,119700000,34400000
2018-09-30,USD,302000000,1050576000,932503000,775800000,125200000,146800000,20100000,176800000,None,-23700000,None,23713000,1074289000,1300000,None,29773000,104300000,16600000,None,86069000,38200000,125200000,154973000,87700000
2018-06-30,USD,324000000,1077483000,968769000,787713000,123500000,171157000,19388000,200444000,None,-31920000,None,31920000,-2277000,-173000,None,25373000,94903000,10503000,None,83271000,-105801000,123500000,148873000,84400000
2018-03-31,USD,310900000,1034885000,920351000,745296000,131300000,147201000,22049000,179602000,None,-20284000,None,20284000,-1008000,-34000,None,27854000,114524000,26124000,None,87457000,167374000,131300000,159154000,88400000
2017-12-31,USD,268440000,1075538000,977521000,807055000,91545000,143712000,23689000,176862000,None,-20440000,None,17679000,1075538000,1651000,None,26230000,73972000,25024000,None,91163000,95912000,91545000,117775000,48948000
