fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,10205000000,2698000000,281000000,281000000,732000000,989000000,7507000000,3167000000,1358000000,3946000000,1017000000,2929000000,64000000,None,64000000,59000000,349000000,5505000000,943000000,379000000,280000000,106000000,31000000,4348000000,13000000,75000000,75000000,None,75000000,109000000,152000000,4700000000,None,538000000,2000000,180000000
2022-06-30,USD,10507000000,2916000000,449000000,449000000,702000000,1051000000,7855000000,3127000000,1347000000,4066000000,1060000000,3006000000,89000000,33000000,89000000,70000000,349000000,5712000000,1072000000,421000000,379000000,31000000,14000000,4523000000,217000000,4171000000,31000000,None,4216000000,140000000,164000000,4795000000,None,538000000,2000000,176000000
2022-03-31,USD,10322000000,3025000000,786000000,786000000,676000000,932000000,7297000000,2820000000,1308000000,4109000000,1097000000,3012000000,94000000,None,94000000,56000000,300000000,5690000000,1046000000,401000000,388000000,29000000,43000000,4433000000,14000000,4157000000,29000000,None,4200000000,165000000,154000000,4632000000,None,350000000,2000000,179147001
2021-12-31,USD,10203000000,2974000000,849000000,849000000,688000000,871000000,7229000000,2727000000,1215000000,4158000000,1132000000,3026000000,66000000,None,66000000,61000000,279000000,5722000000,1045000000,363000000,560000000,29000000,43000000,4488000000,14000000,4191000000,29000000,None,4234000000,178000000,170000000,4481000000,None,209000000,2000000,171032640
2021-09-30,USD,10183000000,3931000000,1969000000,1969000000,622000000,831000000,6252000000,2581000000,1215000000,3324000000,793000000,2531000000,50000000,None,50000000,53000000,277000000,5803000000,1096000000,363000000,582000000,79000000,93000000,4536000000,14000000,4225000000,79000000,None,4318000000,164000000,178000000,4021000000,None,114000000,2000000,171032640
2021-06-30,USD,9112000000,2918000000,896000000,896000000,563000000,1012000000,6389000000,2524000000,1179000000,3336000000,817000000,2519000000,71000000,38000000,71000000,47000000,268000000,4838000000,1196000000,385000000,626000000,75000000,60000000,3551000000,178000000,3166000000,75000000,None,3257000000,170000000,175000000,3915000000,None,25000000,2000000,170549341
2021-03-31,USD,8769100000,2774500000,988100000,988100000,527900000,834900000,6121900000,2358800000,1121600000,3349800000,834800000,2515000000,74700000,None,74700000,37100000,241900000,4696900000,1139200000,365700000,589600000,73600000,88100000,3457400000,14500000,3149600000,73600000,None,3237700000,145600000,167800000,3713200000,None,-150300000,1700000,170133258
2020-12-31,USD,8198100000,2518900000,833000000,833100000,461300000,771500000,5679200000,2129800000,1084500000,3316800000,855300000,2461500000,None,None,100000,27700000,188000000,4383600000,1024000000,356900000,533700000,72000000,72000000,3293100000,None,2983800000,72000000,None,3055800000,126000000,167400000,3455500000,None,-377400000,1700000,170133258
2020-09-30,USD,7984200000,2356100000,1007000000,1007000000,384300000,700900000,5628100000,2035500000,1101200000,3360700000,870300000,2490400000,None,None,None,33800000,174800000,4305500000,919700000,329400000,473300000,73400000,73400000,3302200000,None,2985300000,73400000,None,3058700000,132600000,181400000,3072100000,None,-460900000,1600000,164567095
2020-06-30,USD,7777000000,2293000000,953000000,953200000,324000000,838100000,5687800000,1901000000,1044000000,3360000000,889000000,2471000000,0,None,200000,31000000,174000000,4271000000,893000000,321000000,409400000,73000000,59200000,3372100000,128400000,2945100000,72900000,None,-2400000,115000000,204000000,2899000000,None,-535200000,1600000,162788043
