fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,406815000,1233611000,826796000,826796000,180227000,198021000,None,219897000,None,4228000,4228000,4228000,1233611000,10919000,None,21876000,191146000,35092000,None,156054000,93779000,180227000,202103000,156054000
2022-06-30,USD,262597000,1108920000,846323000,846323000,93020000,232527000,None,255518000,None,1579000,1579000,1579000,1108920000,-84362000,None,22991000,8658000,-9946000,None,18604000,28397000,93020000,116011000,18604000
2022-03-31,USD,326624000,1107460000,780836000,780836000,129242000,237277000,None,290612000,None,-165000,None,165000,1107460000,-22950000,None,24259000,106292000,16573000,None,89719000,57776000,129242000,153501000,89719000
2021-12-31,USD,378835000,1106102000,727267000,727267000,165667000,190939000,None,214445000,None,-4356000,None,4356000,1106102000,-5718000,None,23591000,159949000,17670000,None,142279000,129973000,165667000,189258000,142279000
2021-09-30,USD,331724000,985098000,653374000,653374000,144124000,169498000,None,191041000,None,-5325000,None,5325000,985098000,-8766000,None,21543000,135358000,19702000,None,115656000,102828000,144124000,165667000,115656000
2021-06-30,USD,292945000,876673000,583728000,583728000,125274000,151910000,None,172764000,None,2580000,2580000,None,876673000,-2113000,None,20454000,123161000,8490000,None,114671000,126348000,125274000,145728000,114671000
2021-03-31,USD,263746000,783074000,519328000,519328000,107251000,136389000,None,157121000,None,5374000,5374000,None,783074000,7673000,None,17807000,114924000,5878000,None,109046000,93808000,107251000,125058000,109046000
2020-12-31,USD,249781000,715573000,465792000,465792000,111993000,128929000,None,145708000,None,-2053000,None,2053000,715573000,-9973000,None,16779000,102020000,16481000,None,85539000,110699000,111993000,128772000,85539000
2020-09-30,USD,234751000,658139000,423388000,423388000,96396000,116530000,None,132459000,None,1672000,1672000,None,658139000,7568000,None,15929000,103964000,14532000,None,89432000,89133000,96396000,112325000,89432000
2020-06-30,USD,203676000,623216000,419540000,419540000,83426000,114191000,None,129417000,None,1817000,1817000,None,623216000,-7350000,None,15226000,76076000,9452000,None,66624000,85512000,83426000,98652000,66624000
2020-03-31,USD,234081000,657883000,423802000,423802000,87509000,125108000,None,142767000,None,2386000,8910000,None,657883000,8910000,None,14940000,96419000,10854000,None,85565000,47678000,87509000,102449000,85565000
2019-12-31,USD,220808000,630877000,410069000,410069000,84745000,124999000,None,137961000,None,1950000,52000,None,630877000,52000,None,12962000,84797000,10273000,None,74524000,86741000,84745000,97707000,74524000
2019-09-30,USD,207473000,584998000,377525000,377525000,80565000,118886000,None,130013000,None,2509000,596000,None,584998000,-596000,None,11127000,79969000,12967000,None,67002000,54725000,80565000,91692000,67002000
2019-06-30,USD,192110000,548025000,355915000,355915000,72882000,111762000,None,122790000,None,1190000,2372000,None,548025000,-2372000,None,11028000,70510000,11733000,None,58777000,62934000,72882000,83910000,58777000
2019-03-31,USD,173160000,517849000,344689000,344689000,64658000,101786000,None,111986000,None,3076000,408000,None,517849000,-408000,None,10200000,64250000,3496000,None,60754000,66797000,64658000,74858000,60754000
2018-12-31,USD,185318000,504349000,319031000,319031000,78270000,97447000,None,107630000,1080000,None,None,None,504349000,498000,None,10183000,78768000,18803000,None,59965000,52798000,78270000,88453000,59965000
2018-09-30,USD,166591000,467672000,301081000,301081000,64560000,93226000,None,101809000,1941000,None,None,None,467672000,1427000,None,9319000,65987000,369000,None,65618000,63426000,64560000,73879000,65618000
2018-06-30,USD,156472000,445647000,289175000,289175000,54237000,93273000,None,100805000,1052000,None,None,551000,1830000,2882000,None,8962000,57119000,6864000,None,50255000,32345000,54237000,63199000,50255000
2018-03-31,USD,146514000,424148000,277634000,277634000,48697000,89641000,None,96152000,-551000,None,None,551000,-247000,-798000,None,8176000,47899000,-16519000,None,64418000,67796000,48697000,56873000,64418000
2017-12-31,USD,145176000,399297000,254121000,254121000,52050000,85430000,None,92489000,1799000,None,None,None,-1772000,27000,None,7696000,52077000,82951000,None,-30874000,-27449000,52050000,59746000,-30874000
