fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,2354000000,5534000000,3768000000,3211000000,-64000000,557000000,1279000000,1836000000,None,-31000000,None,31000000,5565000000,22000000,None,1165000000,-69000000,-135000000,31000000,66000000,11000000,-38000000,1127000000,66000000
2022-06-30,USD,3028000000,6525000000,4114000000,3522000000,526000000,592000000,1300000000,1892000000,None,-25000000,None,25000000,6550000000,-4000000,None,1180000000,501000000,54000000,25000000,447000000,416000000,526000000,1706000000,447000000
2022-03-31,USD,2818000000,5859000000,4275000000,3069000000,951000000,597000000,1060000000,2281000000,None,-13000000,None,13000000,5872000000,-42000000,None,609000000,899000000,113000000,13000000,786000000,787000000,912000000,1521000000,786000000
2021-12-31,USD,2426000000,4845000000,2930000000,2400000000,1207000000,412000000,811000000,1356000000,None,34000000,42000000,8000000,4811000000,4000000,None,118000000,1203000000,229000000,8000000,974000000,971000000,1211000000,1329000000,974000000
2021-09-30,USD,2086000000,4306000000,2603000000,2227000000,948000000,376000000,765000000,1141000000,None,-7000000,None,7000000,4313000000,62000000,None,97000000,1005000000,82000000,7000000,923000000,916000000,1012000000,1109000000,923000000
2021-06-30,USD,1830000000,3840000000,2361000000,2020000000,831000000,341000000,659000000,1000000000,None,-10000000,None,10000000,3850000000,0,None,97000000,823000000,113000000,10000000,710000000,711000000,833000000,930000000,710000000
2021-03-31,USD,1587000000,3422000000,2272000000,1858000000,662000000,319000000,610000000,1032000000,None,-9000000,None,9000000,3431000000,-11000000,None,95000000,644000000,89000000,15000000,555000000,544000000,653000000,748000000,555000000
2020-12-31,USD,1451000000,3235000000,2101000000,1793000000,570000000,308000000,573000000,881000000,None,46000000,55000000,9000000,3244000000,-15000000,None,90000000,549000000,-1232000000,9000000,1778000000,1793000000,558000000,648000000,1781000000
2020-09-30,USD,1230000000,2790000000,1844000000,1571000000,449000000,273000000,508000000,781000000,None,-11000000,None,11000000,2801000000,-37000000,None,82000000,402000000,12000000,11000000,390000000,399000000,413000000,495000000,390000000
2020-06-30,USD,848000000,1918000000,1299000000,1084000000,173000000,215000000,460000000,675000000,None,-14000000,14000000,14000000,1932000000,1000000,None,72000000,161000000,4000000,14000000,157000000,167000000,175000000,247000000,157000000
2020-03-31,USD,818000000,1755000000,1167000000,968000000,177000000,199000000,442000000,659000000,None,-13000000,None,13000000,1768000000,4000000,None,68000000,168000000,6000000,13000000,162000000,148000000,181000000,249000000,162000000
2019-12-31,USD,949000000,2109000000,1384000000,1178000000,348000000,206000000,395000000,601000000,None,91000000,109000000,18000000,2127000000,-125000000,None,64000000,205000000,35000000,18000000,170000000,177000000,223000000,287000000,170000000
2019-09-30,USD,777000000,1737000000,1209000000,1024000000,186000000,185000000,406000000,591000000,None,-24000000,None,24000000,1761000000,-36000000,None,69000000,127000000,7000000,64000000,120000000,113000000,151000000,220000000,120000000
2019-06-30,USD,621000000,1506000000,1099000000,910000000,59000000,189000000,373000000,562000000,None,-25000000,None,25000000,1531000000,3000000,None,70000000,37000000,2000000,25000000,35000000,36000000,62000000,132000000,35000000
2019-03-31,USD,521000000,1291000000,921000000,751000000,38000000,170000000,373000000,549000000,None,-27000000,None,27000000,1258000000,-7000000,None,46000000,3000000,-13000000,35000000,16000000,23000000,30000000,76000000,16000000
2018-12-31,USD,537000000,1390000000,1020000000,882000000,28000000,138000000,371000000,509000000,None,110000000,139000000,29000000,1419000000,4000000,None,43000000,3000000,-35000000,29000000,38000000,40000000,32000000,62000000,38000000
2018-09-30,USD,661000000,1623000000,1140000000,992000000,150000000,148000000,363000000,511000000,None,-30000000,None,30000000,1653000000,-6000000,None,41000000,114000000,12000000,24000000,102000000,102000000,144000000,185000000,102000000
2018-06-30,USD,652000000,1725000000,1246000000,1104000000,153000000,142000000,357000000,499000000,None,-31000000,None,31000000,1756000000,1000000,None,42000000,122000000,6000000,31000000,116000000,103000000,153000000,195000000,116000000
2018-03-31,USD,597000000,1615000000,1184000000,1050000000,120000000,134000000,343000000,477000000,None,-31000000,None,31000000,-1000000,1000000,None,44000000,89000000,8000000,32000000,81000000,80000000,120000000,164000000,81000000
2017-12-31,USD,452000000,1449000000,1098000000,888000000,-2000000,134000000,320000000,433000000,None,101000000,132000000,31000000,1340000000,2000000,None,39000000,-31000000,-12000000,31000000,61000000,-15000000,-2000000,1169000000,-19000000
