fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-11-20,USD,1658000000,54437000000,52779000000,47769000000,1751000000,4917000000,None,5010000000,None,-34000000,19000000,34000000,54437000000,53000000,None,447000000,1770000000,406000000,34000000,1364000000,1268000000,1804000000,1804000000,1364000000
2022-08-28,USD,8533000000,72091000000,63558000000,63558000000,2497000000,6036000000,None,6036000000,None,19000000,67000000,48000000,None,None,None,594000000,2506000000,638000000,None,1878000000,1647000000,2554000000,3148000000,1868000000
2022-05-08,USD,None,52596000000,None,46355000000,1791000000,4450000000,None,None,None,None,None,35000000,None,None,None,None,1808000000,455000000,None,None,997000000,1843000000,None,1353000000
2022-02-13,USD,None,51904000000,None,45517000000,1812000000,4575000000,None,None,None,None,None,36000000,None,None,None,None,1780000000,481000000,None,None,1264000000,1816000000,None,1299000000
2021-11-21,USD,1575000000,50363000000,48788000000,43952000000,1693000000,4718000000,None,4836000000,None,-39000000,5000000,39000000,50363000000,None,None,432000000,1675000000,351000000,39000000,1345000000,1250000000,1714000000,2146000000,1324000000
2021-08-29,USD,-84000000,62675000000,84000000,54733000000,2275000000,5591000000,None,84000000,None,-52000000,3000000,52000000,62675000000,None,None,559000000,2267000000,597000000,52000000,-168000000,1442000000,2319000000,2878000000,1670000000
2021-05-09,USD,1663000000,45277000000,43614000000,39415000000,1663000000,4199000000,None,4199000000,None,-40000000,None,40000000,45277000000,None,None,None,1637000000,417000000,40000000,1233000000,1272000000,1677000000,None,1220000000
2021-02-14,USD,1340000000,44769000000,43429000000,39078000000,1340000000,4351000000,None,4351000000,None,-40000000,None,40000000,44769000000,None,None,None,1299000000,348000000,40000000,971000000,1091000000,1339000000,None,951000000
2020-11-22,USD,1430000000,43208000000,41778000000,37458000000,1430000000,4320000000,None,4320000000,None,-39000000,None,39000000,43208000000,None,None,404000000,1405000000,239000000,39000000,1181000000,1362000000,1444000000,1848000000,1166000000
2020-08-30,USD,1878000000,53383000000,51454000000,46401000000,1929000000,5027000000,None,5053000000,None,-51000000,None,51000000,53383000000,None,None,505000000,1854000000,465000000,51000000,1404000000,1770000000,1905000000,2410000000,1389000000
2020-05-10,USD,1142000000,37266000000,36087000000,32249000000,1179000000,3830000000,None,3838000000,None,-37000000,None,37000000,37266000000,None,None,None,1149000000,311000000,37000000,852000000,440000000,1186000000,None,838000000
2020-02-16,USD,1262000000,39072000000,37810000000,34056000000,1266000000,3743000000,None,3754000000,None,-34000000,None,34000000,39072000000,None,None,4000000,1261000000,330000000,34000000,947000000,972000000,1295000000,1299000000,931000000
2019-11-24,USD,1057000000,37040000000,35983000000,32233000000,1061000000,3732000000,None,3750000000,None,-38000000,None,38000000,37040000000,None,None,4000000,1046000000,202000000,38000000,856000000,959000000,1084000000,1088000000,844000000
2019-09-01,USD,5138000000,47498000000,42360000000,41310000000,1463000000,4684000000,None,4725000000,None,-45000000,None,45000000,47498000000,None,None,473000000,1479000000,382000000,45000000,1110000000,982000000,1524000000,1997000000,1097000000
2019-05-12,USD,3731000000,34740000000,31009000000,30233000000,1122000000,3371000000,None,3385000000,None,-35000000,None,35000000,34740000000,None,None,None,1113000000,207000000,35000000,916000000,865000000,1148000000,None,906000000
2019-02-17,USD,3908000000,35396000000,31488000000,30720000000,1203000000,3464000000,None,3473000000,None,-34000000,None,34000000,35396000000,None,None,None,1203000000,314000000,34000000,901000000,940000000,1237000000,None,889000000
2018-11-25,USD,3688000000,35069000000,31381000000,30623000000,949000000,3475000000,None,3497000000,None,-36000000,None,36000000,35069000000,None,None,331000000,925000000,158000000,36000000,777000000,635000000,961000000,1292000000,767000000
2018-09-02,USD,1398000000,44411000000,42965000000,38671000000,1446000000,4263000000,None,4294000000,None,-48000000,None,48000000,44411000000,None,None,431000000,1439000000,396000000,48000000,1053000000,882000000,1487000000,1918000000,1043000000
2018-05-13,USD,1030000000,32361000000,31294000000,28131000000,1067000000,3155000000,None,3163000000,None,-37000000,None,37000000,32361000000,None,None,None,1059000000,309000000,37000000,762000000,609000000,1096000000,None,750000000
2018-02-18,USD,1016000000,32995000000,31979000000,28733000000,1016000000,3234000000,None,3246000000,None,-37000000,None,37000000,32995000000,None,None,344000000,974000000,273000000,37000000,713000000,841000000,1011000000,1355000000,701000000
