fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,672906000,3290900000,2617994000,1720561000,-1045971000,1212474000,None,2617994000,None,-125172000,146167000,125172000,3416072000,-14316000,None,1405520000,-702197000,-125367000,125172000,-1061087000,-593718000,-577025000,828495000,-576830000
2022-06-30,USD,4011056000,5406076000,1395020000,1609824000,2381451000,1028765000,None,1395020000,None,-136559000,142679000,136559000,3264888000,-43308000,None,366255000,2356776000,572839000,136559000,1622625000,1777918000,2493335000,2859590000,1783937000
2022-03-31,USD,1607726000,2673201000,1065475000,1469795000,105788000,776837000,None,1065728000,None,-196091000,211224000,196091000,2854309000,34302000,None,288638000,-54357000,-36341000,196091000,-34793000,-15407000,141734000,430372000,-18016000
2021-12-31,USD,-873000000,2845260000,873000000,1564989000,368847000,747348000,None,873000000,None,-201477000,217247000,201477000,3056892000,-4361000,None,297031000,162165000,31152000,201477000,-1746000000,131555000,363642000,660673000,131013000
2021-09-30,USD,1604812000,2507490000,902678000,1392181000,1892782000,623275000,None,902678000,None,-200049000,214470000,200049000,2707539000,-49241000,None,279403000,1632568000,282135000,200049000,1337936000,1346332000,1832617000,2112020000,1350433000
2021-06-30,USD,1191356000,2065190000,873834000,1145652000,263760000,590209000,None,873834000,None,-202772000,219988000,202772000,2267962000,87358000,None,283625000,139579000,34826000,202772000,90304000,108418000,342351000,625976000,104753000
2021-03-31,USD,615494000,1452452000,836958000,927787000,-246690000,546407000,None,839085000,None,-195295000,211131000,195295000,1647747000,32185000,None,290551000,-426527000,-94698000,195295000,-335938000,-332083000,-231232000,59319000,-331829000
2020-12-31,USD,468847000,1304857000,836010000,910660000,-363568000,531170000,None,831204000,None,-188679000,211997000,188679000,1493536000,12693000,None,298697000,-554509000,-106904000,188679000,-455968000,-442353000,-365830000,-67133000,-447605000
2020-09-30,USD,114456000,952112000,837656000,729517000,-495182000,543293000,None,837656000,None,-173808000,197412000,173808000,1125920000,13889000,None,294363000,-611465000,-76734000,173808000,-601971000,-535071000,-437657000,-143294000,-534731000
2020-06-30,USD,-659599000,133053000,792652000,374370000,-1034529000,473564000,None,841652000,None,-156756000,180517000,156756000,289809000,8321000,None,299206000,-1127495000,-270238000,156756000,-936487000,-861238000,-970739000,-671533000,-857257000
2020-03-31,USD,2568164000,3460882000,892718000,1438164000,1250845000,574306000,None,914698000,None,-157137000,189758000,157137000,2126074000,-124264000,None,318290000,1069173000,262304000,283880000,674519000,777121000,1226310000,1544600000,806869000
2019-12-31,USD,3043136000,3043136000,896535000,1899644000,2960089000,557453000,None,905349000,None,-200480000,208465000,200480000,3043136000,-129298000,None,331438000,2567953000,556376000,142000000,2960089000,2045918000,2768433000,3099871000,2011577000
2019-09-30,USD,2279226000,3098879000,819653000,1936650000,238381000,494228000,None,819653000,None,-215503000,230172000,215503000,3314382000,-9381000,None,322009000,-44409000,-7276000,215503000,6104000,-57913000,171094000,493103000,-37133000
2019-06-30,USD,2104333000,3007414000,903081000,1904820000,371485000,524424000,None,903081000,None,-215829000,237306000,215829000,3223243000,-46276000,None,334788000,55139000,11734000,215829000,76169000,41508000,270968000,605756000,43405000
2019-03-31,USD,2074880000,2960791000,885911000,1862375000,370260000,525112000,None,894289000,None,-216120000,234285000,216120000,3176911000,1693000,None,316414000,102808000,71511000,216120000,66157000,15785000,318928000,635342000,31297000
2018-12-31,USD,3052862000,3052862000,775928000,1826825000,335751000,444878000,None,783039000,None,-214538000,None,214538000,3052862000,-6552000,None,312542000,68673000,92000000,215964000,243751000,-38117000,283211000,595753000,-23327000
2018-09-30,USD,2012950000,2823729000,810779000,1787426000,410903000,463417000,None,810779000,None,-205573000,None,205573000,3029302000,-3291000,None,300472000,161924000,19046000,205573000,171410000,152349000,367497000,667969000,142878000
2018-06-30,USD,1923464000,2677202000,753738000,1669414000,363075000,438453000,None,753738000,None,-181493000,None,181493000,2858695000,-6381000,None,296208000,147487000,23710000,181493000,140423000,128020000,328980000,625188000,123777000
2018-03-31,USD,491304000,2653309000,2162005000,1408376000,359757000,417890000,None,762770000,None,-167909000,None,167909000,-1019000,-1916000,None,268822000,151444000,-72000000,168928000,266301000,219574000,319353000,588175000,223444000
2017-12-31,USD,2597248000,2597248000,2154239000,1437432000,223414000,414415000,None,723646000,None,-157341000,None,157341000,2597605000,-16535000,None,249357000,9509000,-1377904000,171692000,223404000,1393654000,166850000,416207000,1387413000
