fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,546000000,3443400000,2897400000,2757100000,546000000,86400000,None,140300000,22900000,-52000000,29100000,52000000,0,24000000,33800000,53900000,499200000,134700000,52000000,383300000,118900000,551200000,605100000,364500000
2022-06-30,USD,541600000,3567200000,3025600000,2859000000,541600000,110900000,None,166600000,11100000,-51200000,11100000,51200000,0,12700000,34900000,55700000,481500000,133100000,51200000,370000000,82300000,532700000,588400000,348400000
2022-03-31,USD,353000000,3410300000,3057300000,2905400000,353000000,96700000,None,151900000,8200000,-51000000,8200000,51000000,0,8100000,35800000,55200000,289300000,115500000,51000000,194600000,203500000,340300000,395500000,173800000
2021-12-31,USD,622500000,3855800000,3233300000,3069300000,622500000,109800000,None,164000000,7200000,-51600000,7200000,51600000,-3300000,12600000,34000000,54200000,549800000,133600000,51600000,449900000,471800000,601400000,655600000,416200000
2021-09-30,USD,541600000,3435000000,2893400000,2747300000,541600000,95000000,None,146100000,7000000,-50700000,7000000,50700000,0,9200000,32400000,51100000,475600000,120000000,50700000,380100000,235100000,526300000,577400000,355600000
2021-06-30,USD,568400000,3571600000,3003200000,2846500000,568400000,103200000,None,106200000,6800000,-80300000,6800000,80300000,50500000,6700000,32300000,53500000,471400000,123200000,80300000,371600000,406900000,551700000,605200000,348200000
2021-03-31,USD,465400000,3426900000,2961500000,2836600000,465400000,71600000,None,124900000,6300000,-53800000,47500000,53800000,0,6300000,33400000,53300000,399700000,111900000,53800000,306000000,255400000,453500000,506800000,287800000
2020-12-31,USD,610800000,3757000000,3146200000,2987200000,614700000,101300000,None,161800000,7200000,-55200000,7200000,55200000,-4800000,10600000,33100000,53800000,539600000,141500000,55200000,428500000,564800000,594800000,648600000,398100000
2020-09-30,USD,501400000,3206500000,2705100000,2560200000,501400000,90200000,None,144900000,5900000,-54400000,48500000,54400000,0,8800000,34500000,54700000,434200000,120900000,54400000,334900000,389300000,488600000,543300000,313300000
2020-06-30,USD,-215400000,2800700000,3016100000,2599000000,62500000,82100000,None,417100000,6500000,-53700000,6500000,53700000,0,-1300000,35700000,57100000,-2300000,21900000,53700000,-14400000,47500000,51400000,108500000,-24200000
2020-03-31,USD,416300000,3406900000,2990600000,2842900000,420200000,86800000,None,147700000,12700000,-58500000,12700000,58500000,0,7400000,36200000,57000000,355500000,97400000,58500000,271700000,-72600000,414000000,471000000,258100000
2019-12-31,USD,4141200000,4141200000,3494800000,3341100000,646400000,97500000,None,-8699200000,13400000,-51900000,13400000,51900000,-11200000,14200000,36400000,56200000,573900000,158900000,51900000,646400000,566200000,625800000,682000000,415000000
2019-09-30,USD,473300000,3623800000,3150500000,2995400000,473300000,97200000,None,3150500000,13500000,-62800000,13500000,62800000,0,14000000,36700000,57900000,402500000,112300000,62800000,312200000,176300000,465300000,523200000,290200000
2019-06-30,USD,573700000,3719800000,3146100000,2980600000,573700000,107700000,None,3146100000,16400000,-66600000,16400000,66600000,None,17600000,36600000,57800000,501300000,130600000,66600000,394100000,353800000,567900000,625700000,370700000
2019-03-31,USD,428900000,3468900000,3040000000,2876800000,428900000,103600000,None,3040000000,17000000,-63000000,17000000,63000000,None,16500000,38000000,59600000,365900000,102700000,63000000,279700000,296000000,428900000,488500000,263200000
2018-12-31,USD,4086700000,4086700000,3608900000,3279100000,627200000,119100000,None,3459500000,15200000,-68300000,None,68300000,2100000,20600000,38500000,61300000,548900000,149700000,68300000,627200000,356900000,617200000,678500000,399200000
2018-09-30,USD,352900000,3714300000,3361400000,3032600000,502300000,113500000,None,3212000000,12700000,-69400000,None,69400000,178400000,13700000,40700000,65900000,414200000,115300000,69400000,331300000,280000000,483600000,549500000,298900000
2018-06-30,USD,582300000,3859600000,3277300000,3092500000,582300000,117400000,None,3277300000,13900000,-66400000,None,66400000,None,15600000,40400000,67400000,500900000,136700000,66400000,394800000,71900000,567300000,634700000,364200000
2018-03-31,USD,421700000,3629600000,3207900000,3033100000,421700000,105400000,None,3207900000,15400000,-62300000,None,62300000,None,16200000,41900000,69400000,355000000,90900000,62300000,284700000,352000000,417300000,486700000,264100000
2017-12-31,USD,4176600000,4176600000,3556400000,3358900000,626500000,121500000,None,3550100000,11700000,-55300000,6300000,61600000,-7800000,12400000,42700000,69700000,543900000,289500000,55300000,620100000,249800000,605500000,675200000,254400000
