fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,608000000,2769000000,2161000000,None,-55000000,663000000,None,663000000,None,2843000000,3357000000,514000000,636000000,None,None,145000000,1318000000,312000000,514000000,1006000000,904000000,1832000000,1977000000,1006000000
2022-06-30,USD,922000000,2694000000,1772000000,None,334000000,588000000,None,588000000,None,2610000000,2915000000,305000000,614000000,None,None,140000000,1452000000,341000000,305000000,1111000000,1073000000,1757000000,1897000000,1111000000
2022-03-31,USD,1468000000,2752000000,1284000000,None,638000000,518000000,None,830000000,None,2479000000,2736000000,257000000,423000000,None,None,139000000,1618000000,376000000,257000000,1242000000,1123000000,1875000000,2014000000,1242000000
2021-12-31,USD,1102000000,2677000000,1575000000,None,265000000,889000000,None,837000000,None,2483000000,2742000000,259000000,453000000,None,None,-301000000,1361000000,294000000,259000000,1067000000,1041000000,1620000000,1319000000,1067000000
2021-09-30,USD,1220000000,2595000000,1375000000,None,617000000,552000000,None,603000000,None,2405000000,2674000000,269000000,372000000,None,None,139000000,1402000000,311000000,269000000,1091000000,1062000000,1671000000,1810000000,1091000000
2021-06-30,USD,2093000000,3450000000,1357000000,None,1564000000,529000000,None,529000000,None,2299000000,2589000000,290000000,1280000000,None,None,129000000,2222000000,524000000,290000000,1698000000,1666000000,2512000000,2641000000,1698000000
2021-03-31,USD,2449000000,3165000000,716000000,None,1851000000,469000000,None,598000000,None,2330000000,2646000000,316000000,465000000,None,None,119000000,2079000000,486000000,316000000,1593000000,1541000000,2395000000,2514000000,1593000000
2020-12-31,USD,484000000,2293000000,1809000000,None,484000000,764000000,None,604000000,None,2377000000,2760000000,383000000,447000000,None,None,-264000000,1015000000,216000000,383000000,799000000,751000000,1398000000,1134000000,799000000
2020-09-30,USD,215000000,1970000000,1755000000,None,-213000000,428000000,None,428000000,None,2265000000,2681000000,416000000,449000000,None,None,116000000,959000000,188000000,416000000,771000000,742000000,1375000000,1491000000,771000000
2020-06-30,USD,-2502000000,621000000,3123000000,None,-2956000000,454000000,None,454000000,None,2190000000,2672000000,482000000,472000000,None,None,123000000,-461000000,-93000000,482000000,-368000000,-380000000,21000000,144000000,-368000000
2020-03-31,USD,-1861000000,1105000000,2966000000,None,-2529000000,568000000,None,668000000,None,2398000000,2982000000,584000000,490000000,None,None,123000000,-78000000,-17000000,584000000,-61000000,192000000,506000000,629000000,-61000000
2019-12-31,USD,88000000,2108000000,2020000000,113000000,88000000,784000000,None,560000000,None,2424000000,3039000000,615000000,520000000,None,None,-231000000,924000000,216000000,615000000,708000000,663000000,1539000000,1308000000,708000000
2019-09-30,USD,245000000,2151000000,1906000000,96000000,-296000000,541000000,None,541000000,None,2402000000,3040000000,638000000,498000000,None,None,113000000,994000000,224000000,638000000,770000000,779000000,1632000000,1745000000,770000000
2019-06-30,USD,282000000,2147000000,1865000000,101000000,-252000000,534000000,None,534000000,None,2332000000,2977000000,645000000,520000000,None,None,103000000,987000000,234000000,645000000,753000000,806000000,1632000000,1735000000,753000000
2019-03-31,USD,211000000,2044000000,1833000000,99000000,-387000000,489000000,None,598000000,None,2305000000,2937000000,632000000,458000000,None,None,99000000,930000000,204000000,632000000,726000000,746000000,1562000000,1661000000,726000000
2018-12-31,USD,97000000,2007000000,1910000000,93000000,97000000,750000000,None,511000000,None,2302000000,2907000000,605000000,505000000,None,None,-251000000,897000000,210000000,605000000,687000000,691000000,1502000000,1251000000,687000000
2018-09-30,USD,301000000,2058000000,1757000000,89000000,-198000000,499000000,None,499000000,None,2223000000,2781000000,558000000,501000000,None,None,110000000,967000000,247000000,558000000,720000000,722000000,1525000000,1635000000,720000000
2018-06-30,USD,205000000,1931000000,1726000000,86000000,-690000000,895000000,None,895000000,None,2129000000,2636000000,507000000,474000000,None,None,109000000,877000000,208000000,507000000,669000000,675000000,1384000000,1493000000,669000000
2018-03-31,USD,160000000,1879000000,1719000000,1874000000,-811000000,853000000,None,971000000,None,2100000000,2569000000,469000000,475000000,None,None,107000000,856000000,190000000,469000000,666000000,679000000,1325000000,1432000000,666000000
2017-12-31,USD,220000000,1935000000,1715000000,1833000000,220000000,1050000000,None,850000000,None,2120000000,2556000000,436000000,494000000,None,None,-213000000,899000000,512000000,436000000,387000000,383000000,1335000000,1122000000,387000000
