fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1843000000,6394000000,6104000000,4662000000,751000000,1092000000,None,1470000000,7000000,-228000000,7000000,228000000,6622000000,22000000,None,64000000,542000000,110000000,228000000,435000000,-162000000,770000000,834000000,432000000
2022-06-30,USD,1984000000,6425000000,6661000000,4570000000,542000000,1442000000,None,2137000000,6000000,-234000000,6000000,234000000,6659000000,91000000,None,65000000,399000000,134000000,234000000,265000000,-333000000,633000000,698000000,265000000
2022-03-31,USD,1931000000,5834000000,5011000000,4114000000,1115000000,816000000,None,944000000,5000000,-242000000,5000000,242000000,6076000000,98000000,None,64000000,966000000,190000000,242000000,781000000,788000000,1208000000,1272000000,776000000
2021-12-31,USD,2162000000,5275000000,1240000000,4547000000,-20000000,2182000000,None,1240000000,2000000,-604000000,2000000,604000000,5870000000,104000000,None,93000000,-522000000,-265000000,1521000000,-2480000000,-223000000,82000000,175000000,-257000000
2021-09-30,USD,2028000000,5935000000,5175000000,4296000000,1156000000,872000000,None,934000000,4000000,-415000000,4000000,415000000,6350000000,138000000,None,60000000,876000000,143000000,415000000,736000000,595000000,1291000000,1351000000,733000000
2021-06-30,USD,2291000000,5996000000,5494000000,4324000000,1235000000,1056000000,None,1227000000,4000000,-613000000,4000000,613000000,6609000000,23000000,None,59000000,643000000,670000000,613000000,-25000000,151000000,1256000000,1315000000,-27000000
2021-03-31,USD,2201000000,5996000000,5553000000,4193000000,1089000000,1112000000,None,1429000000,5000000,-415000000,5000000,415000000,6411000000,30000000,None,61000000,699000000,136000000,415000000,568000000,632000000,1114000000,1175000000,563000000
2020-12-31,USD,2523000000,6939000000,5423000000,4416000000,1550000000,973000000,None,1196000000,4000000,-328000000,4000000,328000000,6939000000,64000000,None,91000000,1284000000,252000000,328000000,2523000000,1323000000,1612000000,1703000000,1032000000
2020-09-30,USD,2344000000,6070000000,5626000000,4097000000,1147000000,1197000000,None,1574000000,6000000,-314000000,6000000,314000000,6384000000,73000000,None,68000000,905000000,308000000,314000000,598000000,635000000,1219000000,1287000000,597000000
2020-06-30,USD,2452000000,6165000000,10885000000,4196000000,-1339000000,3791000000,None,6732000000,8000000,-442000000,8000000,442000000,6607000000,78000000,None,68000000,-1702000000,-51000000,442000000,-1652000000,-1521000000,-1260000000,-1192000000,-1651000000
2020-03-31,USD,1858000000,5862000000,5638000000,4299000000,770000000,1088000000,None,1384000000,9000000,-310000000,9000000,310000000,6172000000,81000000,None,68000000,538000000,160000000,310000000,381000000,-162000000,848000000,916000000,378000000
2019-12-31,USD,2107000000,6546000000,6526000000,4429000000,594000000,1513000000,112000000,2451000000,12000000,-326000000,None,326000000,6546000000,59000000,None,80000000,326000000,144000000,-10000000,2107000000,422000000,652000000,732000000,182000000
2019-09-30,USD,1947000000,5682000000,4979000000,4129000000,1180000000,767000000,112000000,850000000,10000000,-398000000,None,398000000,6076000000,380000000,None,72000000,1163000000,264000000,398000000,898000000,580000000,1561000000,1633000000,899000000
2019-06-30,USD,2082000000,6090000000,6347000000,4324000000,734000000,1348000000,112000000,2023000000,8000000,-316000000,None,316000000,6406000000,133000000,None,72000000,552000000,103000000,316000000,448000000,326000000,868000000,940000000,449000000
2019-03-31,USD,2011000000,5884000000,6101000000,3948000000,562000000,1449000000,112000000,1907000000,6000000,-321000000,None,321000000,6205000000,380000000,None,76000000,622000000,217000000,321000000,404000000,528000000,943000000,1019000000,405000000
2018-12-31,USD,2216000000,6566000000,36508000000,4675000000,-14136000000,16352000000,109000000,31833000000,None,-325000000,None,325000000,6891000000,-13000000,None,75000000,-14414000000,-1846000000,325000000,-12628000000,-12787000000,-14089000000,-14014000000,-12568000000
2018-09-30,USD,2094000000,6051000000,5620000000,4289000000,1074000000,1020000000,109000000,1349000000,None,-327000000,-1000000,326000000,6378000000,71000000,None,75000000,820000000,201000000,327000000,628000000,446000000,1146000000,1221000000,619000000
2018-06-30,USD,2347000000,6353000000,5699000000,4343000000,1357000000,990000000,109000000,1393000000,None,-318000000,-2000000,316000000,-15000000,20000000,None,70000000,1062000000,308000000,318000000,755000000,178000000,1378000000,1448000000,754000000
2018-03-31,USD,2264000000,5987000000,4902000000,4040000000,1500000000,764000000,109000000,843000000,None,-317000000,None,317000000,6304000000,90000000,None,70000000,1273000000,270000000,317000000,993000000,1082000000,1590000000,1660000000,1003000000
2017-12-31,USD,2287000000,6877000000,5332000000,4554000000,1509000000,778000000,93000000,778000000,None,-308000000,None,308000000,6841000000,116000000,None,59000000,1324000000,-6665000000,308000000,2407000000,8022000000,1632000000,1691000000,7989000000
