fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1267000000,14115000000,12848000000,12381000000,689000000,356000000,191000000,658000000,None,-163000000,41000000,163000000,13965000000,None,482000000,111000000,980000000,241000000,163000000,760000000,361000000,1143000000,1254000000,739000000
2022-06-30,USD,2219000000,15664000000,13445000000,12899000000,1533000000,435000000,217000000,763000000,None,-174000000,13000000,174000000,15591000000,None,486000000,111000000,2149000000,488000000,182000000,1681000000,1253000000,2323000000,2434000000,1661000000
2022-03-31,USD,2064000000,15264000000,13200000000,12402000000,1279000000,498000000,218000000,1010000000,None,-175000000,28000000,175000000,15246000000,None,491000000,114000000,2072000000,503000000,175000000,1552000000,1750000000,2247000000,2361000000,1569000000
2021-12-31,USD,2055000000,14364000000,12309000000,11778000000,1522000000,436000000,225000000,530000000,None,-237000000,20000000,237000000,14337000000,None,513000000,110000000,2093000000,357000000,237000000,1761000000,2424000000,2330000000,2440000000,1736000000
2021-09-30,USD,2704000000,14837000000,12133000000,11611000000,2446000000,403000000,210000000,732000000,None,-184000000,80000000,184000000,14284000000,None,517000000,119000000,2225000000,542000000,656000000,1706000000,1694000000,2409000000,2528000000,1683000000
2021-06-30,USD,2564000000,13885000000,11321000000,10740000000,1953000000,440000000,228000000,809000000,None,-193000000,13000000,193000000,13767000000,None,518000000,119000000,2425000000,524000000,295000000,1932000000,2138000000,2618000000,2737000000,1901000000
2021-03-31,USD,1338000000,11882000000,10544000000,10062000000,667000000,366000000,194000000,714000000,None,-203000000,8000000,203000000,11715000000,None,515000000,116000000,1308000000,317000000,203000000,1006000000,1933000000,1511000000,1627000000,991000000
2020-12-31,USD,1571000000,10706000000,9135000000,9135000000,1582000000,408000000,214000000,-11000000,None,-280000000,11000000,280000000,10706000000,None,534000000,117000000,1816000000,562000000,280000000,1254000000,322000000,2096000000,2213000000,1254000000
2020-09-30,USD,1341000000,9712000000,8371000000,8371000000,-665000000,372000000,193000000,1361000000,None,-209000000,151000000,209000000,9630000000,None,526000000,116000000,18000000,43000000,272000000,-1000000,259000000,227000000,343000000,-25000000
2020-06-30,USD,744000000,8354000000,7610000000,7610000000,-430000000,357000000,182000000,698000000,None,-206000000,284000000,206000000,8358000000,None,517000000,113000000,-191000000,34000000,206000000,-217000000,79000000,15000000,128000000,-225000000
2020-03-31,USD,1540000000,9770000000,8230000000,8230000000,380000000,334000000,179000000,799000000,None,-221000000,290000000,221000000,9701000000,None,515000000,113000000,377000000,138000000,307000000,258000000,-44000000,598000000,711000000,239000000
2019-12-31,USD,1486000000,10204000000,8718000000,8718000000,-1365000000,332000000,173000000,2851000000,None,-308000000,220000000,308000000,10204000000,None,535000000,107000000,-2196000000,114000000,366000000,-2310000000,-3357000000,-1888000000,-1781000000,-2310000000
2019-09-30,USD,1387000000,10764000000,9377000000,9377000000,238000000,388000000,194000000,802000000,None,-239000000,258000000,239000000,10764000000,None,540000000,114000000,423000000,90000000,239000000,347000000,109000000,662000000,776000000,333000000
2019-06-30,USD,1594000000,11014000000,9420000000,9420000000,136000000,422000000,208000000,1147000000,None,-237000000,231000000,237000000,10970000000,None,538000000,104000000,200000000,125000000,281000000,90000000,71000000,437000000,541000000,75000000
2019-03-31,USD,1827000000,10969000000,9142000000,9142000000,328000000,448000000,361000000,1460000000,None,-247000000,None,247000000,10969000000,None,543000000,154000000,697000000,141000000,247000000,156000000,652000000,944000000,1098000000,556000000
2018-06-30,USD,2249000000,12789000000,10540000000,10540000000,1425000000,485000000,221000000,824000000,None,None,None,261000000,None,231000000,540000000,614000000,1059000000,249000000,None,810000000,1123000000,1843000000,2457000000,1333000000
2018-03-31,USD,2257000000,14899000000,12642000000,9980000000,2051000000,751000000,386000000,1296000000,None,None,None,270000000,None,243000000,621000000,837000000,1740000000,363000000,None,925000000,1832000000,1975000000,2812000000,1342000000
