fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,2382000000,2626000000,244000000,2264000000,131000000,244000000,None,244000000,None,-27000000,27000000,27000000,None,-13000000,54000000,35000000,162000000,24000000,27000000,138000000,146000000,189000000,224000000,138000000
2022-06-30,USD,2435000000,2662000000,227000000,2272000000,191000000,227000000,None,227000000,None,-26000000,26000000,26000000,None,-10000000,52000000,35000000,222000000,44000000,26000000,178000000,187000000,248000000,283000000,178000000
2022-03-31,USD,2324000000,2576000000,252000000,2227000000,138000000,217000000,None,245000000,None,-26000000,26000000,26000000,None,-7000000,52000000,35000000,176000000,36000000,26000000,140000000,76000000,202000000,237000000,140000000
2021-12-31,USD,2377000000,2677000000,300000000,2304000000,120000000,262000000,None,341000000,None,-26000000,26000000,26000000,None,7000000,53000000,38000000,147000000,27000000,26000000,120000000,667000000,173000000,211000000,120000000
2021-09-30,USD,2090000000,2338000000,248000000,2007000000,118000000,226000000,None,248000000,None,-24000000,24000000,24000000,None,2000000,52000000,22000000,141000000,-6000000,24000000,147000000,178000000,165000000,187000000,147000000
2021-06-30,USD,2014000000,2231000000,217000000,1909000000,128000000,204000000,None,217000000,None,-18000000,18000000,18000000,None,7000000,50000000,13000000,161000000,32000000,18000000,129000000,151000000,179000000,192000000,129000000
2021-03-31,USD,2059000000,2278000000,219000000,1936000000,147000000,206000000,None,216000000,None,-21000000,21000000,21000000,3000000,1000000,52000000,13000000,173000000,25000000,21000000,148000000,172000000,194000000,207000000,148000000
2020-12-31,USD,2757000000,2757000000,271000000,2210000000,305000000,256000000,None,303000000,None,-46000000,46000000,46000000,None,14000000,55000000,15000000,303000000,54000000,67000000,303000000,59000000,349000000,364000000,249000000
2020-09-30,USD,2079000000,2314000000,235000000,1878000000,222000000,220000000,None,235000000,None,-27000000,27000000,27000000,None,2000000,44000000,15000000,226000000,4000000,27000000,222000000,241000000,253000000,268000000,222000000
2020-06-30,USD,1798000000,2027000000,229000000,1763000000,57000000,214000000,None,229000000,None,-25000000,25000000,25000000,None,3000000,45000000,15000000,65000000,12000000,25000000,53000000,71000000,90000000,105000000,53000000
2020-03-31,USD,2038000000,2263000000,225000000,1840000000,215000000,214000000,None,225000000,None,-16000000,16000000,16000000,None,-13000000,47000000,11000000,216000000,44000000,16000000,172000000,187000000,232000000,243000000,172000000
2019-12-31,USD,2412000000,2412000000,265000000,1980000000,186000000,224000000,None,287000000,None,-18000000,18000000,18000000,None,0,54000000,12000000,172000000,23000000,18000000,172000000,-28000000,190000000,202000000,149000000
2019-09-30,USD,1998000000,2219000000,221000000,1802000000,214000000,209000000,None,221000000,None,-18000000,18000000,18000000,None,-1000000,43000000,12000000,198000000,44000000,18000000,154000000,173000000,216000000,228000000,154000000
2019-06-30,USD,1992000000,2188000000,196000000,1834000000,175000000,184000000,None,196000000,None,-18000000,18000000,18000000,None,5000000,42000000,12000000,164000000,36000000,18000000,128000000,146000000,182000000,194000000,128000000
2019-03-31,USD,1898000000,2080000000,182000000,1752000000,161000000,171000000,None,180000000,None,-16000000,16000000,16000000,None,1000000,41000000,11000000,149000000,31000000,16000000,118000000,137000000,165000000,176000000,118000000
2018-12-31,USD,2199000000,2199000000,270000000,1729000000,213000000,262000000,25000000,295000000,None,-14000000,None,14000000,None,2000000,38000000,8000000,219000000,7000000,14000000,219000000,-6000000,233000000,241000000,212000000
2018-09-30,USD,1865000000,2083000000,218000000,1593000000,290000000,208000000,None,218000000,None,-14000000,None,14000000,None,0,44000000,10000000,295000000,66000000,14000000,229000000,244000000,309000000,319000000,229000000
2018-06-30,USD,231000000,2020000000,1786000000,1568000000,257000000,209000000,None,218000000,None,-15000000,None,15000000,None,1000000,44000000,9000000,262000000,23000000,15000000,239000000,252000000,277000000,286000000,239000000
2018-03-31,USD,165000000,1874000000,1696000000,1495000000,191000000,192000000,None,201000000,None,-15000000,None,15000000,None,1000000,41000000,9000000,195000000,39000000,15000000,156000000,171000000,210000000,219000000,156000000
2017-12-31,USD,1996000000,1996000000,1780000000,1598000000,231000000,173000000,17000000,199000000,None,-41000000,None,41000000,None,1000000,42000000,10000000,187000000,123000000,63000000,187000000,113000000,228000000,238000000,64000000
