fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,983700000,6452600000,2658000000,1951500000,330100000,660000000,None,706500000,None,-57800000,58700000,57800000,6452600000,-13200000,None,170200000,271300000,54900000,57800000,218100000,-117100000,330100000,499300000,216400000
2022-06-30,USD,820000000,6423100000,2862100000,2101700000,114500000,707600000,None,760400000,None,-65000000,66600000,65000000,6423100000,-3300000,None,171700000,54300000,7000000,65000000,47900000,-72100000,114500000,291000000,47300000
2022-03-31,USD,927800000,4795700000,2163800000,1286800000,224400000,675700000,None,877000000,None,-62200000,63300000,62200000,4857900000,2000000,None,173700000,187900000,36400000,62200000,137300000,207900000,224400000,423800000,151500000
2021-12-31,USD,857300000,5746600000,2589700000,1761900000,165000000,665100000,None,874200000,None,-67000000,61800000,67000000,5813600000,47200000,None,181900000,107100000,27100000,67000000,82400000,208500000,165000000,356000000,80000000
2021-09-30,USD,1193600000,6258100000,2345300000,1629100000,531400000,664800000,None,716200000,None,-62100000,63300000,62100000,6258100000,-400000,None,200300000,479800000,26800000,62100000,453800000,356600000,531400000,742200000,453000000
2021-06-30,USD,1271500000,6503400000,2413400000,1667900000,580800000,681700000,None,745500000,None,-67100000,67900000,67100000,6503400000,-3300000,None,201600000,520900000,132300000,67100000,390300000,395900000,580800000,789600000,388600000
2021-03-31,USD,731000000,2256100000,1525100000,1167400000,177200000,542900000,None,756100000,None,-64100000,65300000,64100000,1898400000,1400000,None,202300000,128400000,44300000,64100000,82000000,206500000,177200000,394800000,84100000
2020-12-31,USD,895200000,2777800000,1882600000,1399100000,-1282700000,648300000,None,2385000000,None,-72100000,62000000,72100000,2294300000,36200000,None,207100000,-1333200000,36600000,72100000,-1373900000,-1154200000,-1282700000,-1054000000,-1369800000
2020-09-30,USD,1202500000,3378400000,2175900000,1551000000,508300000,634500000,None,749600000,None,-66500000,67900000,66500000,2753500000,2400000,None,220700000,446800000,104000000,66500000,346400000,505000000,508300000,734000000,342800000
2020-06-30,USD,1046800000,3029800000,1983000000,1456600000,458000000,524500000,None,643400000,None,-68400000,69700000,68400000,2503400000,5800000,None,237700000,399500000,204500000,68400000,197200000,310700000,458000000,705600000,195000000
2020-03-31,USD,623800000,2537800000,1914000000,1479000000,-92500000,629700000,None,972800000,None,-67600000,67200000,67600000,2102800000,-4800000,None,256500000,-160300000,-43300000,67600000,-115400000,-616100000,-92500000,163800000,-117000000
2019-12-31,USD,966200000,3091000000,2124800000,1520000000,310900000,612900000,None,1100000,None,-73900000,102900000,73900000,2486200000,-2900000,None,217600000,204100000,40400000,73900000,965100000,379800000,310900000,495600000,163700000
2019-09-30,USD,1156200000,3498000000,2341800000,1685400000,-237300000,690200000,None,1448900000,None,-66500000,77000000,66500000,2841600000,-13700000,None,211700000,-312100000,90700000,66500000,-399300000,-602500000,-237300000,-33900000,-402800000
2019-06-30,USD,1188500000,3620000000,2431500000,1759800000,468700000,769700000,None,775000000,None,-68400000,80600000,68400000,2948300000,-10900000,None,216800000,399800000,70400000,68400000,330200000,333500000,468700000,685000000,329400000
2019-03-31,USD,890300000,2800100000,1909800000,1413000000,222100000,655200000,None,881100000,None,-72100000,50400000,72100000,2303300000,23900000,None,212900000,183600000,32200000,72100000,149100000,193500000,222100000,468600000,151400000
2018-12-31,USD,822700000,3024400000,2201700000,1596000000,141700000,663000000,None,894300000,None,-74400000,None,74400000,2418700000,34200000,None,213300000,69600000,-6400000,74400000,822700000,-77600000,141700000,357300000,76000000
2018-09-30,USD,1220200000,3625100000,2404900000,1714000000,469700000,713900000,None,806300000,None,-76000000,None,76000000,2934200000,None,None,214600000,402800000,64500000,76000000,345600000,367300000,469700000,693400000,338300000
2018-06-30,USD,1346100000,3820500000,2474400000,1739100000,590900000,744700000,None,811400000,None,-76500000,None,76500000,3085200000,None,None,215900000,516300000,92200000,76500000,430800000,209600000,590900000,808700000,424100000
2018-03-31,USD,795800000,2868000000,2072200000,1535700000,429500000,681100000,None,580000000,None,-79300000,None,79300000,2331500000,None,None,213700000,353000000,74900000,79300000,282500000,327200000,429500000,646000000,278100000
2017-12-31,USD,1059800000,3211700000,2151900000,1519800000,270200000,780500000,None,977800000,None,-90000000,None,90000000,2579600000,6500000,None,208500000,173800000,-543100000,90000000,588100000,951100000,270200000,472300000,716900000
