fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1237000000,1755000000,518000000,502000000,485000000,516000000,277000000,795000000,None,-27000000,51000000,27000000,1782000000,15000000,None,29000000,500000000,65000000,27000000,435000000,437000000,485000000,556000000,435000000
2022-06-30,USD,1107000000,1617000000,510000000,485000000,338000000,513000000,311000000,821000000,None,-27000000,17000000,27000000,1644000000,-17000000,None,25000000,321000000,41000000,27000000,280000000,275000000,338000000,373000000,280000000
2022-03-31,USD,1253000000,1741000000,488000000,479000000,479000000,466000000,346000000,834000000,None,-27000000,1000000,27000000,1768000000,-14000000,None,24000000,465000000,70000000,27000000,395000000,387000000,479000000,516000000,395000000
2021-12-31,USD,1605000000,2136000000,531000000,657000000,681000000,472000000,321000000,852000000,None,-27000000,1000000,27000000,2163000000,-43000000,None,28000000,638000000,74000000,27000000,564000000,573000000,681000000,693000000,564000000
2021-09-30,USD,1651000000,2043000000,392000000,527000000,824000000,387000000,329000000,721000000,None,-27000000,1000000,27000000,2070000000,-65000000,None,27000000,759000000,120000000,27000000,639000000,645000000,824000000,813000000,639000000
2021-06-30,USD,1836000000,2285000000,449000000,555000000,959000000,434000000,335000000,784000000,None,-27000000,1000000,27000000,2312000000,43000000,None,28000000,1002000000,126000000,27000000,876000000,883000000,959000000,1057000000,876000000
2021-03-31,USD,1665000000,2247000000,582000000,578000000,795000000,519000000,353000000,935000000,None,-28000000,1000000,28000000,2275000000,-30000000,None,33000000,765000000,146000000,28000000,619000000,641000000,795000000,826000000,619000000
2020-12-31,USD,1688000000,2385000000,697000000,817000000,595000000,597000000,348000000,1045000000,None,-27000000,1000000,27000000,2412000000,-32000000,None,45000000,563000000,54000000,27000000,509000000,520000000,595000000,635000000,509000000
2020-09-30,USD,1447000000,1896000000,449000000,469000000,778000000,424000000,274000000,723000000,None,-27000000,1000000,27000000,1923000000,-25000000,None,46000000,722000000,118000000,58000000,604000000,605000000,778000000,795000000,604000000
2020-06-30,USD,1472000000,1909000000,437000000,469000000,749000000,417000000,291000000,728000000,None,-23000000,2000000,23000000,1932000000,-22000000,None,44000000,727000000,147000000,23000000,580000000,574000000,749000000,794000000,580000000
2020-03-31,USD,1270000000,1765000000,495000000,505000000,612000000,410000000,238000000,733000000,None,-23000000,16000000,23000000,1788000000,-8000000,None,62000000,604000000,99000000,23000000,505000000,496000000,612000000,689000000,505000000
2019-12-31,USD,1330000000,1986000000,656000000,657000000,454000000,551000000,296000000,957000000,None,-22000000,18000000,22000000,1986000000,-7000000,None,82000000,447000000,-78000000,22000000,454000000,454000000,454000000,551000000,525000000
2019-09-30,USD,826000000,1259000000,442000000,442000000,247000000,359000000,210000000,643000000,None,-23000000,20000000,23000000,1282000000,2000000,None,80000000,249000000,45000000,23000000,204000000,205000000,247000000,352000000,204000000
2019-06-30,USD,942000000,1373000000,433000000,433000000,336000000,361000000,244000000,675000000,None,-23000000,19000000,23000000,1396000000,34000000,None,79000000,370000000,42000000,23000000,328000000,322000000,336000000,472000000,328000000
2019-03-31,USD,1272000000,1802000000,563000000,563000000,570000000,386000000,249000000,779000000,None,-23000000,None,23000000,1825000000,-3000000,None,87000000,567000000,120000000,23000000,447000000,446000000,570000000,677000000,447000000
2018-12-31,USD,1549000000,2381000000,832000000,832000000,694000000,530000000,325000000,979000000,None,-27000000,None,27000000,2381000000,-4000000,None,124000000,689000000,4000000,27000000,694000000,694000000,694000000,840000000,685000000
2018-09-30,USD,885000000,1440000000,513000000,513000000,265000000,471000000,263000000,818000000,None,-32000000,None,32000000,1472000000,-13000000,None,118000000,212000000,-48000000,72000000,260000000,252000000,265000000,362000000,260000000
2018-06-30,USD,1131000000,1641000000,510000000,510000000,434000000,442000000,255000000,774000000,None,-41000000,None,41000000,1641000000,-26000000,None,112000000,408000000,6000000,41000000,402000000,446000000,434000000,561000000,402000000
2018-03-31,USD,1303000000,1965000000,662000000,662000000,595000000,449000000,259000000,863000000,None,-40000000,None,40000000,1965000000,-28000000,None,155000000,567000000,67000000,40000000,500000000,486000000,595000000,762000000,500000000
2017-12-31,USD,1240000000,2043000000,803000000,24000000,221000000,700000000,319000000,1237000000,None,-40000000,None,40000000,2043000000,-37000000,None,218000000,185000000,769000000,52000000,221000000,221000000,221000000,443000000,-584000000
