fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,14615800000,2333400000,122400000,122400000,542000000,1212600000,12381000000,5985300000,5148300000,5412800000,1708300000,3704500000,None,33100000,None,140800000,277000000,7736900000,1362500000,None,325400000,340200000,312000000,6420300000,45900000,3874700000,500000,3874200000,4186700000,454700000,715700000,6855700000,None,4045300000,132900000,132900000
2022-06-30,USD,14181500000,1899500000,120700000,120700000,524200000,1111600000,12389100000,5743200000,5087900000,5518400000,1776000000,3742400000,None,33100000,None,140000000,294700000,7437300000,1029300000,None,329800000,206600000,176000000,6456900000,48900000,3874200000,500000,3873700000,4050200000,411800000,689200000,6721100000,None,3921400000,132900000,132900000
2022-03-31,USD,13860800000,1662600000,123100000,123100000,524500000,917900000,12314000000,5725600000,4998500000,5461100000,1751900000,3709200000,None,36500000,None,87200000,295300000,7262500000,892700000,None,334900000,137300000,100000000,6425000000,55200000,3878400000,3900000,3874500000,3978400000,398700000,689100000,6575300000,None,3787200000,132900000,132900000
2021-12-31,USD,13682600000,1696600000,235000000,235000000,521300000,783200000,12114900000,5546800000,4897600000,5445700000,1749000000,3696700000,None,34100000,None,95100000,268000000,7114900000,769300000,None,337200000,40600000,0,6505200000,60500000,3880000000,5200000,3874800000,3880000000,398600000,655300000,6545000000,None,3748500000,132700000,132700000
2021-09-30,USD,13688000000,1718400000,135700000,135683000,512200000,938189000,12090235000,5546900000,4815900000,5494541000,1819778000,3674800000,None,34108000,34108000,131600000,237100000,7238900000,876700000,None,340192000,50623000,0,6425342000,63200000,3886300000,12200000,3874100000,3886344000,454200000,644300000,6426100000,None,3659600000,132700000,132704000
2021-06-30,USD,11571000000,2200400000,857600000,857555000,450600000,686852000,9378693000,4365200000,4729500000,4275191000,1103079000,3172100000,None,34264000,34264000,94500000,231100000,5277900000,599200000,None,344236000,18251000,0,4683994000,5300000,2785300000,15400000,2769900000,2785300000,283700000,547200000,6293100000,None,3531800000,132700000,132678000
2021-03-31,USD,11332800000,1993000000,722300000,722344000,441400000,593128000,9339752000,4363300000,4747000000,4286729000,1114617000,3172100000,None,34265000,44000,67600000,233900000,5196500000,565900000,None,348670000,18154000,0,4636350000,5700000,2788300000,15400000,2772900000,2788300000,294900000,554400000,6136200000,None,3385600000,132700000,132664000
2020-12-31,USD,11686900000,2277200000,1197100000,1197068000,448600000,512945000,9420718000,4426000000,4676100000,4295600000,1123500000,3172100000,None,34301000,34301000,74300000,230700000,5659600000,1047900000,None,352007000,517482000,0,4686382000,4100000,3287600000,515400000,2772200000,3287600000,147800000,140000000,6027300000,None,3274100000,132500000,132516000
2020-09-30,USD,11590533000,2265333000,1084100000,1084100000,455461000,644207000,9325200000,4343799000,4614543000,4279203000,1107091000,3172112000,None,41778000,41778000,80935000,229193000,5662181000,1069893000,None,354405000,509435000,0,4592288000,4000000,3286507000,509435000,2777072000,3286507000,297162000,547872000,5928352000,None,3204671000,132454000,132454000
2020-06-30,USD,11398724000,2030110000,816765000,816765000,451480000,695860000,9368614000,4383010000,4538980000,4286704000,1114592000,3172112000,None,43849000,None,65571000,228433000,5634573000,1038749000,None,359497000,500026000,0,4595824000,3807000,3285672000,500026000,2785646000,3285672000,260621000,555969000,5764151000,None,3049943000,132446000,132446000
