fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,1744400000,1048500000,560600000,985500000,None,12900000,695900000,235200000,None,52500000,145000000,52500000,419600000,None,424900000,68300000,32700000,3286800000,1095100000,7900000,1235500000,None,None,2191700000,2000000,1787400000,None,1787400000,1787400000,102600000,64900000,-1542400000,12540000000,-14383500000,12843800000,106300000
2022-06-30,USD,1762500000,1062200000,606300000,1002200000,None,10600000,700300000,240100000,None,52500000,145000000,52500000,390600000,None,395900000,65300000,32100000,3217500000,1067200000,8900000,1181600000,None,None,2150300000,2200000,1786800000,None,1786800000,1786800000,89500000,64800000,13100900000,12260000000,-14553000000,13100900000,107800000
2022-03-31,USD,1973200000,1267700000,758500000,1215000000,None,6700000,705500000,244900000,None,52500000,145000000,52500000,451100000,None,456500000,58100000,32300000,3258300000,1088500000,7400000,1181600000,None,None,2169800000,None,1786300000,None,1786300000,1786300000,89100000,79300000,13438200000,11910000000,-14720300000,13438200000,109800000
2021-12-31,USD,1983800000,1268700000,223500000,1211100000,None,5284000,715100000,251200000,449763000,52527000,27000,52500000,982318000,None,987600000,62900000,35700000,3244300000,1074000000,8997000,1153361000,None,None,2170300000,2485000,1800000000,None,1785700000,1800000000,113461000,78600000,13620100000,None,-14877772000,13620038000,110519000
2021-09-30,USD,1814707000,1264410000,256869000,1204051000,None,9153000,550297000,249093000,None,52527000,145000000,52527000,941552000,None,947182000,65989000,38514000,3232285000,1048175000,6233000,1157753000,None,None,2184110000,2761000,1785152000,None,1785152000,1785152000,109035000,84869000,13793049000,11520000000,-15207854000,13793049000,111283000
2021-06-30,USD,1741380000,1189067000,216497000,1131920000,None,9785000,552313000,247694000,None,52527000,145000000,52527000,906492000,None,915423000,66078000,40651000,3159165000,998334000,11739000,1112865000,None,None,2160831000,3869000,1784654000,None,1784654000,1784654000,110952000,86296000,13949500000,11340000000,-15364476000,13949525000,112001000
2021-03-31,USD,1782898000,1235550000,246811000,1190583000,None,6315000,547348000,241136000,None,52527000,145000000,52527000,934365000,None,943772000,54374000,41108000,3186658000,1010217000,11253000,1099042000,None,None,2176441000,None,1790712000,None,1790712000,1790712000,143615000,95441000,14111200000,11170000000,-15512248000,14111235000,112766000
2020-12-31,USD,1766910000,1217940000,401194000,1176314000,None,4642000,548970000,245571000,466054000,52527000,145000000,52527000,1775713000,None,775120000,2245000,37958000,3157108000,988693000,12340000,1062889000,None,None,2168415000,5159000,1800000000,None,1790083000,1800000000,142671000,95494000,14275200000,None,-15662602000,14275160000,113470000
2020-09-30,USD,1764306000,1206126000,145701000,1159767000,None,6356000,558180000,248587000,None,52527000,145000000,52527000,1004658000,None,1014066000,55767000,35163000,3150554000,978008000,10469000,1061553000,None,None,2172546000,5016000,1789453000,None,1789453000,1789453000,140983000,101206000,14436409000,10810000000,-15819916000,14436409000,114262000
2020-06-30,USD,1820126000,1249648000,306701000,1203982000,None,5338000,570478000,250290000,None,52527000,145000000,52527000,887872000,None,897281000,55075000,40613000,3220450000,1018332000,14964000,1064310000,None,None,2202118000,4755000,1788824000,None,1788824000,1788824000,166759000,131645000,14592929000,10630000000,-15990895000,14592929000,115011000
