fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1423000000,2478000000,1055000000,1273000000,-705000000,855000000,None,2128000000,None,-27000000,None,27000000,2478000000,-18000000,None,179000000,75000000,35000000,None,66000000,-155000000,-705000000,-526000000,40000000
2022-06-30,USD,1460000000,2674000000,1214000000,1355000000,-899000000,1004000000,None,2359000000,None,-31000000,None,31000000,2674000000,-91000000,None,183000000,-37000000,-147000000,None,127000000,-159000000,-899000000,-716000000,110000000
2022-03-31,USD,1395000000,2492000000,1097000000,1246000000,-739000000,888000000,None,2134000000,None,-25000000,None,25000000,2492000000,13000000,None,172000000,111000000,29000000,None,104000000,170000000,-739000000,-567000000,82000000
2021-12-31,USD,1674000000,2717000000,1043000000,1279000000,-457000000,852000000,None,2131000000,None,-21000000,None,21000000,2717000000,-7000000,None,168000000,334000000,99000000,None,262000000,207000000,-457000000,-289000000,235000000
2021-09-30,USD,1467000000,2502000000,1035000000,1244000000,-625000000,848000000,None,2092000000,None,-22000000,None,22000000,2502000000,137000000,None,165000000,267000000,71000000,None,267000000,76000000,-625000000,-460000000,196000000
2021-06-30,USD,1242000000,2492000000,1250000000,1283000000,-1040000000,999000000,None,2282000000,None,-21000000,None,21000000,2492000000,11000000,None,176000000,-106000000,-92000000,None,-15000000,10000000,-1040000000,-864000000,-14000000
2021-03-31,USD,1281000000,2335000000,1054000000,1186000000,-756000000,851000000,None,2037000000,None,-12000000,None,12000000,2335000000,61000000,None,173000000,122000000,43000000,None,96000000,104000000,-756000000,-583000000,79000000
2020-12-31,USD,1505000000,2414000000,909000000,1198000000,-412000000,719000000,None,1917000000,None,-12000000,None,12000000,2414000000,54000000,None,167000000,316000000,85000000,None,261000000,476000000,-412000000,-245000000,231000000
2020-09-30,USD,1228000000,2117000000,889000000,1164000000,-621000000,685000000,None,1849000000,None,-8000000,None,8000000,2117000000,17000000,None,164000000,59000000,25000000,None,47000000,130000000,-621000000,-457000000,34000000
2020-06-30,USD,1631000000,1923000000,292000000,1032000000,1339000000,700000000,None,292000000,None,-12000000,None,12000000,1923000000,-10000000,None,160000000,-397000000,0,None,1339000000,-261000000,1339000000,1499000000,-397000000
2020-03-31,USD,238000000,2266000000,2028000000,1281000000,-1786000000,741000000,None,2024000000,None,-9000000,None,9000000,2266000000,13000000,None,160000000,-740000000,-10000000,None,-1036000000,-1081000000,-1786000000,-1626000000,-730000000
2019-12-31,USD,1514000000,2479000000,965000000,1350000000,-610000000,773000000,None,2124000000,None,-8000000,None,8000000,2479000000,2000000,None,162000000,137000000,52000000,None,103000000,235000000,-610000000,-448000000,85000000
2019-09-30,USD,1099000000,2340000000,1241000000,1337000000,-1020000000,781000000,None,2119000000,None,4000000,None,4000000,2340000000,4000000,None,162000000,-248000000,-21000000,None,-211000000,-370000000,-1020000000,-858000000,-227000000
2019-06-30,USD,2466000000,2466000000,1081000000,1398000000,2466000000,782000000,None,2197000000,None,-14000000,None,14000000,2466000000,3000000,None,165000000,-37000000,14000000,None,-42000000,-157000000,2466000000,2631000000,-51000000
2019-03-31,USD,1445000000,2457000000,1012000000,1400000000,-765000000,810000000,None,2210000000,None,-14000000,None,14000000,2457000000,3000000,None,168000000,17000000,7000000,None,23000000,67000000,-765000000,-597000000,10000000
2018-12-31,USD,1640000000,2627000000,955000000,1484000000,-617000000,773000000,None,2257000000,22000000,None,None,15000000,2595000000,7000000,None,163000000,150000000,55000000,None,119000000,-11000000,-617000000,-454000000,95000000
2018-09-30,USD,-995000000,2524000000,1007000000,1340000000,-3161000000,826000000,None,2166000000,1000000,None,None,16000000,2539000000,20000000,None,163000000,151000000,50000000,None,128000000,26000000,-3161000000,-2998000000,101000000
2018-06-30,USD,2693000000,2693000000,1170000000,1464000000,2693000000,914000000,None,2381000000,None,None,None,16000000,2693000000,-333000000,None,175000000,-308000000,63000000,None,-355000000,-416000000,2693000000,2868000000,-371000000
2018-03-31,USD,987000000,2093000000,1106000000,1151000000,-924000000,761000000,None,1911000000,None,None,None,2000000,2093000000,30000000,None,100000000,-1125000000,3000000,None,-1110000000,-1125000000,-924000000,-824000000,-1128000000
2017-12-31,USD,1356000000,2180000000,824000000,1139000000,-495000000,713000000,None,1851000000,None,None,None,1000000,2182000000,-30000000,None,100000000,152000000,235000000,None,-66000000,-63000000,-495000000,-395000000,-83000000
