fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-06-30,USD,135620000000,196109000000,93355000000,62650000000,83383000000,27725000000,24512000000,55217000000,2094000000,-2063000000,2094000000,2063000000,198172000000,-32000000,12600000000,2980000000,83716000000,10978000000,2063000000,72738000000,66238000000,85779000000,88759000000,72738000000
2021-06-30,USD,115856000000,165936000000,79977000000,52232000000,69916000000,25224000000,20716000000,48461000000,2131000000,-2346000000,2131000000,2346000000,168282000000,98000000,9300000000,2521000000,71102000000,9831000000,2346000000,61271000000,59897000000,73448000000,75969000000,61271000000
2020-06-30,USD,96937000000,140503000000,73159000000,46078000000,52959000000,24709000000,19269000000,46350000000,2680000000,-2591000000,2680000000,2591000000,143094000000,-40000000,10700000000,2211000000,53036000000,8755000000,2591000000,44281000000,47807000000,55627000000,57838000000,44281000000
2019-06-30,USD,82933000000,123495000000,67908000000,42910000000,42959000000,23098000000,16876000000,41874000000,2762000000,-2686000000,812000000,2686000000,126181000000,-57000000,9700000000,1900000000,43688000000,4448000000,2686000000,39240000000,41154000000,46374000000,48274000000,39240000000
2018-06-30,USD,72007000000,107222000000,62776000000,38353000000,35058000000,22223000000,14726000000,39149000000,2214000000,-2733000000,1522000000,2733000000,109955000000,-59000000,7700000000,2200000000,36474000000,19903000000,2733000000,16571000000,13715000000,39207000000,41407000000,16571000000
