fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,2782000000,4479000000,1697000000,1697000000,808000000,1455000000,364000000,1974000000,None,None,26000000,None,None,8000000,91000000,159000000,816000000,0,None,816000000,1013000000,808000000,967000000,816000000
2022-06-30,USD,2826000000,4493000000,1667000000,1667000000,772000000,1539000000,351000000,2054000000,None,None,20000000,None,None,-52000000,93000000,160000000,720000000,64000000,None,656000000,849000000,772000000,932000000,656000000
2022-03-31,USD,2734000000,4275000000,1541000000,1541000000,447000000,1710000000,413000000,2287000000,None,None,15000000,None,None,-61000000,92000000,150000000,386000000,63000000,None,323000000,375000000,447000000,597000000,323000000
2021-12-31,USD,3045000000,4701000000,1656000000,1656000000,819000000,1745000000,331000000,2226000000,None,None,18000000,None,None,-62000000,93000000,145000000,757000000,95000000,None,757000000,947000000,819000000,964000000,662000000
2021-09-30,USD,2642000000,4160000000,1518000000,1518000000,574000000,1602000000,306000000,2068000000,None,None,15000000,None,None,-79000000,91000000,144000000,495000000,57000000,None,438000000,565000000,574000000,718000000,438000000
2021-06-30,USD,2772000000,4294000000,1522000000,1522000000,732000000,1505000000,310000000,2040000000,None,None,18000000,None,None,-70000000,92000000,149000000,662000000,70000000,None,592000000,516000000,732000000,881000000,592000000
2021-03-31,USD,2509000000,3953000000,1444000000,1444000000,459000000,1575000000,288000000,2050000000,None,None,17000000,None,None,-92000000,95000000,181000000,367000000,65000000,None,302000000,592000000,459000000,640000000,302000000
2020-12-31,USD,2717000000,4262000000,1545000000,1545000000,749000000,1562000000,255000000,1968000000,None,None,18000000,None,None,-78000000,93000000,130000000,671000000,103000000,None,671000000,328000000,749000000,879000000,568000000
2020-09-30,USD,2461000000,3737000000,1276000000,1276000000,859000000,1244000000,242000000,1602000000,None,None,19000000,None,None,-79000000,84000000,114000000,780000000,159000000,None,621000000,419000000,859000000,973000000,621000000
2020-06-30,USD,1548000000,2764000000,1216000000,1216000000,-20000000,1225000000,233000000,1568000000,None,None,25000000,None,None,-67000000,83000000,110000000,-87000000,-4000000,None,-83000000,-175000000,-20000000,90000000,-83000000
2020-03-31,USD,2331000000,3588000000,1257000000,1257000000,635000000,1330000000,254000000,1696000000,None,None,40000000,None,None,-45000000,80000000,118000000,590000000,97000000,None,493000000,476000000,635000000,753000000,493000000
2019-12-31,USD,2703000000,4131000000,1428000000,1428000000,944000000,1380000000,254000000,1759000000,None,None,56000000,287000000,None,-8000000,83000000,112000000,936000000,211000000,None,936000000,672000000,944000000,1056000000,725000000
2019-09-30,USD,2330000000,3587000000,1257000000,1257000000,628000000,1291000000,246000000,1702000000,None,None,37000000,287000000,None,-47000000,78000000,116000000,581000000,115000000,None,466000000,543000000,628000000,744000000,466000000
2019-06-30,USD,2380000000,3650000000,1270000000,1270000000,613000000,1282000000,246000000,1767000000,None,None,32000000,287000000,None,-48000000,77000000,122000000,565000000,85000000,None,480000000,415000000,613000000,735000000,480000000
2019-03-31,USD,2283000000,3516000000,1233000000,1233000000,528000000,1403000000,225000000,1755000000,None,None,37000000,287000000,None,-48000000,76000000,114000000,480000000,68000000,None,412000000,478000000,528000000,642000000,412000000
2018-12-31,USD,2456000000,3796000000,1340000000,1340000000,698000000,1431000000,221000000,1758000000,None,None,None,264000000,None,-41000000,83000000,93000000,657000000,-1411000000,None,657000000,2041000000,698000000,791000000,2068000000
2018-09-30,USD,2155000000,3242000000,1087000000,1087000000,576000000,1242000000,221000000,1579000000,None,None,None,264000000,None,-42000000,73000000,112000000,534000000,-56000000,None,590000000,543000000,576000000,688000000,590000000
2018-06-30,USD,2190000000,3322000000,1132000000,1132000000,672000000,1190000000,216000000,1518000000,None,None,None,264000000,None,-49000000,76000000,110000000,623000000,171000000,None,452000000,405000000,672000000,782000000,452000000
2018-03-31,USD,2137000000,3241000000,1104000000,1104000000,591000000,1236000000,204000000,1546000000,None,None,None,264000000,None,-49000000,74000000,102000000,542000000,99000000,None,443000000,486000000,591000000,693000000,443000000
2017-12-31,USD,2241000000,3471000000,1230000000,1232000000,714000000,1217000000,205000000,1527000000,None,None,None,247000000,None,-63000000,73000000,96000000,649000000,898000000,None,649000000,-304000000,714000000,810000000,-249000000
