fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,3204000000,7105000000,3901000000,4647000000,1460000000,2300000000,None,3709000000,None,-2295000000,None,2295000000,9355000000,-198000000,987000000,1126000000,-1302000000,-283000000,2531000000,-989000000,-1017000000,993000000,2119000000,-1019000000
2020-12-31,USD,332000000,2245000000,1913000000,29000000,-383000000,946000000,None,2034000000,None,-1174000000,28000000,1202000000,3406000000,176000000,527000000,583000000,-1625000000,132000000,1371000000,-1737000000,-1723000000,-423000000,160000000,-1757000000
2019-12-31,USD,1409531000,2284076000,874545000,1186149000,410000000,606124000,None,779032000,None,-286248000,-248000,286000000,2570324000,9000000,191000000,222000000,125000000,44000000,293748000,81000000,81000000,411000000,633000000,81000000
2018-12-31,USD,1217812000,1883278000,665466000,1055592000,310000000,455759000,None,629177000,None,-171732000,268000,172000000,2055010000,-3000000,None,157000000,135000000,40000000,171894000,95235000,95000000,307000000,464000000,95000000
2017-12-31,USD,212580000,1473504000,1260924000,767367000,94810000,323620000,None,1629111000,None,-99769000,99769000,99769000,-38749000,-138199000,None,105891000,-43389000,-116769000,138199000,73940000,73447000,56380000,162271000,73380000
