fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2021-12-31,USD,47612000000,4549000000,1680000000,1680000000,379000000,1978000000,43762000000,29258000000,14926000000,7402000000,7402000000,None,5127000000,5121000000,None,211000000,1276000000,36189000000,4972000000,1746000000,1260000000,2025000000,0,24705000000,23000000,29793000000,2025000000,27768000000,8592000000,1044000000,4436000000,11423000000,1041000000,-13237000000,1250000000,1215545000
2020-12-31,USD,44165000000,1429000000,142000000,142000000,136000000,999000000,43485000000,28929000000,13560000000,7444000000,9084000000,None,5159000000,5159000000,5159000000,149000000,1204000000,32396000000,2319000000,482000000,1338000000,893000000,921000000,23924000000,28000000,27936000000,893000000,27043000000,8230000000,787000000,3889000000,11769000000,1041000000,-12748000000,1248000000,1213988000
2019-12-31,USD,46040000000,1580000000,289000000,289000000,125000000,996000000,45252000000,29200000000,12310000000,7959000000,7771000000,188000000,6235000000,6235000000,None,170000000,1066000000,32677000000,3968000000,552000000,1373000000,2140000000,0,22542000000,21000000,27459000000,2140000000,25319000000,8757000000,1097000000,3778000000,13363000000,1041000000,-11002000000,1247000000,1212334000
2018-12-31,USD,45302000000,1464000000,168000000,168000000,130000000,992000000,44464000000,27504000000,11157000000,7767000000,7767000000,0,7821000000,7821000000,None,174000000,746000000,30642000000,1811000000,662000000,1397000000,47000000,0,26180000000,None,22461000000,47000000,22414000000,6667000000,858000000,3603000000,14660000000,1041000000,-10002000000,1245000000,1213386000
2017-12-31,USD,46352000000,2179000000,899000000,899000000,113000000,976000000,44671000000,28211000000,11302000000,8791000000,8744000000,47000000,6552000000,6552000000,None,191000000,619000000,36696000000,2646000000,978000000,361000000,501000000,0,25777000000,None,21436000000,501000000,20935000000,5780000000,806000000,3950000000,9656000000,1041000000,-8434000000,861000000,826933000
