fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,19989000000,8866000000,2938000000,2938000000,3018000000,2156000000,11123000000,2654000000,3502000000,5605000000,3190000000,2415000000,167000000,None,None,754000000,1006000000,14472000000,5271000000,1392000000,675000000,266000000,606000000,8393000000,2121000000,266000000,266000000,None,266000000,1566000000,1505000000,5517000000,13471000000,14185000000,6000000,357900000
2022-06-30,USD,20910000000,9298000000,1883000000,1883000000,2920000000,1629000000,11612000000,2650000000,3490000000,5949000000,3428000000,2521000000,215000000,None,None,792000000,1064000000,15320000000,5815000000,1822000000,674000000,268000000,5144000000,8663000000,10000000,268000000,268000000,None,5412000000,1491000000,1651000000,5590000000,13362000000,13912000000,6000000,357900000
2022-03-31,USD,21359000000,9500000000,3836000000,3836000000,2830000000,2209000000,11859000000,2493000000,3504000000,6229000000,3638000000,2591000000,69000000,None,None,625000000,1103000000,15209000000,5414000000,1470000000,677000000,None,657000000,8894000000,2336000000,5188000000,269000000,None,7793000000,1450000000,1758000000,6150000000,13052000000,14076000000,6000000,359200000
2021-12-31,USD,22078000000,9955000000,4603000000,4603000000,2612000000,2079000000,12123000000,2451000000,3493000000,6455000000,3883000000,2572000000,90000000,None,None,661000000,1115000000,15860000000,5762000000,1639000000,798000000,None,669000000,9224000000,2425000000,5259000000,272000000,None,7956000000,1140000000,1937000000,6218000000,12482000000,13735000000,6000000,360600000
2021-09-30,USD,21580000000,9486000000,3995000000,3995000000,2633000000,2265000000,12094000000,2358000000,3412000000,6498000000,3923000000,2575000000,70000000,None,None,593000000,1125000000,15499000000,5319000000,1485000000,805000000,None,652000000,9304000000,2444000000,5267000000,281000000,None,7992000000,974000000,1964000000,6081000000,11614000000,12864000000,6000000,362200000
2021-06-30,USD,21971000000,9768000000,1490000000,1490000000,2505000000,1702000000,12203000000,2280000000,3338000000,6711000000,4095000000,2616000000,67000000,None,None,603000000,1022000000,15914000000,5298000000,1692000000,693000000,32000000,5537000000,9725000000,27000000,32000000,32000000,None,5569000000,1181000000,2037000000,6057000000,11058000000,12244000000,6000000,362900000
2021-03-31,USD,19900000000,10997000000,6399000000,6399000000,2134000000,1735000000,8903000000,2106000000,3255000000,3663000000,2294000000,1369000000,143000000,None,None,729000000,922000000,14372000000,5197000000,1277000000,671000000,372000000,843000000,9145000000,2570000000,5487000000,372000000,None,8528000000,1050000000,1460000000,5528000000,10642000000,11420000000,6000000,363600000
2020-12-31,USD,19595000000,10291000000,5545000000,5545000000,2116000000,1972000000,9304000000,2142000000,3355000000,3825000000,2424000000,1401000000,84000000,None,None,658000000,1012000000,14174000000,5420000000,1299000000,785000000,387000000,857000000,8719000000,2701000000,4913000000,387000000,None,8084000000,761000000,1492000000,5421000000,10429000000,11159000000,6000000,363000000
2020-09-30,USD,17903000000,8795000000,4267000000,4267000000,2204000000,1812000000,9108000000,2077000000,3211000000,3779000000,2358000000,1421000000,35000000,None,None,512000000,930000000,13451000000,4744000000,1178000000,762000000,399000000,872000000,8678000000,2708000000,4913000000,399000000,None,8094000000,821000000,1456000000,4452000000,10353000000,10480000000,6000000,362100000
2020-06-30,USD,17781000000,8892000000,775000000,775000000,2062000000,1194000000,8889000000,2055000000,3079000000,3739000000,2338000000,1401000000,102000000,None,None,614000000,813000000,13846000000,5179000000,1177000000,501000000,1222000000,4914000000,8640000000,5000000,1222000000,1222000000,None,6136000000,1041000000,1448000000,3935000000,10330000000,10134000000,6000000,360600000
