fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,305000000,871800000,724700000,569200000,163600000,155500000,None,155500000,None,-2400000,None,2400000,874200000,-2400000,None,18200000,144700000,34900000,2400000,109800000,88100000,147100000,165300000,109800000
2022-06-30,USD,334400000,963800000,798200000,631500000,178000000,166700000,None,166700000,None,-2100000,None,2100000,965900000,-300000,None,18000000,165300000,39100000,2100000,126200000,107400000,167400000,185400000,126200000
2022-03-31,USD,341600000,976200000,815900000,636100000,176500000,179800000,None,179800000,None,-1500000,None,1500000,977700000,-3700000,None,20300000,156600000,36800000,1500000,119800000,123600000,158100000,178400000,119800000
2021-12-31,USD,360600000,994100000,831400000,634900000,197300000,184200000,None,290700000,None,-1400000,None,1400000,995500000,6800000,None,19900000,181800000,42200000,1400000,139600000,117500000,183200000,203100000,139600000
2021-09-30,USD,340300000,913600000,751900000,574300000,178500000,177600000,None,177600000,None,-1000000,None,1000000,914600000,4700000,None,19000000,166400000,34800000,1000000,131600000,133500000,167400000,186400000,131600000
2021-06-30,USD,321400000,858900000,711500000,538400000,164000000,173100000,None,173100000,None,-900000,None,900000,859800000,3900000,None,19500000,151300000,33100000,900000,118200000,127800000,152200000,171700000,118200000
2021-03-31,USD,288600000,768000000,646900000,480400000,142200000,166500000,None,166500000,None,-1000000,None,1000000,769000000,5000000,None,19500000,126100000,28400000,1000000,97700000,98100000,127100000,146600000,97700000
2020-12-31,USD,324100000,834500000,696100000,510400000,169200000,171200000,None,266400000,None,-1000000,None,1000000,834500000,0,None,19300000,151900000,31900000,1000000,324100000,135300000,152900000,172200000,120000000
2020-09-30,USD,297100000,758400000,623900000,462900000,149800000,159400000,None,161000000,None,-1600000,None,1600000,760000000,2800000,None,20700000,137300000,31900000,1600000,105400000,124700000,138900000,159600000,105400000
2020-06-30,USD,247500000,661400000,578400000,416400000,99300000,155900000,None,162000000,None,-2500000,None,2500000,663900000,4000000,None,19900000,87000000,19200000,2500000,67800000,74400000,89500000,109400000,67800000
2020-03-31,USD,239500000,634700000,571200000,397400000,84900000,173800000,None,173800000,None,-2200000,None,2200000,636900000,4200000,None,20100000,67700000,16000000,2200000,51700000,37600000,69900000,90000000,51700000
2019-12-31,USD,295000000,750900000,651600000,455900000,129900000,179900000,None,283600000,None,-2500000,None,2500000,750900000,2900000,None,20200000,115500000,24200000,2500000,295000000,104600000,118000000,138200000,91300000
2019-09-30,USD,284200000,725100000,616300000,444000000,125700000,172300000,None,172300000,None,-3100000,None,3100000,728200000,4000000,None,19700000,112800000,25500000,3100000,87300000,64100000,115900000,135600000,87300000
2019-06-30,USD,308700000,762000000,635400000,456700000,145200000,178700000,None,178700000,None,-3400000,None,3400000,765400000,5600000,None,18200000,132200000,30100000,3400000,102100000,95800000,135600000,153800000,102100000
2019-03-31,USD,292800000,746200000,640100000,455400000,128300000,184700000,None,184700000,None,-2000000,None,2000000,748200000,5500000,None,20200000,111600000,22300000,2000000,89300000,108000000,113600000,133800000,89300000
2018-12-31,USD,337000000,812500000,682600000,475500000,167100000,186100000,None,301100000,None,-1800000,None,1800000,812500000,5700000,None,18700000,154800000,28500000,1800000,337000000,93700000,156600000,175300000,126300000
2018-09-30,USD,306000000,752100000,625700000,448100000,144700000,177600000,None,177600000,None,-2000000,None,2000000,754100000,5100000,None,17800000,131500000,26900000,2000000,104600000,90800000,133500000,151300000,104600000
2018-06-30,USD,341000000,831000000,689500000,492300000,159600000,197200000,None,197200000,None,-2300000,None,2300000,833300000,4600000,None,17500000,146100000,31600000,2300000,114500000,85800000,148400000,165900000,114500000
2018-03-31,USD,321500000,785700000,659400000,466500000,142000000,192900000,None,192900000,None,-2300000,None,2300000,788000000,5800000,None,17900000,125400000,26600000,2300000,98800000,122600000,127700000,145600000,98800000
2017-12-31,USD,322300000,768600000,641500000,446300000,155700000,184500000,86400000,283100000,None,-2900000,None,2900000,768600000,5900000,None,18200000,140800000,118100000,2900000,323800000,45600000,143700000,161900000,22700000
