fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,2450311000,1352113000,789990000,1041155000,None,21765000,848293000,249905000,None,652940000,517018000,135922000,1149739000,32138000,251165000,93700000,42806000,3056553000,497246000,16841000,12225000,4827000,4827000,280722000,106330000,2278585000,None,None,2278585000,17896000,112237000,126000,None,-1007397000,126000,125661777
2022-06-30,USD,3607100000,1320222000,758874000,1006690000,None,20133000,2025181000,261697000,None,1820080000,550925000,1269155000,1124321000,46944000,247816000,112855000,47485000,3025805000,449902000,17929000,11873000,3709000,3709000,298384000,107287000,2277519000,None,None,2277519000,17818000,122458000,581295000,None,106241000,127000,126741612
2022-03-31,USD,3745175000,1295137000,756237000,982220000,None,20645000,2178705000,271333000,None,1959719000,595305000,1364414000,1043832000,61612000,225983000,101123000,49042000,3068308000,483205000,15734000,12503000,2455000,2455000,308623000,108857000,2276480000,None,None,2276480000,20015000,122739000,676867000,None,95285000,127000,126969418
2021-12-31,USD,3831809000,1341501000,780196000,984612000,None,27266000,2370328000,275062000,None,1978234000,607170000,1371064000,1069646000,85034000,204416000,109417000,50774000,3203190000,615588000,28007000,12339000,2418000,2418000,355930000,110283000,2275418000,None,None,2275418000,24500000,122417000,628619000,None,71744000,127000,127022118
2021-09-30,USD,3502138000,1077334000,619402000,816832000,None,23884000,2225902000,198902000,None,1998318000,613104000,1385214000,907775000,90350000,197430000,68936000,28084000,2968516000,471007000,13367000,12518000,8757000,8757000,223158000,38700000,2274351000,None,None,2274351000,23383000,90300000,533622000,None,-21467000,127000,126503754
2021-06-30,USD,3290416000,2690980000,2053882000,2484609000,None,20283000,493622000,105814000,None,318899000,178854000,140045000,2587410000,102801000,430727000,49693000,20475000,2759663000,407000000,26752000,12312000,8691000,8691000,79332000,40969000,2273331000,None,None,2273331000,13027000,38330000,530753000,None,-56970000,127000,125835931
2021-03-31,USD,2497411000,1893619000,1163678000,1666247000,None,22991000,495832000,107960000,None,322057000,182312000,139745000,1822650000,137655000,502569000,46277000,23056000,1813637000,427045000,16386000,12260000,8639000,8639000,84247000,43042000,1302345000,None,None,1302345000,13499000,41172000,683774000,None,24775000,127000,125835931
2020-12-31,USD,2404489000,1894781000,1244099000,1669218000,None,22605000,467037000,112495000,None,328259000,187449000,140810000,480711000,39094000,425119000,56152000,24404000,1662065000,454664000,40883000,11264000,8537000,8537000,162304000,44979000,1062299000,None,None,1062299000,14822000,41642000,742424000,None,-146819000,126000,125835931
2020-09-30,USD,2214505000,1697831000,1144974000,1524560000,None,16311000,246198000,-152335000,152335000,328860000,189120000,139740000,416265000,36679000,379586000,43590000,25834000,1547838000,340942000,22130000,10508000,8345000,8345000,152292000,47147000,1054604000,None,None,1054604000,12383000,41697000,666667000,None,-217866000,126000,118342772
2020-06-30,USD,1762031000,1194335000,677524000,1043183000,None,16527000,300202000,-141307000,141307000,330442000,191685000,138757000,438802000,73143000,365659000,30768000,24247000,1237856000,279579000,15978000,9181000,8073000,8073000,155050000,49258000,803227000,None,None,803227000,8474000,39491000,524175000,None,-143458000,119000,119140637
2020-03-31,USD,1517642000,906952000,442354000,803994000,None,11712000,345057000,-131114000,131114000,333179000,194874000,138305000,462011000,94080000,361640000,36074000,28339000,1110795000,158849000,10557000,8250000,8000000,8000000,157817000,51458000,794129000,None,None,794129000,7985000,43233000,406847000,None,-239883000,118000,118376782
2019-12-31,USD,1542352000,921038000,443293000,817252000,None,15386000,560508000,-120084000,120084000,337967000,199236000,138731000,472055000,89343000,373959000,38614000,29542000,1135718000,188528000,26324000,7617000,12409000,8275000,184386000,53611000,785126000,4134000,None,785126000,8181000,43956000,406634000,None,-227414000,119000,118342772
2019-09-30,USD,1499198000,945840000,671769000,851939000,None,12494000,641323000,153262000,108972000,340576000,202102000,138474000,184935000,4765000,180170000,43934000,27034000,1109936000,154707000,23416000,7434000,13261000,13261000,202053000,55576000,776127000,4491000,None,776127000,7289000,40396000,389262000,None,-236510000,119000,118449657
2019-06-30,USD,1021775000,743653000,359159000,659270000,None,10585000,367153000,128409000,101248000,70484000,33142000,37342000,300111000,25438000,300111000,34647000,25131000,579474000,166510000,20504000,8011000,13301000,13301000,150591000,57409000,284011000,3995000,None,284011000,8413000,38902000,442301000,None,-124015000,120000,120335524
2019-03-31,USD,981168000,724001000,345674000,622106000,None,10789000,234167000,131650000,93159000,70873000,33839000,37034000,297991000,None,276432000,26859000,26303000,561155000,148675000,17325000,None,None,14174000,40007000,59610000,280226000,4247000,None,280226000,9266000,40007000,420013000,None,-142238000,120000,119933386
2018-12-31,USD,901851000,680289000,366985000,624287000,None,12244000,204798000,120179000,85440000,72071000,34589000,37482000,265077000,0,257302000,22686000,507000,500953000,112062000,26545000,7478000,3884000,3884000,21959000,2095000,276486000,None,None,276486000,3925000,19864000,400898000,None,-153442000,120000,119771702
2018-09-30,USD,907368000,707949000,362727000,584136000,None,36385000,206419000,119243000,80248000,74162000,36360000,37802000,224403000,None,221409000,23958000,673000,512749000,128931000,14130000,None,4284000,4284000,20169000,2791000,272790000,4284000,None,272790000,2676000,17378000,394619000,None,-149707000,120000,120244674
2018-06-30,USD,865310000,666233000,357820000,567509000,None,30615000,206477000,117024000,75969000,76036000,38077000,37959000,235673000,None,209689000,18558000,676000,495219000,113499000,14760000,None,4376000,4376000,20270000,2806000,269133000,4376000,None,269133000,2925000,17464000,370091000,None,-169602000,120000,119545384
2018-03-31,USD,870165000,704997000,533855000,601381000,None,31292000,165168000,116385000,71291000,42728000,3500000,39228000,74513000,None,67526000,23738000,714000,485678000,106556000,8094000,6464000,4861000,4861000,21363000,3231000,265415000,4861000,None,265415000,3167000,18132000,384487000,None,-151906000,120000,119954600
2017-12-31,USD,605583000,439264000,315442000,340550000,None,33677000,166319000,117617000,66226000,42641000,4100000,38541000,61387000,None,25108000,20379000,561000,208689000,102477000,13622000,6262000,5798000,5798000,22377000,4115000,0,5798000,None,0,3394000,18262000,396894000,None,-96290000,122000,121769238
