fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,4053400000,22469300000,9565000000,6226300000,1454400000,2554500000,None,3385100000,2000000,-260300000,265700000,260300000,22729600000,-3500000,568100000,786100000,1236200000,230500000,260300000,1008500000,1167500000,1496500000,2282600000,1005700000
2020-12-31,USD,3768300000,11723800000,7955500000,5885700000,-408900000,2437000000,None,5099200000,3300000,-274600000,3300000,274600000,9654000000,6000000,702000000,922000000,-647200000,301800000,274600000,-945700000,-954600000,-372600000,549400000,-949000000
2019-12-31,USD,4201200000,13009100000,8807900000,6378200000,764400000,2728000000,None,4295800000,8200000,-280900000,8200000,280900000,10534800000,-14700000,637800000,859000000,475400000,233700000,280900000,246200000,304300000,756300000,1615300000,241700000
2018-12-31,USD,4184800000,13338000000,9153200000,6584800000,1631800000,2802700000,None,3410500000,8000000,-306200000,8000000,306200000,10635300000,-12000000,633400000,857500000,1341700000,225200000,306200000,1134600000,826500000,1647900000,2505400000,1116500000
2017-12-31,USD,4766100000,13471500000,8705400000,6236700000,1677700000,3052000000,None,3873300000,6000000,-349300000,6000000,349300000,141800000,1400000,590700000,812800000,1361000000,-204600000,349300000,1412700000,2277400000,1710300000,2523100000,1565600000
