fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,205463000000,10391000000,3068000000,10391000000,24000000,None,7898000000,2155000000,3318000000,5106000000,181000000,4925000000,63512000000,58617000000,7323000000,1940000000,None,188727000000,6853000000,None,None,6853000000,6853000000,182349000000,None,11712000000,6378000000,None,18565000000,1589000000,7184000000,16736000000,7004000000,21219000000,2051000000,686343370
2022-06-30,USD,206782000000,11475000000,3437000000,11475000000,20000000,None,7858000000,2118000000,3255000000,5120000000,194000000,4926000000,65483000000,60880000000,8038000000,-55687000000,None,187812000000,7506000000,None,None,7506000000,7506000000,10990000000,None,10990000000,7057000000,None,18496000000,1683000000,6197000000,18970000000,7007000000,20818000000,2051000000,686151599
2022-03-31,USD,211459000000,24260000000,3049000000,24260000000,32000000,None,7346000000,2102000000,3212000000,4659000000,145000000,4514000000,190191000000,70049000000,21211000000,2616000000,None,191282000000,1373000000,None,None,1373000000,1373000000,10815000000,None,10815000000,872000000,None,12188000000,1471000000,7263000000,20177000000,7010000000,20501000000,2051000000,685905240
2021-12-31,USD,211116000000,38454000000,2994000000,38454000000,29000000,None,9408000000,2120000000,3210000000,4670000000,156000000,4514000000,190555000000,2022000000,35460000000,50283000000,None,188906000000,1524000000,None,None,1524000000,1524000000,11821000000,None,11821000000,980000000,None,13345000000,2233000000,4267000000,22210000000,7024000000,20236000000,2051000000,682777664
2021-09-30,USD,207731000000,38430000000,3213000000,38430000000,31000000,None,7364000000,2101000000,3206000000,4683000000,169000000,4514000000,184973000000,73095000000,35217000000,48903000000,None,185207000000,1516000000,None,None,1516000000,1516000000,11419000000,None,11419000000,949000000,None,12935000000,2083000000,5339000000,22524000000,6708000000,19817000000,2051000000,689790194
2021-06-30,USD,205390000000,36746000000,3285000000,36746000000,36000000,None,7018000000,2073000000,3141000000,4376000000,117000000,4259000000,182423000000,71483000000,33461000000,50045000000,None,182464000000,1663000000,None,None,1663000000,1663000000,12364000000,None,12364000000,1130000000,None,14027000000,1129000000,4304000000,22926000000,6160000000,19343000000,2051000000,703739634
2021-03-31,USD,206899000000,38352000000,3122000000,38352000000,42000000,None,7022000000,2072000000,3081000000,4386000000,127000000,4259000000,184689000000,43810000000,35230000000,49009000000,None,184304000000,1675000000,None,None,1675000000,1675000000,14743000000,None,14743000000,1106000000,None,16418000000,1069000000,3881000000,22595000000,5819000000,18863000000,2051000000,711595529
2020-12-31,USD,204680000000,37419000000,3147000000,37419000000,30000000,None,8940000000,2088000000,3072000000,4397000000,139000000,4258000000,185893000000,1872000000,34272000000,43680000000,None,181569000000,1871000000,None,None,1871000000,1871000000,14973000000,None,14973000000,1192000000,None,16844000000,1153000000,3409000000,23111000000,5676000000,18384000000,2051000000,712760325
2020-09-30,USD,201996000000,35262000000,2996000000,35262000000,40000000,None,7064000000,2090000000,3012000000,4418000000,157000000,4261000000,184105000000,40467000000,32266000000,50672000000,None,179045000000,1855000000,None,None,1855000000,1855000000,15123000000,None,15123000000,50000000,None,16978000000,156934000000,3292000000,22951000000,5681000000,18010000000,2051000000,712327748
2020-06-30,USD,202906000000,32263000000,3221000000,32263000000,47000000,None,7043000000,2053000000,2963000000,4432000000,171000000,4261000000,186757000000,40053000000,29042000000,55293000000,None,180571000000,1964000000,None,None,1964000000,1964000000,16327000000,None,16327000000,81000000,None,18291000000,157208000000,3169000000,22335000000,5683000000,17643000000,2051000000,712202207
2020-03-31,USD,185391000000,10493000000,3282000000,10493000000,62000000,None,6469000000,2009000000,2906000000,4445000000,184000000,4261000000,163394000000,117769000000,7211000000,81469000000,None,163518000000,5137000000,None,None,5137000000,5137000000,16282000000,None,16282000000,3500000000,None,21419000000,136686000000,3576000000,21873000000,5699000000,17677000000,2051000000,711306181
2019-12-31,USD,169369000000,6089000000,3278000000,6089000000,64000000,None,8691000000,1995000000,2889000000,4453000000,201000000,4252000000,151092000000,1729000000,2811000000,73453000000,None,148166000000,1480000000,None,None,1480000000,1480000000,14970000000,None,14970000000,1011000000,None,16450000000,127322000000,2422000000,21203000000,5724000000,18315000000,2051000000,708915629
2019-09-30,USD,171079000000,7252000000,3261000000,7252000000,37000000,None,6594000000,2053000000,2834000000,4491000000,201000000,4290000000,149923000000,109804000000,3991000000,75570000000,None,149675000000,4640000000,None,None,4640000000,4640000000,14474000000,None,14474000000,2850000000,None,19114000000,126223000000,2425000000,21404000000,5427000000,17786000000,2051000000,718583491
2019-06-30,USD,168802000000,6928000000,2764000000,6928000000,39000000,None,6613000000,2074000000,2862000000,4499000000,215000000,4284000000,40025000000,109716000000,4164000000,75925000000,None,148131000000,1568000000,None,None,1568000000,1568000000,15784000000,None,15784000000,957000000,None,17352000000,125571000000,3422000000,20474000000,5089000000,17431000000,2051000000,731473622
2019-03-31,USD,167853000000,7056000000,2749000000,7056000000,48000000,None,6678000000,2092000000,2809000000,4539000000,218000000,4321000000,39558000000,109765000000,4307000000,75717000000,None,148009000000,2000000000,None,None,2000000000,2000000000,15483000000,None,15483000000,376000000,None,17483000000,126294000000,2661000000,19647000000,4772000000,17184000000,2051000000,739406088
2018-12-31,USD,146069000000,4958000000,2681000000,4958000000,48000000,None,6244000000,1861000000,2785000000,2518000000,40000000,2478000000,71987000000,1810000000,2277000000,60723000000,None,129819000000,875000000,None,None,875000000,875000000,14426000000,None,14426000000,3100000000,None,15301000000,110760000000,2498000000,16250000000,6471000000,16578000000,2051000000,646630857
2018-09-30,USD,141590000000,4298000000,2100000000,4298000000,45000000,None,4410000000,1896000000,2787000000,2490000000,28000000,2462000000,67743000000,93302000000,2198000000,63787000000,None,125835000000,1401000000,None,None,1401000000,1401000000,14460000000,None,14460000000,None,None,15861000000,106658000000,2448000000,15830000000,6073000000,16440000000,2051000000,661372797
2018-06-30,USD,140595000000,3968000000,2052000000,3968000000,43000000,None,4431000000,1915000000,2754000000,2492000000,30000000,2462000000,67932000000,91937000000,1916000000,62143000000,None,124443000000,2063000000,None,None,2063000000,2063000000,14321000000,None,14321000000,17540000000,None,16384000000,104728000000,2425000000,16232000000,5574000000,16143000000,2051000000,678161855
2018-03-31,USD,141383000000,4356000000,2038000000,4356000000,769000000,None,4470000000,1966000000,2747000000,2492000000,30000000,2462000000,68181000000,92143000000,2318000000,62614000000,None,125296000000,1997000000,None,None,1997000000,1997000000,14800000000,None,14800000000,17087000000,None,16797000000,105639000000,2418000000,16184000000,5344000000,15707000000,2051000000,684941986
2017-12-31,USD,142081000000,6129000000,2514000000,6129000000,544000000,None,6268000000,2003000000,2715000000,2472000000,27000000,2445000000,71829000000,1776000000,3615000000,56748000000,None,125861000000,4558000000,None,None,4558000000,4558000000,14904000000,None,14904000000,2355000000,None,19462000000,103336000000,2144000000,16200000000,5002000000,14957000000,2051000000,693804893
