fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,3266000000,3475000000,209000000,209000000,505000000,1406000000,None,1111000000,None,-248000000,225000000,248000000,1000000,168000000,332000000,349000000,439000000,105000000,247000000,334000000,333000000,687000000,1013000000,334000000
2022-06-30,USD,2628000000,2818000000,190000000,190000000,447000000,1160000000,None,896000000,None,-265000000,248000000,265000000,2688000000,160000000,348000000,335000000,236000000,49000000,383000000,192000000,191000000,501000000,819000000,187000000
2022-03-31,USD,2849000000,2989000000,140000000,140000000,559000000,1112000000,None,815000000,None,-313000000,256000000,313000000,2970000000,106000000,340000000,359000000,371000000,83000000,313000000,288000000,287000000,684000000,1024000000,288000000
2021-12-31,USD,1441000000,2660000000,1219000000,119000000,224000000,1131000000,None,1451000000,None,-286000000,265000000,286000000,2646000000,520000000,330000000,439000000,476000000,49000000,286000000,430000000,423000000,762000000,1180000000,427000000
2021-09-30,USD,2992000000,3124000000,132000000,132000000,631000000,1131000000,None,856000000,None,-283000000,263000000,283000000,3113000000,136000000,326000000,331000000,551000000,88000000,283000000,416000000,461000000,834000000,1145000000,463000000
2021-06-30,USD,2510000000,2622000000,112000000,112000000,312000000,982000000,None,948000000,None,-287000000,266000000,287000000,2610000000,108000000,323000000,377000000,154000000,96000000,287000000,58000000,56000000,441000000,797000000,58000000
2021-03-31,USD,2608000000,2726000000,118000000,118000000,559000000,1025000000,None,648000000,None,-285000000,272000000,285000000,2852000000,135000000,323000000,454000000,422000000,87000000,285000000,335000000,333000000,707000000,1148000000,335000000
2020-12-31,USD,1329000000,2537000000,1208000000,93000000,394000000,54000000,None,1219000000,None,-273000000,253000000,273000000,2596000000,75000000,320000000,395000000,246000000,4000000,273000000,212000000,239000000,519000000,894000000,242000000
2020-09-30,USD,2921000000,3022000000,101000000,101000000,721000000,1209000000,None,937000000,None,-266000000,245000000,266000000,2983000000,100000000,316000000,202000000,570000000,116000000,266000000,460000000,452000000,836000000,1017000000,454000000
2020-06-30,USD,2445000000,2522000000,77000000,77000000,515000000,983000000,None,730000000,None,-263000000,245000000,263000000,2493000000,103000000,321000000,307000000,375000000,66000000,263000000,307000000,307000000,638000000,927000000,309000000
2020-03-31,USD,2611000000,2709000000,98000000,98000000,532000000,423000000,None,768000000,None,-263000000,245000000,263000000,2629000000,100000000,317000000,295000000,14000000,-60000000,263000000,24000000,56000000,277000000,554000000,74000000
2019-12-31,USD,2673000000,2673000000,1181000000,115000000,615000000,1060000000,None,809000000,None,-260000000,242000000,260000000,2625000000,-622000000,310000000,12000000,-179000000,-68000000,260000000,-181000000,-118000000,81000000,93000000,-111000000
2019-09-30,USD,2837000000,2963000000,126000000,122000000,681000000,1015000000,None,762000000,None,-261000000,242000000,261000000,2926000000,57000000,304000000,4000000,498000000,107000000,261000000,389000000,387000000,759000000,763000000,391000000
2019-06-30,USD,2383000000,2516000000,133000000,129000000,585000000,845000000,None,610000000,None,-259000000,243000000,259000000,2448000000,80000000,309000000,4000000,393000000,81000000,259000000,341000000,307000000,652000000,656000000,312000000
2019-03-31,USD,2747000000,2883000000,136000000,131000000,629000000,1040000000,None,784000000,None,-253000000,None,253000000,2806000000,54000000,297000000,5000000,413000000,93000000,253000000,355000000,315000000,666000000,671000000,320000000
2018-12-31,USD,2710000000,2710000000,1411000000,134000000,512000000,144000000,None,770000000,None,-258000000,None,258000000,2631000000,-103000000,293000000,196000000,173000000,35000000,258000000,182000000,118000000,431000000,627000000,138000000
2018-09-30,USD,2860000000,3064000000,204000000,137000000,710000000,991000000,None,806000000,None,-255000000,None,255000000,2986000000,49000000,283000000,67000000,-337000000,121000000,255000000,387000000,-470000000,-82000000,-15000000,-458000000
2018-06-30,USD,4196000000,2625000000,768000000,875000000,700000000,950000000,None,598000000,None,-369000000,-14000000,355000000,2629000000,48000000,283000000,-107000000,400000000,101000000,355000000,267000000,286000000,755000000,648000000,299000000
2018-03-31,USD,4754000000,2862000000,864000000,1012000000,580000000,1221000000,None,814000000,None,-250000000,-2000000,248000000,2892000000,67000000,277000000,-148000000,1602000000,233000000,248000000,177000000,1313000000,1850000000,1702000000,1369000000
2017-12-31,USD,3442000000,2681000000,4747000000,1044000000,505000000,141000000,None,1195000000,None,-296000000,-42000000,254000000,None,843000000,262000000,157000000,-1267000000,1232000000,254000000,-2499000000,-2508000000,-1013000000,-856000000,-2499000000
