fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-10-31,USD,17202000000,3327000000,9510000000,7692000000,4406000000,3619000000,2234000000,None,4166000000,None,1093000000,41000000,4365000000,None,240000000,547000000,41000000,-199000000,None,None,None,547000000,None,None,3619000000,3619000000,None
2019-10-31,USD,14608000000,3036000000,8222000000,6386000000,3506000000,2706000000,2054000000,None,3269000000,None,982000000,156000000,3350000000,None,237000000,563000000,156000000,-81000000,24000000,None,None,563000000,-81000000,None,2706000000,2706000000,None
2018-10-31,USD,17253000000,3021000000,9436000000,7817000000,4928000000,3313000000,2019000000,None,4694000000,None,1002000000,132000000,4796000000,None,234000000,1381000000,132000000,-102000000,-1112000000,None,None,1381000000,37000000,None,3313000000,3313000000,None
2017-10-31,USD,14537000000,2664000000,8005000000,6532000000,3929000000,3434000000,1774000000,None,3731000000,None,890000000,61000000,3868000000,None,198000000,297000000,61000000,-137000000,None,None,None,297000000,-120000000,None,3434000000,3434000000,None
2016-10-31,USD,10825000000,2359000000,6314000000,4511000000,2168000000,1721000000,1540000000,None,2013000000,None,819000000,16000000,2152000000,None,155000000,292000000,16000000,-139000000,None,None,None,292000000,-137000000,None,1721000000,1721000000,None
