fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-12-31,USD,153091000000,9026000000,None,8145000000,72053000000,81038000000,None,None,25556000000,56233000000,13402000000,26971000000,5917000000,5865000000,24754000000,None,2504000000,-751000000,56584000000,47249000000,7344000000,45041000000,18030000000,6782000000,33897000000,8427000000,5581000000,None,None,None,None,None,None,None,5917000000,None,105842000000,None,None,3614000000,47299000000,None,None,None,None,None,None,None,None
2019-12-31,USD,136524000000,10827000000,None,46977000000,57497000000,77504000000,2044000000,10636000000,25261000000,53523000000,11027000000,26276000000,4925000000,3276000000,22310000000,3693000000,3693000000,-1280000000,55386000000,31239000000,7243000000,79027000000,8929000000,13212000000,25308000000,8744000000,7981000000,None,None,25261000000,None,53523000000,None,None,2149000000,None,55386000000,None,25308000000,7835000000,35187000000,None,155000000,None,None,136524000000,12205000000,None,4290000000
2018-12-31,USD,127963000000,11836000000,None,45553000000,50932000000,74563000000,1665000000,7919000000,25365000000,50172000000,11676000000,24513000000,4421000000,6407000000,16626000000,1261000000,1261000000,-974000000,48976000000,28787000000,9430000000,77031000000,8631000000,11143000000,25098000000,7253000000,7446000000,None,None,25365000000,419000000,50172000000,None,None,1313000000,None,48976000000,None,25098000000,7543000000,34306000000,None,419000000,None,None,127963000000,15038000000,None,4516000000
2017-12-31,USD,123249000000,12745000000,None,44234000000,53364000000,69019000000,3046000000,9191000000,26074000000,42083000000,11772000000,24389000000,3215000000,7145000000,17421000000,1776000000,1776000000,862000000,41109000000,29500000000,12404000000,69885000000,10569000000,13209000000,25037000000,6983000000,6454000000,0,0,26074000000,866000000,42083000000,0,None,688000000,None,41109000000,None,25037000000,7860000000,35943000000,None,866000000,None,None,123249000000,17714000000,None,4687000000
2016-12-31,USD,113327000000,9494000000,None,8166000000,46219000000,66226000000,1730000000,8918000000,25373000000,40747000000,6150000000,14099000000,2733000000,5560000000,20302000000,4634000000,4634000000,106000000,36171000000,35508000000,10896000000,43515000000,11539000000,4690000000,20649000000,5553000000,6750000000,0,0,25373000000,882000000,40747000000,0,None,7159000000,None,77819000000,None,20649000000,3538000000,25917000000,None,882000000,None,None,113327000000,17099000000,None,4730000000
