fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,21013000000,4527000000,49079000000,1265893000,3.576,0.092,0.855,0.903,1.003
2022-06-30,21161000000,5145000000,50202000000,1289791000,3.989,0.102,1.214,1.461,1.573
2022-03-31,17762000000,5759000000,49218000000,1301930000,4.423,0.117,0.808,4.865,4.858
2021-12-31,15963000000,2627000000,45406000000,1320829000,1.989,0.058,1.639,4.403,3.766
2021-09-30,11326000000,2379000000,44115000000,1332286000,1.786,0.054,1.586,6.287,5.275
2021-06-30,9556000000,2091000000,44276000000,1348637000,1.55,0.047,1.379,7.042,5.42
2021-03-31,9826000000,982000000,43155000000,1300375000,0.755,0.023,1.042,1.565,1.471
2020-12-31,6049000000,-772000000,29849000000,1073580000,-0.719,-0.026,-0.257,-2.072,-2.094
2020-09-30,4380000000,-450000000,30783000000,1077377000,-0.418,-0.015,-0.566,-1.147,-1.152
2020-06-30,4016000000,260000000,31493000000,1076659000,0.241,0.008,-0.521,-0.835,-0.828
2020-03-31,4811000000,-1739000000,31315000000,1084561000,-1.603,-0.056,,,
2019-12-31,8140000000,720000000,34981000000,1095366000,0.657,0.021,,,
2019-09-30,10093000000,3056000000,35146000000,1108555000,2.757,0.087,,,
2019-06-30,8380000000,1580000000,32976000000,1125995000,1.403,0.048,,,
2021-12-31,48349000000,8079000000,45406000000,1328151000,,,,,
2020-12-31,19256000000,-2701000000,29849000000,1078030000,,,,,
2019-12-31,36670000000,7189000000,34981000000,1095366,,,,,
2018-12-31,38727000000,6257000000,31939000000,1150977,,,,,
