fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,1004700000,159700000,3465300000,105951199,1.507,0.046,0.16,-0.037,-0.031
2022-09-30,993500000,150200000,3293800000,106082175,1.416,0.046,0.216,0.248,0.254
2022-06-30,985800000,-184500000,3261900000,106062246,-1.74,-0.057,0.231,-2.749,-2.758
2022-03-31,974500000,109600000,3567300000,106188570,1.032,0.031,-0.036,-0.201,-0.196
2021-12-31,866400000,165900000,3604800000,106646498,1.556,0.046,0.026,0.9,0.912
2021-09-30,816800000,120400000,3497000000,106642977,1.129,0.034,0.03,0.096,0.113
2021-06-30,800800000,105500000,3442500000,106621969,0.989,0.031,-0.078,-0.071,-0.053
2021-03-31,1010800000,137200000,3404200000,106934077,1.283,0.04,0.097,-0.128,-0.106
2020-12-31,844200000,87300000,3348900000,107299933,0.814,0.026,0.41,0.012,0.043
2020-09-30,792700000,109900000,3344500000,108311921,1.015,0.033,0.174,0.037,0.065
2020-06-30,868700000,113600000,3286300000,108757176,1.045,0.035,,,
2020-03-31,921500000,157400000,3310100000,109719823,1.435,0.048,,,
2019-12-31,598600000,86300000,3355600000,110656892,0.78,0.026,,,
2019-09-30,675400000,106000000,3328700000,111255022,0.953,0.032,,,
2022-12-31,3958500000,235000000,3465300000,105951199,2.218,0.068,0.133,-0.556,-0.553
2021-12-31,3494800000,529000000,3604800000,106646498,4.96,0.147,0.02,0.13,0.137
2020-12-31,3427100000,468200000,3348900000,107299933,4.363,0.14,0.373,0.249,0.288
2019-12-31,2496100000,374900000,3355600000,110656892,3.388,0.112,,,
