fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,6279000000,224000000,-4232000000,1799000000,0.125,-0.053,-0.037,1.082,1.084
2022-06-30,6263000000,891000000,-2403000000,1809000000,0.493,-0.371,-0.057,-0.585,-0.576
2022-03-31,5611000000,1959000000,-1760000000,1818000000,1.078,-1.113,0.105,0.376,0.405
2021-12-31,5962000000,1624000000,-1606000000,1823175618,0.891,-1.011,-0.054,-0.156,-0.14
2021-09-30,6520000000,-2722000000,-1267000000,1842000000,-1.478,2.148,-0.043,-1.859,-1.884
2021-06-30,6641000000,2149000000,3257000000,1849000000,1.162,0.66,0.096,0.106,0.111
2021-03-31,5079000000,1424000000,2913000000,1857000000,0.767,0.489,-0.165,-0.082,-0.082
2020-12-31,6304000000,1924000000,2839000000,1858419165,1.035,0.678,0.049,2.064,2.063
2020-09-30,6813000000,-952000000,3139000000,1858000000,-0.512,-0.303,0.038,0.634,0.632
2020-06-30,6059000000,1943000000,5688000000,1858000000,1.046,0.342,-0.039,-0.027,-0.02
2020-03-31,6084000000,1552000000,6543000000,1858000000,0.835,0.237,,,
2019-12-31,6007000000,-1809000000,6222000000,1857981554,-0.974,-0.291,,,
2019-09-30,6563000000,-2600000000,10545000000,1868000000,-1.392,-0.247,,,
2019-06-30,6307000000,1996000000,14464000000,1870000000,1.067,0.138,,,
2021-12-31,24202000000,2475000000,-1606000000,1823175618,1.358,-1.541,-0.03,-0.446,-0.435
2020-12-31,24944000000,4467000000,2839000000,1858419165,2.404,1.573,0.047,4.455,4.454
2019-12-31,23830000000,-1293000000,6222000000,1857981554,-0.696,-0.208,-0.035,-1.186,-1.187
2018-12-31,24699000000,6963000000,14787000000,1874057595,3.715,0.471,,,
