fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,2247000000,817000000,11187000000,670000000,1.219,0.073,0.546,3.44,4.229
2022-06-30,2303000000,966000000,11532000000,703000000,1.374,0.084,1.015,59.375,66.761
2022-03-31,1753000000,1304000000,11366000000,730000000,1.786,0.115,0.637,12.443,13.53
2021-12-31,1800000000,649000000,10686000000,775000000,0.837,0.061,1.169,2.92,2.962
2021-09-30,1453000000,184000000,10796000000,789000000,0.233,0.017,0.927,1.58,1.581
2021-06-30,1143000000,16000000,10634000000,789000000,0.02,0.002,3.202,1.021,1.021
2021-03-31,1071000000,97000000,10671000000,789000000,0.123,0.009,-0.129,3.109,3.122
2020-12-31,830000000,-338000000,10561000000,792000000,-0.427,-0.032,-0.317,-15.9,-16.092
2020-09-30,754000000,-317000000,10892000000,790000000,-0.401,-0.029,-0.439,-2.921,-2.95
2020-06-30,272000000,-750000000,11175000000,790000000,-0.949,-0.067,-0.81,-5.658,-5.794
2020-03-31,1230000000,-46000000,11958000000,794000000,-0.058,-0.004,,,
2019-12-31,1215000000,-20000000,12153000000,801000000,-0.025,-0.002,,,
2019-09-30,1345000000,165000000,12271000000,802000000,0.206,0.013,,,
2019-06-30,1433000000,161000000,12101000000,813000000,0.198,0.013,,,
2021-12-31,5467000000,946000000,10686000000,775000000,1.221,0.089,0.772,1.652,1.666
2020-12-31,3086000000,-1451000000,10561000000,792000000,-1.832,-0.137,-0.405,-4.023,-4.057
2019-12-31,5190000000,480000000,12153000000,801000000,0.599,0.039,-0.211,-0.562,-0.547
2018-12-31,6582000000,1096000000,12128000000,828000000,1.324,0.09,,,
