fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,4651000000,546000000,9565000000,497000000,1.099,0.057,0.038,0.017,0.033
2022-06-30,5269000000,967000000,10693000000,499000000,1.938,0.09,0.073,0.179,0.198
2022-03-31,5453000000,1071000000,10937000000,502000000,2.133,0.098,0.097,0.09,0.105
2021-12-31,5037000000,803000000,11009000000,504000000,1.593,0.073,0.141,1.147,1.164
2021-09-30,4479000000,537000000,9734000000,505000000,1.063,0.055,0.17,0.699,0.706
2021-06-30,4912000000,820000000,10108000000,507000000,1.617,0.081,0.21,0.434,0.431
2021-03-31,4973000000,983000000,9434000000,509000000,1.931,0.104,0.098,0.304,0.296
2020-12-31,4416000000,374000000,9104000000,508000000,0.736,0.041,0.036,-0.043,-0.051
2020-09-30,3829000000,316000000,8591000000,507000000,0.623,0.037,-0.004,0.043,0.039
2020-06-30,4060000000,572000000,8226000000,506000000,1.13,0.07,-0.028,0.723,0.726
2020-03-31,4528000000,754000000,7295000000,506000000,1.49,0.103,,,
2019-12-31,4264000000,391000000,7793000000,504000000,0.776,0.05,,,
2019-09-30,3843000000,303000000,7620000000,505000000,0.6,0.04,,,
2019-06-30,4179000000,332000000,8065000000,507000000,0.655,0.041,,,
2021-12-31,19401000000,3143000000,11009000000,504000000,6.236,0.285,0.162,0.559,0.571
2020-12-31,16701000000,2016000000,9104000000,508000000,3.969,0.221,0.036,0.157,0.148
2019-12-31,16114000000,1742000000,7793000000,504000000,3.456,0.224,0.098,0.056,0.056
2018-12-31,14677000000,1650000000,7511000000,504000000,3.274,0.22,,,
