fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,4119600000,844600000,9546600000,144379000,5.85,0.088,0.09,1.039,1.252
2022-06-30,4393000000,87600000,9079800000,145353000,0.603,0.01,0.156,-0.809,-0.792
2022-03-31,4448000000,175300000,9352800000,155433000,1.128,0.019,0.195,-0.64,-0.636
2021-12-31,4068300000,328100000,11590500000,163328776,2.009,0.028,0.016,-0.298,-0.309
2021-09-30,3779700000,414200000,11316300000,159444000,2.598,0.037,0.084,0.049,0.029
2021-06-30,3798900000,459500000,11084000000,158644000,2.896,0.041,0.354,0.927,0.863
2021-03-31,3720800000,487400000,11401800000,157490000,3.095,0.043,0.348,2.659,2.493
2020-12-31,4002700000,467300000,11059600000,160752262,2.907,0.042,0.078,1.347,1.241
2020-09-30,3488100000,394900000,10372900000,156370000,2.525,0.038,-0.04,0.713,0.625
2020-06-30,2806300000,238400000,9959500000,153330000,1.555,0.024,-0.254,-0.331,-0.354
2020-03-31,2760600000,133200000,8953400000,150330000,0.886,0.015,,,
2019-12-31,3714200000,199100000,9136300000,153506409,1.297,0.022,,,
2019-09-30,3633100000,230500000,8262300000,148350000,1.554,0.028,,,
2019-06-30,3761300000,356300000,8228000000,148099000,2.406,0.043,,,
2021-12-31,15617200000,1689200000,11590500000,163328776,10.342,0.146,0.196,0.369,0.348
2020-12-31,13057700000,1233800000,11059600000,160752262,7.675,0.112,0.011,0.291,0.233
2019-12-31,12912900000,955800000,9136300000,153506409,6.226,0.105,-0.076,0.579,0.557
2018-12-31,13982400000,605200000,7836200000,151302450,4.0,0.077,,,
