fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,675584000,100009000,2160000,107964000,0.926,46.3,0.146,1.092,1.122
2022-06-30,652006000,69516000,2158000,107872000,0.644,32.213,0.133,-0.545,-0.538
2022-03-31,619770000,188623000,2156000,107806000,1.75,87.487,0.129,17.06,17.287
2021-12-31,595262000,48902000,2178000,108956000,0.449,22.453,0.111,-0.538,-0.534
2021-09-30,589305000,47798000,2190000,109480000,0.437,21.826,0.127,1.118,1.156
2021-06-30,575528000,152669000,2190000,109534000,1.394,69.712,0.135,5.692,5.838
2021-03-31,548739000,-11745000,2186000,109331000,-0.107,-5.373,0.061,0.908,0.906
2020-12-31,535905000,105781000,2196000,109819000,0.963,48.17,0.043,0.571,0.599
2020-09-30,522940000,22568000,2228000,111443000,0.203,10.129,0.03,0.041,0.052
2020-06-30,507226000,22813000,2238000,111918000,0.204,10.193,0.014,-0.286,-0.279
2020-03-31,517067000,-127058000,2232000,111559000,-1.139,-56.926,,,
2019-12-31,513659000,67350000,2236000,111775000,0.603,30.121,,,
2019-09-30,507547000,21679000,2252000,112604000,0.193,9.627,,,
2019-06-30,500147000,31973000,2262000,113090000,0.283,14.135,,,
2021-12-31,2308834000,237624000,2178000,108956000,2.181,109.102,0.108,8.858,8.936
2020-12-31,2083138000,24104000,2196000,109819000,0.219,10.976,0.034,-0.836,-0.833
2019-12-31,2014645000,146991000,2236000,111775000,1.315,65.738,0.08,2.098,2.116
2018-12-31,1865695000,47451000,2248000,112433000,0.422,21.108,,,
