fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1518000000,469000000,15509000000,59104124,7.935,0.03,-0.191,0.212,0.203
2022-06-30,1351000000,373000000,15918000000,59081326,6.313,0.023,-0.299,-0.276,-0.332
2022-03-31,1778000000,515000000,15980000000,58840156,8.753,0.032,-0.026,-0.041,-0.12
2021-12-31,1672000000,394000000,16236000000,58748469,6.707,0.024,0.336,0.003,-0.114
2021-09-30,1877000000,387000000,14300000000,58677483,6.595,0.027,0.299,-0.133,-0.235
2021-06-30,1926000000,515000000,11667000000,54530307,9.444,0.044,1.103,1.205,1.092
2021-03-31,1825560000,536814000,9894892000,54001797,9.941,0.054,2.044,2.958,2.786
2020-12-31,1251696000,392910000,8220000000,51888463,7.572,0.048,0.509,0.495,0.488
2020-09-30,1444490000,446307000,7792935000,51787972,8.618,0.057,0.825,0.67,0.662
2020-06-30,915833000,233529000,7319373000,51740714,4.513,0.032,0.071,-0.266,-0.268
2020-03-31,599745000,135622000,7034749000,51655607,2.626,0.019,,,
2019-12-31,829629000,262856000,6470307000,51655607,5.089,0.041,,,
2019-09-30,791532000,267281000,5890680000,51555831,5.184,0.045,,,
2019-06-30,854751000,317987000,5554043000,51561719,6.167,0.057,,,
2021-12-31,7301000000,1833000000,16236000000,58748469,31.201,0.113,0.577,0.517,0.34
2020-12-31,4629133000,1208368000,8220000000,51888463,23.288,0.147,0.415,0.063,0.058
2019-12-31,3272502000,1136856000,6470307000,51655607,22.008,0.176,0.27,0.167,0.188
2018-12-31,2577199000,973840000,5116209000,52586498,18.519,0.19,,,
