fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,1430900000,1928400000,16037800000,106100000,18.175,0.12,0.139,5.7,5.663
2022-09-30,1350300000,327000000,13857800000,106000000,3.085,0.024,0.096,0.13,0.123
2022-06-30,1310800000,268800000,13726500000,105900000,2.538,0.02,0.102,-0.061,-0.066
2022-03-31,1393700000,2020500000,13551900000,105600000,19.134,0.149,0.109,5.991,5.952
2021-12-31,1256600000,287800000,11563800000,105500000,2.728,0.025,0.328,0.125,0.119
2021-09-30,1232100000,289500000,11342300000,105400000,2.747,0.026,0.028,0.235,0.227
2021-06-30,1189800000,286300000,11089200000,105300000,2.719,0.026,-0.036,0.306,0.296
2021-03-31,1256400000,289000000,10765700000,105000000,2.752,0.027,-0.02,0.203,0.195
2020-12-31,946300000,255800000,10479800000,104900000,2.439,0.024,-0.092,-0.706,-0.709
2020-09-30,1198200000,234400000,10160900000,104700000,2.239,0.023,-0.115,-0.155,-0.161
2020-06-30,1233800000,219200000,9879700000,104500000,2.098,0.022,,,
2020-03-31,1281400000,240300000,9591300000,104300000,2.304,0.025,,,
2019-12-31,1042700000,871100000,9491900000,104100000,8.368,0.092,,,
2019-09-30,1354500000,277500000,8571300000,104000000,2.668,0.032,,,
2022-12-31,5371800000,4544700000,16037800000,106100000,42.834,0.283,0.111,2.943,2.921
2021-12-31,4833800000,1152600000,11563800000,105500000,10.925,0.1,0.202,0.214,0.207
2020-12-31,4022400000,949700000,10479800000,104900000,9.053,0.091,-0.149,-0.463,-0.467
2019-12-31,4727700000,1767900000,9491900000,104100000,16.983,0.186,,,
