fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,5783000000,1633000000,60811000000,1326766000,1.231,0.027,-0.032,-0.042,-0.036
2022-06-30,5584000000,1531000000,62999000000,1326393000,1.154,0.024,-0.089,-0.076,-0.07
2022-03-31,5493000000,1415000000,65044000000,1331414000,1.063,0.022,0.002,-0.042,-0.032
2021-12-31,5725000000,1602000000,69271000000,1327818000,1.206,0.023,0.037,0.205,0.225
2021-09-30,5975000000,1704000000,68900000000,1334892000,1.277,0.025,0.147,0.497,0.512
2021-06-30,6129000000,1657000000,68336000000,1334770000,1.241,0.024,0.203,0.735,0.752
2021-03-31,5483000000,1477000000,67876000000,1344845000,1.098,0.022,0.125,0.393,0.396
2020-12-31,5519000000,1329000000,70912000000,1348961000,0.985,0.019,0.58,0.843,0.834
2020-09-30,5207000000,1138000000,69973000000,1348118000,0.844,0.016,0.794,0.379,-0.216
2020-06-30,5094000000,955000000,68883000000,1347609000,0.709,0.014,0.763,0.078,-0.387
2020-03-31,4874000000,1060000000,66061000000,1347461000,0.787,0.016,,,
2019-12-31,3493000000,721000000,66558000000,1342166000,0.537,0.011,,,
2019-09-30,2903000000,825000000,32303000000,766303000,1.077,0.026,,,
2019-06-30,2890000000,886000000,31764000000,766010000,1.157,0.028,,,
2021-12-31,23312000000,6440000000,69271000000,1327818000,4.85,0.093,0.127,0.437,0.46
2020-12-31,20694000000,4482000000,70912000000,1348961000,3.323,0.063,0.716,0.39,0.383
2019-12-31,12061000000,3224000000,66558000000,1342166000,2.402,0.048,0.091,-0.004,-0.434
2018-12-31,11058000000,3237000000,30178000000,763326000,4.241,0.107,,,
