fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,2180599000,223727000,2368023000,27683000,8.082,0.094,0.112,0.676,0.702
2022-09-30,2220175000,257138000,2327381000,27773000,9.259,0.11,0.137,0.258,0.275
2022-06-30,2213339000,259942000,2154199000,27905000,9.315,0.121,0.17,0.383,0.394
2022-03-31,2020539000,158294000,2133960000,28043000,5.645,0.074,0.16,0.245,0.249
2021-12-31,1960633000,133475000,2297374000,28117000,4.747,0.058,0.22,-0.301,-0.304
2021-09-30,1952315000,204434000,2310908000,28150000,7.262,0.088,0.219,1.548,1.532
2021-06-30,1892538000,187974000,2174158000,28134000,6.681,0.086,0.387,21.994,21.812
2021-03-31,1741575000,127101000,2097531000,28125000,4.519,0.061,0.234,0.664,0.644
2020-12-31,1607710000,190959000,2020135000,27992000,6.822,0.095,0.116,1.637,1.616
2020-09-30,1601414000,80244000,1805586000,27973000,2.869,0.044,0.141,-0.186,-0.192
2020-06-30,1364738000,8175000,1704496000,27911000,0.293,0.005,,,
2020-03-31,1410772000,76388000,1672020000,27792000,2.749,0.046,,,
2019-12-31,1440224000,72416000,1683026000,27770000,2.608,0.043,,,
2019-09-30,1403697000,98582000,1622447000,27775000,3.549,0.061,,,
2022-12-31,8634652000,899101000,2368023000,27683000,32.478,0.38,0.144,0.377,0.398
2021-12-31,7547061000,652984000,2297374000,28117000,23.224,0.284,0.261,0.835,0.827
2020-12-31,5984634000,355766000,2020135000,27992000,12.71,0.176,0.071,0.016,0.008
2019-12-31,5586369000,350158000,1683026000,27770000,12.609,0.208,,,
