fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,1503000000,186000000,2733000000,51668098,3.6,0.068,0.021,-0.026,0.007
2022-09-30,1378000000,170000000,2657000000,51834236,3.28,0.064,-0.034,-0.146,-0.12
2022-06-30,1468000000,-98000000,2513000000,52138470,-1.88,-0.039,0.072,-1.447,-1.459
2022-03-31,1432000000,205000000,2906000000,53021423,3.866,0.071,0.062,-0.101,-0.093
2021-12-31,1472000000,191000000,2984000000,53437879,3.574,0.064,0.125,-0.04,-0.041
2021-09-30,1427000000,199000000,2816000000,53418055,3.725,0.071,0.264,0.716,0.712
2021-06-30,1369000000,219000000,2589000000,53449143,4.097,0.085,0.446,1.19,1.179
2021-03-31,1349000000,228000000,2411000000,53484265,4.263,0.095,0.286,1.562,1.575
2020-12-31,1308000000,199000000,2144000000,53382827,3.728,0.093,0.097,0.178,0.19
2020-09-30,1129000000,116000000,1931000000,53300036,2.176,0.06,-0.003,-0.147,-0.134
2020-06-30,947000000,100000000,1803000000,53188486,1.88,0.055,,,
2020-03-31,1049000000,89000000,1727000000,53760873,1.655,0.052,,,
2019-12-31,1192000000,169000000,1839000000,53967864,3.131,0.092,,,
2019-09-30,1132000000,136000000,1694000000,54085500,2.515,0.08,,,
2022-12-31,5778000000,463000000,2733000000,51668098,8.961,0.169,0.028,-0.447,-0.428
2021-12-31,5619000000,837000000,2984000000,53437879,15.663,0.28,0.289,0.661,0.659
2020-12-31,4359000000,504000000,2144000000,53382827,9.441,0.235,-0.008,-0.074,-0.063
2019-12-31,4392000000,544000000,1839000000,53967864,10.08,0.296,,,
