fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,4049000000,1235000000,2782000000,38510000,32.07,0.444,0.358,0.998,1.131
2022-09-30,6052000000,1666000000,3670000000,39564000,42.109,0.454,0.294,1.166,1.249
2022-06-30,4294000000,857000000,4002000000,40512000,21.154,0.214,0.988,6.132,6.2
2022-03-31,2695000000,-700000000,4373000000,40921000,-17.106,-0.16,1.362,-11.727,-11.743
2021-12-31,2981000000,618000000,6178000000,41072000,15.047,0.1,1.408,4.745,4.734
2021-09-30,4676000000,769000000,5545000000,41068000,18.725,0.139,0.771,-0.04,-0.043
2021-06-30,2160000000,-167000000,4799000000,41054000,-4.068,-0.035,2.429,-2.369,-2.364
2021-03-31,1141000000,-55000000,4764000000,40973000,-1.342,-0.012,-0.501,0.921,0.921
2020-12-31,1238000000,-165000000,4893000000,40947000,-4.03,-0.034,-0.629,-1.049,-1.05
2020-09-30,2640000000,801000000,4913000000,40935000,19.568,0.163,-0.476,-0.589,-0.575
2020-06-30,630000000,122000000,3999000000,40922000,2.981,0.031,,,
2020-03-31,2288000000,-699000000,3831000000,41093000,-17.01,-0.182,,,
2019-12-31,3339000000,3339000000,5933000000,41708000,80.057,0.563,,,
2019-09-30,5040000000,1950000000,5951000000,42389000,46.003,0.328,,,
2022-12-31,17090000000,3058000000,2782000000,38510000,79.408,1.099,0.56,1.625,1.8
2021-12-31,10958000000,1165000000,6178000000,41072000,28.365,0.189,0.612,18.746,18.686
2020-12-31,6796000000,59000000,4893000000,40947000,1.441,0.012,-0.549,-0.988,-0.988
2019-12-31,15066000000,4865000000,5933000000,41708000,116.644,0.82,,,
