fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,2262000000,347000000,3000000,271541523,1.278,115.667,0.37,0.44,0.478
2022-06-30,2149000000,368000000,3000000,275510784,1.336,122.667,0.751,1.831,1.863
2022-03-31,1627000000,212000000,3000000,278994111,0.76,70.667,1.105,2.963,2.96
2021-12-31,2137000000,147000000,3000000,279091009,0.527,49.0,0.749,1.656,1.653
2021-09-30,1651000000,241000000,3000000,278718682,0.865,80.333,1.051,4.051,4.037
2021-06-30,1227000000,130000000,3000000,278685391,0.466,43.333,1.757,1.302,1.301
2021-03-31,773000000,-108000000,3000000,278527885,-0.388,-36.0,-0.579,-7.0,-6.97
2020-12-31,1222000000,-224000000,3000000,277590904,-0.807,-74.667,-0.542,-2.28,-2.286
2020-09-30,805000000,-79000000,3000000,277430022,-0.285,-26.333,-0.65,-1.274,-1.28
2020-06-30,445000000,-430000000,3000000,277309060,-1.551,-143.333,-0.813,-2.654,-2.716
2020-03-31,1835000000,18000000,3000000,277152629,0.065,6.0,,,
2019-12-31,2669000000,175000000,3000000,278985125,0.627,58.333,,,
2019-09-30,2297000000,288000000,3000000,283310197,1.017,96.0,,,
2019-06-30,2380000000,260000000,3000000,287693211,0.904,86.667,,,
2021-12-31,5788000000,410000000,3000000,279091009,1.469,136.667,0.344,1.573,1.57
2020-12-31,4307000000,-715000000,3000000,277590904,-2.576,-238.333,-0.544,-1.812,-1.816
2019-12-31,9452000000,881000000,3000000,278985125,3.158,293.667,0.061,0.153,0.219
2018-12-31,8906000000,764000000,551000000,294815890,2.591,1.387,,,
