fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,7355000000,907000000,17199000000,1418000000,0.64,0.053,0.287,0.649,0.632
2022-06-30,6649000000,959000000,16325000000,1414000000,0.678,0.059,0.209,1.225,1.2
2022-03-31,5933000000,510000000,15347000000,1413000000,0.361,0.033,0.166,0.706,0.688
2021-12-31,6088000000,601000000,15004000000,1403381685,0.428,0.04,0.109,0.607,0.594
2021-09-30,5717000000,550000000,13362000000,1403000000,0.392,0.041,0.117,7.707,7.655
2021-06-30,5498000000,431000000,12762000000,1398000000,0.308,0.034,0.055,1.126,1.125
2021-03-31,5087000000,299000000,12543000000,1398000000,0.214,0.024,-0.305,1.041,1.04
2020-12-31,5492000000,374000000,12071000000,1392325960,0.269,0.031,-0.32,0.123,0.117
2020-09-30,5120000000,-82000000,11941000000,1392000000,-0.059,-0.007,-0.389,0.993,0.993
2020-06-30,5212000000,-3434000000,12040000000,1388000000,-2.474,-0.285,-0.358,-7.98,-7.955
2020-03-31,7319000000,-7376000000,15561000000,1388000000,-5.314,-0.474,,,
2019-12-31,8081000000,333000000,23760000000,1384515345,0.241,0.014,,,
2019-09-30,8381000000,-11383000000,23913000000,1384000000,-8.225,-0.476,,,
2019-06-30,8113000000,492000000,35852000000,1383000000,0.356,0.014,,,
2021-12-31,22390000000,1881000000,15004000000,1403381685,1.34,0.125,-0.032,1.179,1.177
2020-12-31,23142000000,-10518000000,12071000000,1392325960,-7.554,-0.871,-0.284,-0.038,-0.032
2019-12-31,32308000000,-10137000000,23760000000,1384515345,-7.322,-0.427,-0.005,-5.741,-5.736
2018-12-31,32455000000,2138000000,36162000000,1382964324,1.546,0.059,,,
