fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,790523000,360977000,6155618000,156754712,2.303,0.059,0.083,2.333,2.322
2022-06-30,773927000,222989000,5929749000,156726430,1.423,0.038,0.084,0.996,0.989
2022-03-31,754307000,143047000,5843602000,156711714,0.913,0.024,0.057,0.422,0.416
2021-12-31,731063000,184543000,5834020000,156544849,1.179,0.032,0.099,16.898,16.803
2021-09-30,730056000,108297000,5716818000,156206491,0.693,0.019,0.053,0.171,0.167
2021-06-30,713807000,111703000,5749342000,156135959,0.715,0.019,0.09,-0.585,-0.586
2021-03-31,713695000,100596000,5775641000,156074200,0.645,0.017,-0.052,-0.799,-0.8
2020-12-31,665089000,10311000,5996083000,155718825,0.066,0.002,-0.122,-0.927,-0.927
2020-09-30,693268000,92479000,6129568000,155636300,0.594,0.015,-0.068,-0.162,-0.168
2020-06-30,654773000,269150000,6182067000,155622286,1.73,0.044,-0.108,0.612,0.601
2020-03-31,752556000,500121000,6047866000,155314555,3.22,0.083,,,
2019-12-31,757501000,140824000,5684687000,154790298,0.91,0.025,,,
2019-09-30,743553000,110396000,5671954000,154572073,0.714,0.019,,,
2019-06-30,733741000,166943000,5715853000,154563130,1.08,0.029,,,
2021-12-31,2888621000,505195000,5834020000,156544849,3.227,0.087,0.044,-0.421,-0.424
2020-12-31,2765686000,872727000,5996083000,155718825,5.605,0.146,-0.066,0.673,0.663
2019-12-31,2960562000,521534000,5684687000,154790298,3.369,0.092,0.09,-0.105,-0.107
2018-12-31,2717076000,582847000,5883171000,154458478,3.773,0.099,,,
