fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-10-31,1284292000,153500000,5515725000,152375000,1.007,0.028,0.114,-0.238,-0.235
2022-07-31,1247766000,222626000,5604026000,153004000,1.455,0.04,0.18,0.121,0.118
2022-04-30,1279229000,294781000,5564311000,152955000,1.927,0.053,0.249,0.511,0.507
2022-01-31,1270255000,313687000,5386773000,153256000,2.047,0.058,0.309,0.932,0.921
2021-10-31,1152419000,201447000,5295137000,153062000,1.316,0.038,0.124,0.02,0.017
2021-07-31,1057130000,198646000,5151020000,152597000,1.302,0.039,0.096,-0.215,-0.219
2021-04-30,1024323000,195078000,5088135000,152554000,1.279,0.038,0.189,0.775,0.756
2021-01-31,970321000,162345000,4882252000,152364000,1.066,0.033,0.163,0.56,0.538
2020-10-31,1025439000,197455000,4907404000,152618000,1.294,0.04,0.205,0.229,0.21
2020-07-31,964134000,252911000,4595925000,151758000,1.667,0.055,0.13,1.531,1.508
2020-04-30,861327000,109920000,4275086000,150908000,0.728,0.026,,,
2020-01-31,834381000,104061000,4148827000,150202000,0.693,0.025,,,
2019-10-31,851081000,160714000,4083013000,150331000,1.069,0.039,,,
2019-07-31,852970000,99929000,3933806000,150373000,0.665,0.025,,,
2022-10-31,5081542000,984594000,5515725000,152375000,6.462,0.179,0.209,0.3,0.306
2021-10-31,4204193000,757516000,5295137000,153062000,4.949,0.143,0.141,0.14,0.137
2020-10-31,3685281000,664347000,4907404000,152618000,4.353,0.135,0.097,0.248,0.229
2019-10-31,3360694000,532367000,4083013000,150331000,3.541,0.13,,,
