fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,15497000000,2081000000,-2767000000,277378300,7.502,-0.752,0.029,0.147,0.263
2022-09-30,14971000000,1134000000,-3370000000,283903500,3.994,-0.336,-0.02,-0.5,-0.448
2022-06-30,14820000000,1155000000,-3680000000,287004400,4.024,-0.314,0.027,-0.203,-0.104
2022-03-31,14945000000,1273000000,-2033000000,298980900,4.258,-0.626,0.069,-0.105,-0.001
2021-12-31,15064000000,1814000000,-933000000,305476800,5.938,-1.944,-0.046,0.272,0.413
2021-09-30,15276000000,2269000000,-695000000,313502400,7.238,-3.265,0.181,2.397,2.666
2021-06-30,14435000000,1450000000,-593000000,322824800,4.492,-2.445,0.355,0.344,0.407
2021-03-31,13977000000,1423000000,247000000,333714500,4.264,5.761,0.151,1.449,1.478
2020-12-31,15795000000,1426000000,572000000,339425600,4.201,2.493,0.046,0.331,0.328
2020-09-30,12940000000,668000000,-974000000,338370500,1.974,-0.686,0.075,0.092,0.097
2020-06-30,10653000000,1079000000,-1786000000,337960400,3.193,-0.604,,,
2020-03-31,12145000000,581000000,-2962000000,337607500,1.721,-0.196,,,
2019-12-31,15103000000,1071000000,-2808000000,338445600,3.164,-0.381,,,
2019-09-30,12033000000,612000000,-3565000000,340053100,1.8,-0.172,,,
2022-12-31,60233000000,5643000000,-2767000000,277378300,20.344,-2.039,0.025,-0.189,-0.107
2021-12-31,58752000000,6956000000,-933000000,305476800,22.771,-7.456,0.14,0.853,1.059
2020-12-31,51533000000,3754000000,572000000,339425600,11.06,6.563,0.004,0.071,0.068
2019-12-31,51336000000,3505000000,-2808000000,338445600,10.356,-1.248,,,
