fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1899000000,594000000,17136000000,1442734255,0.412,0.035,0.014,0.576,0.58
2022-06-30,1764000000,539000000,17950000000,1442194344,0.374,0.03,0.515,36.933,37.79
2022-03-31,1702000000,460000000,18452000000,1439174659,0.32,0.025,0.143,-0.135,-0.388
2021-12-31,1794000000,401000000,19297000000,1437742172,0.279,0.021,0.501,0.269,-0.102
2021-09-30,1872000000,377000000,19479000000,1446461249,0.261,0.019,0.655,0.244,-0.125
2021-06-30,1164000000,-15000000,20511000000,1476557426,-0.01,-0.001,0.26,-1.1,-1.069
2021-03-31,1489000000,532000000,13600000000,1018052923,0.523,0.039,0.931,10.083,10.042
2020-12-31,1195000000,316000000,12993000000,1017196776,0.311,0.024,0.114,-0.003,-0.0
2020-09-30,1131000000,303000000,12917000000,1017310599,0.298,0.023,-0.031,-0.185,-0.173
2020-06-30,924000000,150000000,12314000000,1017309583,0.147,0.012,-0.205,-0.588,-0.58
2020-03-31,771000000,48000000,11769000000,1014218094,0.047,0.004,,,
2019-12-31,1073000000,317000000,11795000000,1020003482,0.311,0.027,,,
2019-09-30,1167000000,372000000,11909000000,1032755207,0.36,0.031,,,
2019-06-30,1162000000,364000000,11668000000,1037841268,0.351,0.031,,,
2021-12-31,6320000000,1295000000,19297000000,1437742172,0.901,0.067,0.574,0.585,0.121
2020-12-31,4015000000,817000000,12993000000,1017196776,0.803,0.063,-0.132,-0.421,-0.419
2019-12-31,4627000000,1411000000,11795000000,1020003482,1.383,0.12,0.054,0.013,0.039
2018-12-31,4389000000,1393000000,11102000000,1046767252,1.331,0.125,,,
