fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,4640000000,249000000,8809000000,270949579,0.919,0.028,0.122,7.032,7.019
2022-09-30,4614000000,301000000,8195000000,270932774,1.111,0.037,0.263,1.98,1.976
2022-06-30,4057000000,-45000000,8099000000,270932774,-0.166,-0.006,0.066,-1.276,-1.276
2022-03-31,4178000000,89000000,8396000000,270915292,0.329,0.011,0.039,-0.698,-0.699
2021-12-31,4134000000,31000000,8347000000,270514140,0.115,0.004,-0.019,-0.896,-0.897
2021-09-30,3654000000,101000000,8294000000,270507574,0.373,0.012,-0.004,-0.662,-0.663
2021-06-30,3807000000,163000000,8322000000,270507574,0.603,0.02,0.942,1.445,1.445
2021-03-31,4023000000,295000000,8077000000,270462749,1.091,0.037,0.247,-0.812,-0.823
2020-12-31,4212000000,299000000,7905000000,270025375,1.107,0.038,0.171,0.3,0.229
2020-09-30,3668000000,299000000,7363000000,270025374,1.107,0.041,0.031,0.215,0.151
2020-06-30,1960000000,-366000000,6942000000,270025374,-1.355,-0.053,,,
2020-03-31,3226000000,1572000000,4971000000,254853978,6.168,0.316,,,
2019-12-31,3596000000,230000000,3819000000,255288240,0.901,0.06,,,
2019-09-30,3559000000,246000000,3565000000,255654873,0.962,0.069,,,
2022-12-31,17489000000,594000000,8809000000,270949579,2.192,0.067,0.12,0.007,0.005
2021-12-31,15618000000,590000000,8347000000,270514140,2.181,0.071,0.195,-0.673,-0.674
2020-12-31,13066000000,1804000000,7905000000,270025375,6.681,0.228,-0.09,0.822,0.723
2019-12-31,14357000000,990000000,3819000000,255288240,3.878,0.259,,,
