fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,30043000000,6026000000,122406000000,7153000000,0.842,0.049,-0.041,0.018,0.021
2022-06-30,29643000000,4157000000,117746000000,7169000000,0.58,0.035,-0.171,1.648,1.647
2022-03-31,38105000000,4810000000,169036000000,7184000000,0.67,0.028,-0.133,-0.363,-0.365
2021-12-31,65921000000,5043000000,166332000000,7171000000,0.703,0.03,0.443,1.363,1.362
2021-09-30,31326000000,5918000000,163771000000,7171000000,0.825,0.036,-0.26,1.102,1.095
2021-06-30,35740000000,1570000000,162296000000,7168000000,0.219,0.01,-0.127,0.226,0.222
2021-03-31,43939000000,7550000000,165488000000,7161000000,1.054,0.046,0.027,0.638,0.644
2020-12-31,45691000000,-13883000000,161673000000,7148000000,-1.942,-0.086,-0.024,-6.799,-6.933
2020-09-30,42340000000,2816000000,175553000000,7147000000,0.394,0.016,-0.05,-0.239,-0.22
2020-06-30,40950000000,1281000000,175896000000,7145000000,0.179,0.007,-0.089,-0.655,-0.646
2020-03-31,42779000000,4610000000,177779000000,7187000000,0.641,0.026,,,
2019-12-31,46821000000,2394000000,184221000000,7313000000,0.327,0.013,,,
2019-09-30,44588000000,3700000000,183049000000,7327000000,0.505,0.02,,,
2019-06-30,44957000000,3713000000,184257000000,7323000000,0.507,0.02,,,
2021-12-31,168864000000,20081000000,166332000000,7171000000,2.8,0.121,-0.017,4.88,4.867
2020-12-31,171760000000,-5176000000,161673000000,7148000000,-0.724,-0.032,-0.052,-1.372,-1.381
2019-12-31,181193000000,13903000000,184221000000,7313000000,1.901,0.075,0.061,-0.282,-0.283
2018-12-31,170756000000,19370000000,184089000000,7303000000,2.652,0.105,,,
