fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,5177000000,576000000,30756000000,2249727830,0.256,0.019,0.354,0.164,0.173
2022-06-30,5151000000,635000000,30545000000,2257464962,0.281,0.021,0.635,1.839,1.841
2022-03-31,4293000000,667000000,30618000000,2267382723,0.294,0.022,-0.176,-0.527,-0.527
2021-12-31,4425000000,637000000,30823000000,2267391527,0.281,0.021,0.421,0.049,0.048
2021-09-30,3824000000,495000000,30552000000,2267381482,0.218,0.016,0.31,0.088,0.086
2021-06-30,3150000000,-757000000,30711000000,2264604747,-0.334,-0.025,0.23,-0.188,-0.187
2021-03-31,5211000000,1409000000,32187000000,2264470730,0.622,0.044,0.678,5.605,5.598
2020-12-31,3115000000,607000000,31436000000,2264257336,0.268,0.019,-0.071,-0.005,-0.005
2020-09-30,2919000000,455000000,31559000000,2263749898,0.201,0.014,-0.092,-0.101,-0.1
2020-06-30,2560000000,-637000000,31753000000,2261444654,-0.282,-0.02,-0.203,-2.23,-2.23
2020-03-31,3106000000,-306000000,33106000000,2261425938,-0.135,-0.009,,,
2019-12-31,3352000000,610000000,33742000000,2264936054,0.269,0.018,,,
2019-09-30,3214000000,506000000,33633000000,2264908090,0.223,0.015,,,
2019-06-30,3214000000,518000000,33638000000,2262497678,0.229,0.015,,,
2021-12-31,16610000000,1784000000,30823000000,2267391527,0.787,0.058,0.42,13.992,13.971
2020-12-31,11700000000,119000000,31436000000,2264257336,0.053,0.004,-0.114,-0.946,-0.946
2019-12-31,13209000000,2190000000,33742000000,2264936054,0.967,0.065,-0.066,0.361,0.359
2018-12-31,14144000000,1609000000,33678000000,2262165783,0.711,0.048,,,
