fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,6354000000,1895000000,11743000000,615789169,3.077,0.161,0.142,0.133,0.185
2022-06-30,5953000000,1835000000,12710000000,625168003,2.935,0.144,0.082,0.021,0.066
2022-03-31,5553000000,1630000000,11897000000,628202430,2.595,0.137,0.11,0.216,0.287
2021-12-31,4674000000,1711000000,14161000000,638841656,2.678,0.121,-0.091,0.24,0.303
2021-09-30,5566000000,1673000000,13917000000,644407285,2.596,0.12,0.132,0.227,0.286
2021-06-30,5504000000,1798000000,14303000000,652954892,2.754,0.126,0.297,0.588,0.651
2021-03-31,5001000000,1341000000,16254000000,665134519,2.016,0.083,-0.044,-0.09,-0.072
2020-12-31,5141000000,1380000000,16958000000,671351360,2.056,0.081,-0.014,-0.016,0.014
2020-09-30,4919000000,1363000000,17199000000,675033254,2.019,0.079,-0.108,-0.123,-0.097
2020-06-30,4244000000,1132000000,16452000000,678710739,1.668,0.069,-0.242,-0.279,-0.251
2020-03-31,5229000000,1474000000,15991000000,678558571,2.172,0.092,,,
2019-12-31,5212000000,1403000000,18128000000,692100651,2.027,0.077,,,
2019-09-30,5516000000,1555000000,18016000000,695495657,2.236,0.086,,,
2019-06-30,5596000000,1570000000,18171000000,704942478,2.227,0.086,,,
2021-12-31,20745000000,6523000000,14161000000,638841656,10.211,0.461,0.062,0.219,0.282
2020-12-31,19533000000,5349000000,16958000000,671351360,7.968,0.315,-0.1,-0.096,-0.068
2019-12-31,21708000000,5919000000,18128000000,692100651,8.552,0.327,-0.049,-0.008,0.039
2018-12-31,22832000000,5966000000,20423000000,725056690,8.228,0.292,,,
