fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1835801000,166206000,1490917000,108498147,1.532,0.111,0.072,-0.027,-0.003
2022-06-30,1863545000,175821000,1467668000,109606600,1.604,0.12,0.179,0.178,0.204
2022-03-31,1815000000,168239000,1452768000,110746970,1.519,0.116,0.298,0.521,0.548
2021-12-31,1769969000,167944000,1381051000,110685989,1.517,0.122,0.357,0.779,0.818
2021-09-30,1712804000,170871000,1316043000,111228929,1.536,0.13,0.439,1.256,1.316
2021-06-30,1580430000,149213000,1259250000,111970042,1.333,0.118,0.426,2.23,2.307
2021-03-31,1398425000,110598000,1197699000,112681758,0.982,0.092,-0.072,0.23,0.251
2020-12-31,1304086000,94416000,1205289000,113127501,0.835,0.078,-0.152,-0.163,-0.149
2020-09-30,1190099000,75749000,1194029000,114180036,0.663,0.063,-0.234,-0.354,-0.343
2020-06-30,1108431000,46196000,1156706000,114635134,0.403,0.04,-0.27,-0.597,-0.587
2020-03-31,1507648000,89915000,1129925000,114602243,0.785,0.08,,,
2019-12-31,1537385000,112842000,1143683000,115120404,0.98,0.099,,,
2019-09-30,1553362000,117181000,1111830000,116096604,1.009,0.105,,,
2019-06-30,1517427000,114612000,1109227000,117561005,0.975,0.103,,,
2021-12-31,6461641000,598626000,1381051000,110685989,5.408,0.433,0.264,0.955,0.998
2020-12-31,5110343000,306276000,1205289000,113127501,2.707,0.254,-0.159,-0.326,-0.314
2019-12-31,6079557000,454433000,1143683000,115120404,3.947,0.397,0.047,0.046,0.082
2018-12-31,5804653000,434288000,1063198000,119078491,3.647,0.408,,,
