fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,10250000000,1435000000,35675000000,1752968000,0.819,0.04,-0.05,-0.317,-0.308
2022-06-30,11125000000,2018000000,36490000000,1753865000,1.151,0.055,0.103,0.697,0.722
2022-03-31,11767000000,2447000000,35399000000,1761911000,1.389,0.069,0.14,0.365,0.376
2021-12-31,11343000000,1989000000,35802000000,1769390000,1.124,0.056,0.073,-0.08,-0.077
2021-09-30,10791000000,2100000000,34422000000,1774516000,1.183,0.061,0.237,0.705,0.705
2021-06-30,10089000000,1189000000,33800000000,1779203000,0.668,0.035,0.402,1.214,1.206
2021-03-31,10318000000,1793000000,33562000000,1776842000,1.009,0.053,0.361,2.179,2.165
2020-12-31,10570000000,2162000000,32784000000,1775502000,1.218,0.066,0.271,1.061,1.052
2020-09-30,8723000000,1232000000,31386000000,1774475000,0.694,0.039,0.104,0.283,0.281
2020-06-30,7195000000,537000000,30578000000,1772953000,0.303,0.018,-0.079,-0.466,-0.467
2020-03-31,7582000000,564000000,30218000000,1768901000,0.319,0.019,,,
2019-12-31,8314000000,1049000000,31088000000,1768045000,0.593,0.034,,,
2019-09-30,7902000000,960000000,31817000000,1771521000,0.542,0.03,,,
2019-06-30,7815000000,1006000000,31686000000,1768904000,0.569,0.032,,,
2021-12-31,42541000000,7071000000,35802000000,1769390000,3.996,0.198,0.249,0.573,0.579
2020-12-31,34070000000,4495000000,32784000000,1775502000,2.532,0.137,0.093,0.219,0.214
2019-12-31,31164000000,3687000000,31088000000,1768045000,2.085,0.119,0.054,0.557,0.551
2018-12-31,29557000000,2368000000,30524000000,1760946000,1.345,0.078,,,
