fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,997000000,351000000,5069000000,131000000,2.679,0.069,0.234,0.34,0.36
2022-06-30,846000000,261000000,6435000000,131000000,1.992,0.041,-0.053,-0.204,-0.174
2022-03-31,724000000,189000000,7036000000,131000000,1.443,0.027,-0.198,-0.46,-0.423
2021-12-31,486000000,228000000,7897000000,132000000,1.727,0.029,0.0,0.06,0.117
2021-09-30,808000000,262000000,7803000000,133000000,1.97,0.034,0.132,0.242,0.298
2021-06-30,893000000,328000000,7931000000,136000000,2.412,0.041,0.519,1.903,1.967
2021-03-31,903000000,350000000,8152000000,140000000,2.5,0.043,1.481,6.385,6.423
2020-12-31,486000000,215000000,8050000000,139000000,1.547,0.027,-0.093,-0.201,-0.172
2020-09-30,714000000,211000000,7874000000,139000000,1.518,0.027,-0.141,-0.277,-0.236
2020-06-30,588000000,113000000,7802000000,139000000,0.813,0.014,-0.294,-0.621,-0.585
2020-03-31,364000000,-65000000,7402000000,141000000,-0.461,-0.009,,,
2019-12-31,536000000,269000000,7327000000,144000000,1.868,0.037,,,
2019-09-30,831000000,292000000,7200000000,147000000,1.986,0.041,,,
2019-06-30,833000000,298000000,7323000000,152000000,1.961,0.041,,,
2021-12-31,3393000000,1168000000,7897000000,132000000,8.848,0.148,0.399,1.464,1.595
2020-12-31,2426000000,474000000,8050000000,139000000,3.41,0.059,-0.281,-0.604,-0.59
2019-12-31,3376000000,1198000000,7327000000,144000000,8.319,0.164,-0.021,-0.03,0.091
2018-12-31,3448000000,1235000000,7507000000,162000000,7.623,0.165,,,
