fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,24318000000,3687000000,44704000000,3164000000,1.165,0.082,0.372,0.589,-0.481
2022-09-30,21454000000,3292000000,39851000000,3158000000,1.042,0.083,0.559,1.035,-0.353
2022-06-30,16934000000,2259000000,36376000000,1041000000,2.17,0.062,0.416,0.978,0.87
2022-03-31,18756000000,3318000000,34085000000,1036000000,3.203,0.097,0.805,6.575,6.042
2021-12-31,17719000000,2321000000,30189000000,1033000000,2.247,0.077,0.649,7.596,6.989
2021-09-30,13757000000,1618000000,27053000000,1004000000,1.612,0.06,0.568,3.888,3.616
2021-06-30,11958000000,1142000000,24804000000,984000000,1.161,0.046,0.981,9.981,1.076
2021-03-31,10389000000,438000000,23017000000,963000000,0.455,0.019,0.736,26.375,4.259
2020-12-31,10744000000,270000000,22225000000,960000000,0.281,0.012,0.455,1.571,-0.515
2020-09-30,8771000000,331000000,16031000000,948000000,0.349,0.021,0.392,1.315,-0.561
2020-06-30,6036000000,104000000,9855000000,186000000,0.559,0.011,,,
2020-03-31,5985000000,16000000,9173000000,185000000,0.086,0.002,,,
2019-12-31,7384000000,105000000,6618000000,181000000,0.58,0.016,,,
2019-09-30,6303000000,143000000,6040000000,180000000,0.794,0.024,,,
2022-12-31,81462000000,12556000000,44704000000,3164000000,3.968,0.281,0.514,1.275,-0.257
2021-12-31,53823000000,5519000000,30189000000,1033000000,5.343,0.183,0.707,6.655,6.114
2020-12-31,31536000000,721000000,22225000000,960000000,0.751,0.032,0.283,1.836,1.158
2019-12-31,24578000000,-862000000,6618000000,181000000,-4.762,-0.13,,,
